name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
emerson electric company,,usa,,,,,"86,700",lal karsanbhai,,,,,,,,,,,,,
metlife,,usa,,,,,"43,000",michel a khalaf,,,,,,,,,,,,,
vertex pharmaceuticals,,usa,,,,,"3,900",reshma kewalramani,,,,,,,,,,,,,
shanxi xinghuacun fen wine factory,,china,,,,,"9,276",,,,,,,,,,,,,,
ing group,,netherlands,,,,,"57,000",steven van rijswijk,,,,,,,,,,,,,
hitachi,,japan,,,,,"380,714",toshiaki higashihara,,,,,,,,,,,,,
hapag-lloyd,,germany,,,,,"14,100",rolf habben jansen,,,,,,,,,,,,,
canadian imperial bank of commerce,,canada,,,,,"45,282",victor g dodig,,,,,,,,,,,,,
johnson controls international,,usa,,,,,"101,000",george oliver,,,,,,,,,,,,,
yihai kerry arawana holdings co ltd,,china,,,,,,,,,,,,,,,,,,,
canadian natural resources,,canada,,,,,"9,709",tim s mckay,,,,,,,,,,,,,
verbund ag,,austria,,,,,"2,980",michael strugl,,,,,,,,,,,,,
sika ag,,switzerland,,,,,"24,848",paul schuler,,,,,,,,,,,,,
exelon corporation,,usa,,,,,"31,518",christopher m crane,,,,,,,,,,,,,
open joint stock company omz,,russia,,,,,,,,,,,,,,,,,,,
dollar general corporation,,usa,,,,,"158,000",todd j vasos,,,,,,,,,,,,,
first abu dhabi bank,,uae,,,,,"5,451",hana al rostamani,,,,,,,,,,,,,
pacificorp,,usa,,,,,"5,300",stefan bird,,,,,,,,,,,,,
thomson reuters corporation,,canada,,,,,"45,000",steve hasker,,,,,,,,,,,,,
adidas,,germany,,,,,"62,285",kasper rorsted,,,,,,,,,,,,,
east money information,,china,,,,,"4,553",,,,,,,,,,,,,,
mercadolibre,,argentina,,,,,"15,500",stelleo passos tolda,,,,,,,,,,,,,
nintendo,,japan,,,,,"6,574",shuntaro furukawa,,,,,,,,,,,,,
bayer,,germany,,,,,"99,538",werner baumann,,,,,,,,,,,,,
safran,,france,,,,,"76,800",olivier andries,,,,,,,,,,,,,
luzhou laojiao,,china,,,,,"3,228",,,,,,,,,,,,,,
marriott international,,usa,,,,,"120,000",anthony capuano,,,,,,,,,,,,,
wipro,,india,,,,,"231,671",thierry delaporte,,,,,,,,,,,,,
intesa sanpaolo,,italy,,,,,"105,615",carlo messina,,,,,,,,,,,,,
great wall motor company,,china,,,,,"63,174",,,,,,,,,,,,,,
fast retailing,,japan,,,,,"57,727",tadashi yanai,,,,,,,,,,,,,
london stock exchange group,,uk,,,,,"24,158",david schwimmer,,,,,,,,,,,,,
hon hai precision industry,,taiwan,,,,,"601,276",yang-wei liu,,,,,,,,,,,,,
baidu,,china,,,,,"41,000",robin li,,,,,,,,,,,,,
chugai pharmaceutical,,japan,,,,,"7,664",tatsuro kosaka,,,,,,,,,,,,,
simon property group,,usa,,,,,"3,300",david simon,,,,,,,,,,,,,
keurig pepper,,usa,,,,,"27,500",robert gamgort,,,,,,,,,,,,,
sf holding,,china,,,,,"121,925",,,,,,,,,,,,,,
ikea,,usa,,,,,"211,000",,,,,,,,,,,,,,
dsv panalpina,,denmark,,,,,"56,000",jens bjorn andersen,,,,,,,,,,,,,
ping an bank,,china,,,,,"38,600",xie yonglin,,,,,,,,,,,,,
national grid transco,,uk,,,,,"23,683",john pettigrew,,,,,,,,,,,,,
palo alto networks,,usa,,,,,"10,473",nikesh arora,,,,,,,,,,,,,
te connectivity,,switzerland,,,,,"89,000",terrence curtin,,,,,,,,,,,,,
eni spa,,italy,,,,,"31,495",claudio descalzi,,,,,,,,,,,,,
luxshare precision industry,,china,,,,,"137,284",,,,,,,,,,,,,,
bharti airtel,,india,,,,,"17,917",gopal vittal,,,,,,,,,,,,,
the bank of new york mellon corporation,,usa,,,,,"49,100",thomas p gibbons,,,,,,,,,,,,,
fortinet,,usa,,,,,"9,700",ken xie,,,,,,,,,,,,,
biontech se,,germany,,,,,"1,941",,,,,,,,,,,,,,
hoya corporation,,japan,,,,,"37,245",hiroshi suzuki,,,,,,,,,,,,,
qatar national bank,,qatar,,,,,"28,000",abdulla mubarak al-khalifa,,,,,,,,,,,,,
zoom video communications,,usa,,,,,"6,269",eric yuan,,,,,,,,,,,,,
enterprise products partners,,usa,,,,,"7,130",a james teague,,,,,,,,,,,,,
bank of communications,,china,,,,,"87,828",deqi ren,,,,,,,,,,,,,
jiangsu hengrui medicine,,china,,,,,"24,431",,,,,,,,,,,,,,
lloyds banking group,,uk,,,,,"61,576",charlie nunn,,,,,,,,,,,,,
honda motor,,japan,,,,,"211,374",toshihiro mibe,,,,,,,,,,,,,
murata manufacturing,,japan,,,,,"75,184",tsuneo murata,,,,,,,,,,,,,
synopsys,,usa,,,,,"16,361",chi-foon chan,,,,,,,,,,,,,
wanhua chemical group,,china,,,,,"15,392",,,,,,,,,,,,,,
vmware,,usa,,,,,"34,000",rangarajan raghuram,,,,,,,,,,,,,
oriental land,,japan,,,,,"8,034",toshio kagami,,,,,,,,,,,,,
kotak mahinbank,,india,,,,,"71,000",uday kotak,,,,,,,,,,,,,
american international group aig,,usa,,,,,"36,600",peter zaffino,,,,,,,,,,,,,
ihs markit,,uk,,,,,"16,000",lance uggla,,,,,,,,,,,,,
wuxi apptec,,china,,,,,"33,305",,,,,,,,,,,,,,
activision blizzard,,usa,,,,,"9,800",bobby kotick,,,,,,,,,,,,,
monster beverage corporation,,usa,,,,,"4,092",hilton schlosberg,,,,,,,,,,,,,
first gulf bank,,uae,,,,,,,,,,,,,,,,,,,
southern copper corporation,,mexico,,,,,"13,777",oscar gonzalez rocha,,,,,,,,,,,,,
nordea bank abp,,finland,,,,,"28,051",frank vang-jensen casper von koskull,,,,,,,,,,,,,
prudential,,uk,,,,,"18,687",charles f lowrey,,,,,,,,,,,,,
sumitomo mitsui financial group,,japan,,,,,"86,800",makoto takashima,,,,,,,,,,,,,
cnooc limited,,china,,,,,"18,703",yang hua,,,,,,,,,,,,,
schlumberger,,usa,,,,,"92,000",olivier le peuch,,,,,,,,,,,,,
amphenol corporation,,usa,,,,,"90,000",richard adam norwitt,,,,,,,,,,,,,
iqvia holdings,,usa,,,,,"79,000",ari bousbib,,,,,,,,,,,,,
roblox corp,,usa,,,,,"1,600",david baszucki,,,,,,,,,,,,,
citic securities company,,china,,,,,"11,380",,,,,,,,,,,,,,
roper technologies,,usa,,,,,"18,400",neil hunn,,,,,,,,,,,,,
pioneer natural resources company,,usa,,,,,"1,932",scott d sheffield,,,,,,,,,,,,,
kimberly-clark corporation,,usa,,,,,"45,000",michael d hsu,,,,,,,,,,,,,
eqt ab publ,,sweden,,,,,710,christian sinding,,,,,,,,,,,,,
xilinx,,usa,,,,,"4,891",victor peng,,,,,,,,,,,,,
mitsubishi corporation,,japan,,,,,"82,997",takehiko kakiuchi,,,,,,,,,,,,,
tc energy corporation,,canada,,,,,"7,283",francois poirier,,,,,,,,,,,,,
edeka group,,germany,,,,,"402,000",,,,,,,,,,,,,,
wesfarmers,,australia,,,,,"122,000",rob scott,,,,,,,,,,,,,
barclays plc,,uk,,,,,"83,000",c s venkatakrishnan,,,,,,,,,,,,,
bce bell canada enterprises,,canada,,,,,"52,100",mirko bibic,,,,,,,,,,,,,
newmont corporation,,usa,,,,,"14,400",tom palmer,,,,,,,,,,,,,
3i group,,uk,,,,,282,simon a borrows,,,,,,,,,,,,,
mmc norilsk nickel,,russia,,,,,"75,901",vladimir potanin,,,,,,,,,,,,,
hcl technologies,,india,,,,,"210,966",c vijayakumar,,,,,,,,,,,,,
orsted a/s,,denmark,,,,,"6,429",mads nipper,,,,,,,,,,,,,
humana,,usa,,,,,"95,500",bruce d broussard,,,,,,,,,,,,,
idexx laboratories,,usa,,,,,"10,350",jay mazelsky,,,,,,,,,,,,,
nio inc,,china,,,,,"7,763",,,,,,,,,,,,,,
samsung biologics,,south korea,,,,,"2,730",john rim,,,,,,,,,,,,,
walgreens boots alliance,,usa,,,,,"277,000",rosalind brewer,,,,,,,,,,,,,
paychex,,usa,,,,,"15,000",martin mucci,,,,,,,,,,,,,
muyuan foods,,china,,,,,"50,319",,,,,,,,,,,,,,
credit agricole,,france,,,,,"73,037",philippe brassac,,,,,,,,,,,,,
constellation brands,,usa,,,,,"9,300",bill newlands,,,,,,,,,,,,,
givaudan sa,,switzerland,,,,,"16,842",gilles andrier,,,,,,,,,,,,,
cadence design systems,,usa,,,,,"9,300",anirudh devgan,,,,,,,,,,,,,
o'reilly automotive,,usa,,,,,"83,636",gregory d johnson,,,,,,,,,,,,,
asian paints,,india,,,,,"7,600",amit syngle,,,,,,,,,,,,,
lululemon athletica,,canada,,,,,"25,000",,,,,,,,,,,,,,
spacex,,usa,,,,,"9,500",,,,,,,,,,,,,,
stripe,,usa,,,,,"7,802",,,,,,,,,,,,,,
cognizant technology solutions,,usa,,,,,"330,600",brian humphries,,,,,,,,,,,,,
itochu corporation,,japan,,,,,"128,146",masahiro okafuji,,,,,,,,,,,,,
aptiv,,ireland,,,,,"151,000",kevin p clark,,,,,,,,,,,,,
kraft heinz company,,usa,,,,,"36,000",miguel patricio,,,,,,,,,,,,,
digital realty trust,,usa,,,,,"3,030",a william stein,,,,,,,,,,,,,
dexcom,,usa,,,,,"7,000",kevin r sayer,,,,,,,,,,,,,
msci,,usa,,,,,"4,303",henry a fernandez,,,,,,,,,,,,,
coupang inc,,south korea,,,,,"50,000",bom suk kim,,,,,,,,,,,,,
microchip technology,,usa,,,,,"19,500",ganesh moorthy,,,,,,,,,,,,,
stmicroelectronics,,switzerland,,,,,"48,254",jean-marc chery,,,,,,,,,,,,,
doordash,,usa,,,,,"8,600",tony xu,,,,,,,,,,,,,
american electric power company,,usa,,,,,"16,688",nick akins,,,,,,,,,,,,,
fortescue metals group,,australia,,,,,"10,164",elizabeth gaines,,,,,,,,,,,,,
chipotle mexican grill,,usa,,,,,"97,660",brian niccol,,,,,,,,,,,,,
trafigura,,usa,,,,,"8,619",,,,,,,,,,,,,,
trane technologies plc,,ireland,,,,,"37,000",,,,,,,,,,,,,,
linkedin,,usa,,,,,"18,000",,,,,,,,,,,,,,
carrier global,,usa,,,,,"58,000",david gitlin,,,,,,,,,,,,,
datadog,,usa,,,,,"3,200",olivier pomel,,,,,,,,,,,,,
centene corporation,,usa,,,,,"72,500",michael f neidorff,,,,,,,,,,,,,
jardine matheson holdings,,bermuda,,,,,"403,000",benjamin william keswick,,,,,,,,,,,,,
dell technologies,,usa,,,,,"158,000",michael s dell,,,,,,,,,,,,,
lg chem,,south korea,,,,,"12,561",hak cheol shin,,,,,,,,,,,,,
sempra energy,,usa,,,,,"4,537",jeffrey w martin,,,,,,,,,,,,,
pt bank rakyat indonesia persero tbk,,indonesia,,,,,"61,531",,,,,,,,,,,,,,
t rowe price group,,usa,,,,,"7,529",william j stromberg,,,,,,,,,,,,,
agilent technologies,,usa,,,,,"17,000",michael r mcmullen,,,,,,,,,,,,,
baxter international,,usa,,,,,"60,000",jose e almeida,,,,,,,,,,,,,
dow inc,,usa,,,,,"35,700",fitterling,,,,,,,,,,,,,
marathon petroleum corporation,,usa,,,,,"17,700",michael j hennigan,,,,,,,,,,,,,
wuxi biologics cayman,,china,,,,,"5,544",,,,,,,,,,,,,,
global payments,,usa,,,,,"25,000",jeffrey s sloan,,,,,,,,,,,,,
cosco shipping holdings,,china,,,,,"26,852",,,,,,,,,,,,,,
prudential financial,,usa,,,,,"40,916",charles f lowrey,,,,,,,,,,,,,
jardine strategic holdings,,hong kong,,,,,"464,000",david hsu,,,,,,,,,,,,,
crowdstrike holdings,,usa,,,,,"3,394",george kurtz,,,,,,,,,,,,,
haier smart home,,china,,,,,"99,299",,,,,,,,,,,,,,
smc corporation,,japan,,,,,"21,456",katsunori maruyama,,,,,,,,,,,,,
munchener ruckversicherungs-gesellschaft,,germany,,,,,"39,642",joachim wenning,,,,,,,,,,,,,
nu holdings ltd,,brazil,,,,,,david velez osorno,,,,,,,,,,,,,
align technology,,usa,,,,,"22,540",joseph m hogan,,,,,,,,,,,,,
l3harris technologies,,usa,,,,,"47,000",chris kubasik,,,,,,,,,,,,,
dupont de nemours,,usa,,,,,"28,000",edward d breen,,,,,,,,,,,,,
takeda pharmaceutical company,,japan,,,,,"47,000",christophe weber,,,,,,,,,,,,,
svb financial group,,usa,,,,,"6,567",gregory w becker,,,,,,,,,,,,,
vodafone group,,uk,,,,,"105,000",nick read,,,,,,,,,,,,,
spotify technology,,sweden,,,,,"6,617",daniel ek,,,,,,,,,,,,,
experian,,ireland,,,,,"17,800",brian cassin,,,,,,,,,,,,,
motorola solutions,,usa,,,,,"18,700",greg brown,,,,,,,,,,,,,
republic services,,usa,,,,,"35,000",jon vander ark,,,,,,,,,,,,,
hilton worldwide holdings,,usa,,,,,"142,000",christopher j nassetta,,,,,,,,,,,,,
alimentation couche-tard,,canada,,,,,"131,000",brian p hannasch,,,,,,,,,,,,,
naver corporation,,south korea,,,,,"4,076",choi soo-yeon,,,,,,,,,,,,,
z holdings corporation,,japan,,,,,"12,874",kentaro kawabe,,,,,,,,,,,,,
vonovia se,,germany,,,,,"10,622",rolf eberhard buch,,,,,,,,,,,,,
hp inc,,usa,,,,,"51,000",enrique lores,,,,,,,,,,,,,
fiat chrysler automobiles,,uk,,,,,"191,752",,,,,,,,,,,,,,
parker-hannifin corporation,,usa,,,,,"54,640",thomas l williams,,,,,,,,,,,,,
banco bilbao vizcaya argentaria,,spain,,,,,"110,432",onur genc,,,,,,,,,,,,,
autozone,,usa,,,,,"100,000",william c rhodes iii,,,,,,,,,,,,,
ebay,,usa,,,,,"10,800",jamie ian,,,,,,,,,,,,,
apollo global management,,usa,,,,,"2,153",marc rowan,,,,,,,,,,,,,
general mills,,usa,,,,,"35,000",jeff harmening,,,,,,,,,,,,,
sysco corporation,,usa,,,,,"58,000",kevin hourican,,,,,,,,,,,,,
cintas corporation,,usa,,,,,"40,000",todd m schneider,,,,,,,,,,,,,
fanuc corporation,,japan,,,,,"8,256",yoshiharu inaba,,,,,,,,,,,,,
aflac,,usa,,,,,"12,447",dan amos,,,,,,,,,,,,,
compass group,,uk,,,,,"478,070",dominic blakemore,,,,,,,,,,,,,
avenue supermarts,,india,,,,,"1,567",ignatius navil noronha,,,,,,,,,,,,,
twilio,,usa,,,,,"7,867",jeff lawson,,,,,,,,,,,,,
crh plc,,ireland,,,,,"79,200",albert manifold,,,,,,,,,,,,,
hyundai motor company,,south korea,,,,,"71,504",chang jae-hoon,,,,,,,,,,,,,
tokio marine holdings,,japan,,,,,"41,101",satoru komiya,,,,,,,,,,,,,
the travelers companies,,usa,,,,,"30,800",alan d schnitzer,,,,,,,,,,,,,
da,,switzerland,,,,,"101,911",veronique penchienati bosetta,,,,,,,,,,,,,
daiichi sankyo company,,japan,,,,,"16,033",sunao manabe,,,,,,,,,,,,,
ambev,,brazil,,,,,"50,479",jean jereissati,,,,,,,,,,,,,
bank of ningbo,,china,,,,,"17,337",,,,,,,,,,,,,,
kkr & co,,usa,,,,,"3,238",henry r kravis,,,,,,,,,,,,,
hexagon ab publ,,sweden,,,,,"20,532",ola rollen,,,,,,,,,,,,,
partners group holding ag,,switzerland,,,,,"1,519",david layton,,,,,,,,,,,,,
realty income corporation,,usa,,,,,371,sumit roy,,,,,,,,,,,,,
the hershey company,,usa,,,,,"18,990",michele buck,,,,,,,,,,,,,
inner mongolia yili industrial group,,china,,,,,"59,052",,,,,,,,,,,,,,
xpeng motors,,china,,,,,"3,676",,,,,,,,,,,,,,
shanghai pudong development bank,,china,,,,,"58,200",ji xiaohui,,,,,,,,,,,,,
ppg industries,,usa,,,,,"27,500",michael h mcgarry,,,,,,,,,,,,,
arista networks,,usa,,,,,"2,993",jayshree ullal,,,,,,,,,,,,,
alcon,,switzerland,,,,,"23,655",david j endicott,,,,,,,,,,,,,
yum brands,,usa,,,,,"36,000",david gibbs,,,,,,,,,,,,,
nutrien,,canada,,,,,"23,100",,,,,,,,,,,,,,
china vanke,,china,,,,,"140,565",yu liang,,,,,,,,,,,,,
oversea-chinese banking corporation,,singapore,,,,,"30,538",helen wong,,,,,,,,,,,,,
manulife financial corporation,,canada,,,,,"37,000",roy gori,,,,,,,,,,,,,
kinder morgan,,usa,,,,,"10,529",steven j kean,,,,,,,,,,,,,
neste oyj,,finland,,,,,"4,825",peter vanacker,,,,,,,,,,,,,
seven & i holdings,,japan,,,,,"138,808",ryuichi isaka,,,,,,,,,,,,,
mitsui & co,,japan,,,,,"44,509",tatsuo yasunaga,,,,,,,,,,,,,
archer-daniels-midland company,,usa,,,,,"41,000",juan ricardo luciano,,,,,,,,,,,,,
alexion pharmaceuticals,,usa,,,,,"3,837",ludwig n hantson,,,,,,,,,,,,,
itau unibanco holding,,brazil,,,,,"96,500",milton maluhy filho,,,,,,,,,,,,,
jiangsu yanghe brewery joint-stock,,china,,,,,"15,026",,,,,,,,,,,,,,
capgemini se,,france,,,,,"289,501",aiman ezzat,,,,,,,,,,,,,
suncor energy,,canada,,,,,"12,591",mark s little,,,,,,,,,,,,,
sartorius stedim biotech,,germany,,,,,"9,016",joachim kreuzburg,,,,,,,,,,,,,
china pacific insurance group cpic,,china,,,,,"111,247",kong qingwei,,,,,,,,,,,,,
compagnie de saint-gobain,,france,,,,,"167,552",benoit bazin,,,,,,,,,,,,,
kuehne nagel international ag,,switzerland,,,,,"78,249",detlef trefzger,,,,,,,,,,,,,
ferguson,,uk,,,,,"34,352",kevin murphy,,,,,,,,,,,,,
old dominion freight line,,usa,,,,,"23,663",greg c gantt,,,,,,,,,,,,,
welltower,,usa,,,,,464,shankh mitra,,,,,,,,,,,,,
mckesson corporation,,usa,,,,,"76,000",brian s tyler,,,,,,,,,,,,,
will semiconductor,,china,,,,,"33,300",,,,,,,,,,,,,,
rockwell automation,,usa,,,,,"24,500",blake d moret,,,,,,,,,,,,,
kbc group nv,,belgium,,,,,"33,916",johan thijs,,,,,,,,,,,,,
the trade desk,,usa,,,,,"1,967",jeff green,,,,,,,,,,,,,
beijing-shanghai high-speed railway coltd,,china,,,,,37,,,,,,,,,,,,,,
bajaj finserv,,india,,,,,"26,969",sanjiv bajaj,,,,,,,,,,,,,
sba communications corporation,,usa,,,,,"1,596",jeffrey stoops,,,,,,,,,,,,,
saic motor corporation,,china,,,,,"204,815",chen hong,,,,,,,,,,,,,
boc hong kong,,hong kong,,,,,"14,915",gao yingxin,,,,,,,,,,,,,
natwest group,,uk,,,,,"59,900",alison rose,,,,,,,,,,,,,
kuaishou technolocy,,china,,,,,,,,,,,,,,,,,,,
ericsson,,sweden,,,,,"101,322",borje ekholm,,,,,,,,,,,,,
anta sports products,,china,,,,,"41,000",,,,,,,,,,,,,,
zhangzhou pientzehuang pharmaceutical ltd,,china,,,,,,,,,,,,,,,,,,,
electronic arts,,usa,,,,,"11,000",andrew wilson,,,,,,,,,,,,,
xcel energy,,usa,,,,,"11,321",bob frenzel,,,,,,,,,,,,,
gree electric appliances,,china,,,,,"88,846",dong mingzhu,,,,,,,,,,,,,
dsm,,netherlands,,,,,"23,127",dimitri de vreeze,,,,,,,,,,,,,
state street corporation,,usa,,,,,"39,000",ronald p o'hanley,,,,,,,,,,,,,
bloomberg lp,,usa,,,,,"24,315",,,,,,,,,,,,,,
hang seng bank,,hong kong,,,,,"10,000",louisa cheang wai wan,,,,,,,,,,,,,
ross stores,,usa,,,,,"93,700",barbara rentler,,,,,,,,,,,,,
innogy se,,germany,,,,,"34,523",,,,,,,,,,,,,,
edf electricite de france,,france,,,,,"20,477",jean-bernard levy,,,,,,,,,,,,,
discover financial services,,usa,,,,,"196,159",roger c hochschild,,,,,,,,,,,,,
foxconn industrial internet,,china,,,,,"803,126",,,,,,,,,,,,,,
kone oyj,,finland,,,,,"61,380",henrik ehrnrooth,,,,,,,,,,,,,
ashtead group,,uk,,,,,"19,386",brendan horgan,,,,,,,,,,,,,
zijin mining group company,,china,,,,,"36,860",,,,,,,,,,,,,,
dnb asa,,norway,,,,,"9,200",kjerstin braathen,,,,,,,,,,,,,
zscaler,,usa,,,,,"3,153",jay chaudhry,,,,,,,,,,,,,
first republic bank,,usa,,,,,"6,295",hafize gaye erkan,,,,,,,,,,,,,
japan post bank,,japan,,,,,"245,472",masatsugu nagato,,,,,,,,,,,,,
engie,,france,,,,,"171,000",catherine macgregor,,,,,,,,,,,,,
budweiser brewing company apac,,hong kong,,,,,"28,546",jan craps,,,,,,,,,,,,,
kakao,,south korea,,,,,"2,837",yeo min-soo,,,,,,,,,,,,,
international flavors & fragrances,,usa,,,,,"3,400",andreas fibig,,,,,,,,,,,,,
transdigm group,,usa,,,,,"13,300",w nicholas howley,,,,,,,,,,,,,
otis worldwide corporation,,usa,,,,,"70,000",,,,,,,,,,,,,,
allstate corporation,,usa,,,,,"54,700",thomas j wilson,,,,,,,,,,,,,
itc,,india,,,,,"36,500",sanjiv puri,,,,,,,,,,,,,
constellation software,,canada,,,,,"20,500",,,,,,,,,,,,,,
phillips 66,,usa,,,,,"14,000",greg c garland,,,,,,,,,,,,,
henkel ag,,germany,,,,,"52,600",carsten knobel,,,,,,,,,,,,,
larsen & toubro,,india,,,,,"45,268",s n subrahmanyan,,,,,,,,,,,,,
japan tobacco,,japan,,,,,"58,300",eddy pirard,,,,,,,,,,,,,
unicredit,,italy,,,,,"90,836",andrea orcel,,,,,,,,,,,,,
ameriprise financial,,usa,,,,,"12,000",james cracchiolo,,,,,,,,,,,,,
nokia corporation,,finland,,,,,"87,927",pekka lundmark,,,,,,,,,,,,,
veeva systems,,usa,,,,,"4,506",peter gassner,,,,,,,,,,,,,
match group,,usa,,,,,"2,540",shar dubey,,,,,,,,,,,,,
mettler-toledo international,,usa,,,,,"17,800",patrick kaltenbach,,,,,,,,,,,,,
kroger,,usa,,,,,"465,000",rodney mcmullen,,,,,,,,,,,,,
corteva,,usa,,,,,"21,000",james c collins jr,,,,,,,,,,,,,
sandvik ab,,sweden,,,,,"37,125",stefan widing,,,,,,,,,,,,,
unity software inc,,usa,,,,,"5,245",john riccitiello,,,,,,,,,,,,,
telstra corporation,,australia,,,,,"27,015",andy penn,,,,,,,,,,,,,
samsung sdi,,south korea,,,,,"11,107",jun young-hyun,,,,,,,,,,,,,
cbre group,,usa,,,,,"105,000",robert e sulentic,,,,,,,,,,,,,
ahold delhaize,,netherlands,,,,,"232,000",frans muller,,,,,,,,,,,,,
united overseas bank,,singapore,,,,,"24,346",wee ee cheong,,,,,,,,,,,,,
sun hung kai properties,,hong kong,,,,,"39,500",raymond kwok,,,,,,,,,,,,,
eon se,,germany,,,,,"78,126",leonhard birnbaum,,,,,,,,,,,,,
fastenal company,,usa,,,,,"20,507",daniel l florness,,,,,,,,,,,,,
avalonbay communities,,usa,,,,,"3,090",timothy j naughton,,,,,,,,,,,,,
banco bradesco,,brazil,,,,,"89,575",octavio de lazari junior,,,,,,,,,,,,,
resmed,,usa,,,,,"7,970",michael j farrell,,,,,,,,,,,,,
coloplast a/s,,denmark,,,,,"12,568",kristian villumsen,,,,,,,,,,,,,
grupo mexico,,mexico,,,,,"30,263",,,,,,,,,,,,,,
techtronic industries company,,hong kong,,,,,"51,426",,,,,,,,,,,,,,
cloudflare,,usa,,,,,"2,440",matthew prince,,,,,,,,,,,,,
keysight technologies,,usa,,,,,"14,300",,,,,,,,,,,,,,
anhui conch cement company,,china,,,,,"47,486",bin wu,,,,,,,,,,,,,
arthur j gallagher,,usa,,,,,"39,000",j patrick gallagher jr,,,,,,,,,,,,,
cellnex telecom,,spain,,,,,"2,877",tobias martinez gimeno,,,,,,,,,,,,,
biogen,,usa,,,,,"9,610",michel vounatsos,,,,,,,,,,,,,
mizuho financial group,,japan,,,,,"69,801",tatsufumi sakai,,,,,,,,,,,,,
williacompanies,,usa,,,,,"4,783",alan s armstrong,,,,,,,,,,,,,
waste connections,,canada,,,,,"18,933",worthing f jackman,,,,,,,,,,,,,
dr horton,,usa,,,,,"11,788",david v auld,,,,,,,,,,,,,
public service enterprise group,,usa,,,,,"12,684",ralph izzo,,,,,,,,,,,,,
mtr corporation,,hong kong,,,,,"34,209",jacob kam,,,,,,,,,,,,,
sydney airport,,australia,,,,,596,,,,,,,,,,,,,,
equity residential,,usa,,,,,"2,400",mark j parrell,,,,,,,,,,,,,
formosa petrochemical corporation,,taiwan,,,,,"13,977",mihn tsao,,,,,,,,,,,,,
cummins,,usa,,,,,"59,900",tom linebarger,,,,,,,,,,,,,
alexandria real estate equities,,usa,,,,,559,joel s marcus,,,,,,,,,,,,,
fifth third bancorp,,usa,,,,,"19,112",greg d carmichael,,,,,,,,,,,,,
verisk analytics,,usa,,,,,"9,367",scott g stephenson,,,,,,,,,,,,,
assa abloy ab publ,,sweden,,,,,"48,000",nico delvaux,,,,,,,,,,,,,
philips,,netherlands,,,,,"81,592",frans van houten,,,,,,,,,,,,,
assicurazioni generali,,italy,,,,,"72,644",philippe donnet,,,,,,,,,,,,,
palantir technologies,,usa,,,,,"2,733",alex karp,,,,,,,,,,,,,
valero energy corporation,,usa,,,,,"9,964",joseph w gorder,,,,,,,,,,,,,
devon energy corporation,,usa,,,,,"1,600",david a hager,,,,,,,,,,,,,
china resources land,,china,,,,,"38,087",tang yong,,,,,,,,,,,,,
tyson foods,,usa,,,,,"137,000",donnie d king,,,,,,,,,,,,,
sany heavy industry co ltd,,china,,,,,"24,586",,,,,,,,,,,,,,
ametek,,usa,,,,,"18,500",david zapico,,,,,,,,,,,,,
ptt public company,,thailand,,,,,"10,875",auttapol rerkpiboon,,,,,,,,,,,,,
sun life financial,,canada,,,,,"24,589",dean a connor,,,,,,,,,,,,,
aier eye hospital group,,china,,,,,"36,000",,,,,,,,,,,,,,
carvana,,usa,,,,,"10,400",ernest garcia iii,,,,,,,,,,,,,
goodman group,,australia,,,,,"1,000",gregory leith goodman,,,,,,,,,,,,,
nucor corporation,,usa,,,,,"28,800",leon topalian,,,,,,,,,,,,,
naspers,,south africa,,,,,"28,445",bob van dijk,,,,,,,,,,,,,
equifax,,usa,,,,,"12,700",mark begor,,,,,,,,,,,,,
chunghwa telecom,,taiwan,,,,,"32,218",chi-mau sheih,,,,,,,,,,,,,
woolworths group,,australia,,,,,"215,000",bradford banducci,,,,,,,,,,,,,
lyondellbasell industries,,netherlands,,,,,"19,200",bhavesh v patel,,,,,,,,,,,,,
paccar,,usa,,,,,"28,500",preston feight,,,,,,,,,,,,,
corning,,usa,,,,,"61,200",wendell weeks,,,,,,,,,,,,,
copart,,usa,,,,,"8,600",jay adair,,,,,,,,,,,,,
nasdaq,,usa,,,,,"5,814",laurel hurd,,,,,,,,,,,,,
fubon financial holding,,taiwan,,,,,"45,174",ming chung daniel,,,,,,,,,,,,,
barrick gold corporation,,canada,,,,,"21,869",mark bristow,,,,,,,,,,,,,
interactive brokers group,,usa,,,,,"2,571",milan galik,,,,,,,,,,,,,
holcim ltd,,switzerland,,,,,"67,409",jan jenisch,,,,,,,,,,,,,
instagram,,usa,,,,,450,,,,,,,,,,,,,,
h & m hennes & mauritz ab,,sweden,,,,,"153,000",helena helmersson,,,,,,,,,,,,,
fujitsu,,japan,,,,,"129,071",hirotaka hara,,,,,,,,,,,,,
maruti suzuki india,,india,,,,,"15,945",kenichi ayukawa,,,,,,,,,,,,,
amadeus it group,,spain,,,,,"19,000",luis maroto,,,,,,,,,,,,,
nari technology,,china,,,,,"8,211",,,,,,,,,,,,,,
telus corporation,,canada,,,,,"90,800",darren entwistle,,,,,,,,,,,,,
globalfoundries inc,,usa,,,,,"15,000",thomas caulfield,,,,,,,,,,,,,
brown-forman corporation,,usa,,,,,"4,700",lawson whiting,,,,,,,,,,,,,
