name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
ies italiana energia e servizi spa,,,,,,,,,,,,manufacturing,,,,,,,,"strada cipata 79, mantova, 46100, mantova, italy",corporation
commercianti indipendenti associati soc coop,,,,,,,,,,,,wholesale trade,,,,,,,,"via dei mercanti 3, forli', 47122, forli'-cesena, italy",corporation
casillo partecipazioni spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via antonio sant'elia, corato, 70033, bari, italy",corporation
otb spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via dell'industria 2, breganze, 36042, vicenza, italy",corporation
ansaldo energia spa,,,,,,,,,,,,manufacturing,,,,,,,,"via nicola lorenzi 8, genova, 16152, genova, italy",corporation
romeo gas spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via verizzo 1030, pieve di soligo, 31053, treviso, italy",corporation
sg distribuzione srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via giorgio perlasca 20/c, fidenza, 43036, parma, italy",corporation
radicifin sapa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via giuseppe verdi 11, bergamo, 24121, bergamo, italy",corporation
alpha trading spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via brigata liguria 3/19, genova, 16121, genova, italy",corporation
credit agricole italia spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"strada dell'universita' 1, parma, 43121, parma, italy",corporation
manpower srl,,,,,,,,,,,,services,,,,,,,,"via gioacchino rossini 6/8, milano, 20122, milano, italy",corporation
bennet holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza della repubblica 28, milano, 20124, milano, italy",corporation
finmeg srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza della repubblica 28, milano, 20124, milano, italy",corporation
bennet spa,,,,,,,,,,,,retail trade,,,,,,,,"via enzo ratti 2, montano lucino, 22070, como, italy",corporation
servizi in rete 2001 srl,,,,,,,,,,,,services,,,,,,,,"via leopoldo serra 32, roma, 00153, roma, italy",corporation
cosulich international srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"ponte francesco morosini 41, genova, 16126, genova, italy",corporation
fratelli cosulich spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via dante alighieri 5, trieste, 34122, trieste, italy",corporation
dolomiti energia trading spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via fersina 23, trento, 38123, trento, italy",corporation
ferrero commerciale italia srl,,,,,,,,,,,,wholesale trade,,,,,,,,"piazzale pietro ferrero 1, alba, 12051, cuneo, italy",corporation
arcelormittal commercial italy srl,,,,,,,,,,,,wholesale trade,,,,,,,,"zona industriale snc, luogosano, 83040, avellino, italy",corporation
arval service lease italia spa,,,,,,,,,,,,services,,,,,,,,"via delle sette regole 21, scandicci, 50018, firenze, italy",corporation
reti televisive italiane spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale europa 44/46 48, cologno monzese, 20093, milano, italy",corporation
caltagirone spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via barberini 28, roma, 00187, roma, italy",corporation
nexi payments spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso sempione 55, milano, 20149, milano, italy",corporation
unicomm srl,,,,,,,,,,,,retail trade,,,,,,,,"via adele bei 340, cesena, 47522, forli'-cesena, italy",corporation
hdi assicurazioni spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza guglielmo marconi 25, roma, 00144, roma, italy",corporation
iper montebello spa,,,,,,,,,,,,retail trade,,,,,,,,"via marco ulpio traiano 57, milano, 20149, milano, italy",corporation
egea ente gestione energia e ambiente spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via vivaro 2, alba, 12051, cuneo, italy",corporation
sdf spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale francesco cassani 14, treviglio, 24047, bergamo, italy",corporation
reply spa,,,,,,,,,,,,services,,,,,,,,"via cardinale guglielmo massaia 83, torino, 10147, torino, italy",corporation
sdf holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via xx settembre 58/c, bergamo, 24122, bergamo, italy",corporation
compagnia siderurgica italiana srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"zona industriale, osoppo, 33010, udine, italy",corporation
finfer spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"zona industriale snc, osoppo, 33010, udine, italy",corporation
credemvita spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via luigi sani 1, reggio emilia, 42121, reggio emilia, italy",corporation
ge italia holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via i maggio 99, rivalta di torino, 10040, torino, italy",corporation
alperia smart services srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via dodiciville 8, bolzano, 39100, bolzano, italy",corporation
ovs spa,,,,,,,,,,,,retail trade,,,,,,,,"via terraglio 17, venezia, 30174, venezia, italy",corporation
candy hoover group srl,,,,,,,,,,,,manufacturing,,,,,,,,"via eden fumagalli, brugherio, 20861, monza e brianza, italy",corporation
francesco spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via del rio 400, cesena, 47522, forli'-cesena, italy",corporation
amadori spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza borromeo 14, milano, 20123, milano, italy",corporation
cooperativa esercenti farmacia soc coop a rl,,,,,,,,,,,,wholesale trade,,,,,,,,"via achille grandi 18, brescia, 25125, brescia, italy",cooperative
centauro srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via agostino bertani 2, milano, 20154, milano, italy",corporation
tesya spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via padana superiore 19, vimodrone, 20055, milano, italy",corporation
alpiq energia italia spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via marostica 1, milano, 20146, milano, italy",corporation
alpiq italia srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via marostica 1, milano, 20146, milano, italy",corporation
impresa pizzarotti & c spa,,,,,,,,,,,,construction,,,,,,,,"via madre anna maria adorni 1, parma, 43121, parma, italy",corporation
autotorino spa,,,,,,,,,,,,retail trade,,,,,,,,"via stazione 4, cosio valtellino, 23013, sondrio, italy",corporation
philip morris manufacturing & technology bologna spa,,,,,,,,,,,,manufacturing,,,,,,,,"via giacomo venturi 1-2, valsamoggia, 40053, bologna, italy",corporation
sanofi srl,,,,,,,,,,,,manufacturing,,,,,,,,"viale luigi bodio 37/b, milano, 20158, milano, italy",corporation
leasys spa,,,,,,,,,,,,services,,,,,,,,"corso orbassano 367, torino, 10137, torino, italy",corporation
unilever italia mkt operations srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via paolo di dono 3/a, roma, 00142, roma, italy",corporation
decathlon italia srl,,,,,,,,,,,,retail trade,,,,,,,,"via lavoratori autobianchi 1, desio, 20832, monza e brianza, italy",corporation
hb trading spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"piazza giuseppe garibaldi 4, sarzana, 19038, la spezia, italy",corporation
eurospin lazio spa,,,,,,,,,,,,retail trade,,,,,,,,"via francesco baracca 2/4 6, aprilia, 04011, latina, italy",corporation
megamark srl,,,,,,,,,,,,wholesale trade,,,,,,,,"strada provinciale 130 andria-trani, trani, 76125, barletta andria trani, italy",corporation
acciaierie venete spa,,,,,,,,,,,,manufacturing,,,,,,,,"riviera francia 9/11, padova, 35127, padova, italy",corporation
parsid spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"riviera francia 9/11, padova, 35127, padova, italy",corporation
cnh industrial nv,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"lungostura lazio 3a, torino, 10100, torino, italy",foreign company
nestle' italiana spa,,,,,,,,,,,,manufacturing,,,,,,,,"via del mulino 6, assago, 20057, milano, italy",corporation
granarolo spa,,,,,,,,,,,,manufacturing,,,,,,,,"via cadriano 27/2, bologna, 40127, bologna, italy",corporation
fideuram intesa sanpaolo private banking spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazzale giulio douhet 31, roma, 00143, roma, italy",corporation
cln coils lamiere nastri spa,,,,,,,,,,,,manufacturing,,,,,,,,"corso susa 13/15, caselette, 10040, torino, italy",corporation
ferfina spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
finanziaria dei dogi srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
engineering - ingegneria informatica spa,,,,,,,,,,,,services,,,,,,,,"piazzale dell'agricoltura 24, roma, 00144, roma, italy",corporation
granlatte soc coop agricola a rl,,,,,,,,,,,,"agriculture, forestry, and fishing",,,,,,,,"via cadriano 36, bologna, 40127, bologna, italy",corporation
eon energia spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via dell'unione 1, milano, 20122, milano, italy",corporation
metro italia cash and carry spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via xxv aprile 23, san donato milanese, 20097, milano, italy",corporation
grimaldi euromed spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via marchese campodisola 13, napoli, 80133, napoli, italy",corporation
procter & gamble holding srl,,,,,,,,,,,,services,,,,,,,,"viale giorgio ribotta 11, roma, 00144, roma, italy",corporation
cassa di compensazione e garanzia spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via tomacelli 146, roma, 00186, roma, italy",corporation
tech data italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"viale leone tolstoj 65, san giuliano milanese, 20098, milano, italy",corporation
waterfall italia spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale giosue' carducci 48, bologna, 40125, bologna, italy",corporation
id 4 italia srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale giosue' carducci 48, bologna, 40125, bologna, italy",corporation
alperia trading srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via dodiciville 8, bolzano, 39100, bolzano, italy",corporation
sogefi spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via ciovassino 1/a, milano, 20121, milano, italy",corporation
conad centro nord soc coop,,,,,,,,,,,,wholesale trade,,,,,,,,"via john fitzgerald kennedy 5, campegine, 42040, reggio emilia, italy",corporation
societa' agricola la pellegrina spa,,,,,,,,,,,,"agriculture, forestry, and fishing",,,,,,,,"via valpantena 18/g, verona, 37142, verona, italy",corporation
siderurgica investimenti srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via giuseppe verdi 8, bedizzole, 25081, brescia, italy",corporation
zucchetti group spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via solferino 1, lodi, 26900, lodi, italy",corporation
finde spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso giovanni lanza 101, torino, 10133, torino, italy",corporation
shell italia holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale thomas alva edison 110, sesto san giovanni, 20099, milano, italy",corporation
marseglia group spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via baione 200, monopoli, 70043, bari, italy",corporation
bricoman italia srl,,,,,,,,,,,,retail trade,,,,,,,,"via guglielmo marconi 24, rozzano, 20089, milano, italy",corporation
centurion newco spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale bianca maria 25, milano, 20122, milano, italy",corporation
egea commerciale,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"corso nino bixio 8, alba, 12051, cuneo, italy",corporation
basell poliolefine italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"piazzale guido donegani 12, ferrara, 44122, ferrara, italy",corporation
luxottica srl,,,,,,,,,,,,manufacturing,,,,,,,,"frazione valcozzena 10, agordo, 32021, belluno, italy",corporation
fater spa,,,,,,,,,,,,manufacturing,,,,,,,,"via mare adriatico 122, spoltore, 65010, pescara, italy",corporation
ut communications spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via monte napoleone 8, milano, 20121, milano, italy",corporation
ali' spa,,,,,,,,,,,,retail trade,,,,,,,,"via olanda 2, padova, 35127, padova, italy",corporation
lukoil italia srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via leonida bissolati 20, roma, 00187, roma, italy",corporation
bitron industrie spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"strada del portone 95, grugliasco, 10095, torino, italy",corporation
ali' group srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via olanda 2, padova, 35127, padova, italy",corporation
epta spa,,,,,,,,,,,,manufacturing,,,,,,,,"via mecenate 86, milano, 20138, milano, italy",corporation
epta hdp spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via mecenate 86, milano, 20138, milano, italy",corporation
postepay spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale europa 190, roma, 00144, roma, italy",corporation
pini holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via ruggero boscovich 27, milano, 20124, milano, italy",corporation
itinera spa,,,,,,,,,,,,construction,,,,,,,,"strada statale per alessandria 6/a, tortona, 15057, alessandria, italy",corporation
acciaierie valbruna spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale della scienza 25, vicenza, 36100, vicenza, italy",corporation
penny market srl,,,,,,,,,,,,retail trade,,,,,,,,"strada provinciale 11 padana superiore 2/b, cernusco sul naviglio, 20063, milano, italy",corporation
valentino spa,,,,,,,,,,,,services,,,,,,,,"viale dei lanifici 1, valdagno, 36078, vicenza, italy",corporation
dana graziano srl,,,,,,,,,,,,manufacturing,,,,,,,,"via cumiana 14, rivoli, 10098, torino, italy",corporation
iris mobili srl,,,,,,,,,,,,retail trade,,,,,,,,"via carlo poma 11, pomezia, 00071, roma, italy",corporation
padana tubi e profilati acciaio spa,,,,,,,,,,,,manufacturing,,,,,,,,"via portamurata 8/a, guastalla, 42016, reggio emilia, italy",corporation
adler plastic spa,,,,,,,,,,,,manufacturing,,,,,,,,"via mozzoni localita' s.domenico, ottaviano, 80044, napoli, italy",corporation
cofco international italy srl,,,,,,,,,,,,wholesale trade,,,,,,,,"piazza john fitzgerald kennedy 3, ravenna, 48121, ravenna, italy",corporation
diasorin spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via crescentino, saluggia, 13040, vercelli, italy",corporation
tca trattamenti ceneri auroargentifere spa,,,,,,,,,,,,manufacturing,,,,,,,,"localita' castelluccio 11, capolona, 52010, arezzo, italy",corporation
groupama assicurazioni spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale cesare pavese 385, roma, 00144, roma, italy",corporation
electrolux italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"corso lino zanussi 24, porcia, 33080, porde , italy",corporation
societa' di partecipazione tra lavoratori spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via ubaldo poli 4, zola predosa, 40069, bologna, italy",corporation
dimar spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via cuneo 34, cherasco, 12062, cuneo, italy",corporation
tnt global express srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"corso giulio cesare 268, torino, 10154, torino, italy",corporation
unico la farmacia dei farmacisti spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via garbagnate 63, lainate, 20045, milano, italy",corporation
engycalor energia calore srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via aurelia 915, roma, 00165, roma, italy",corporation
comet spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via michelino 105, bologna, 40127, bologna, italy",corporation
comet holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via michelino 105, bologna, 40127, bologna, italy",corporation
unione farmaceutica novarese,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso vercelli 120/c, novara, 28100, novara, italy",corporation
ferragamo finanziaria spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via dei tornabuoni 2, firenze, 50123, firenze, italy",corporation
ge avio srl,,,,,,,,,,,,manufacturing,,,,,,,,"via i maggio 99, rivalta di torino, 10040, torino, italy",corporation
alrescha investimenti srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"corso europa 2, milano, 20122, milano, italy",corporation
same deutz fahr italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale francesco cassani 15, treviglio, 24047, bergamo, italy",corporation
agora' network soc consrl,,,,,,,,,,,,wholesale trade,,,,,,,,"via giovanni battista pergolesi 25, milano, 20124, milano, italy",corporation
erg spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via de marini 1, genova, 16149, genova, italy",corporation
erg power generation spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via de marini 1, genova, 16149, genova, italy",corporation
san quirico spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via martin piaggio 17/4, genova, 16122, genova, italy",corporation
unes maxi spa,,,,,,,,,,,,retail trade,,,,,,,,"viale delle industrie snc, vimodrone, 20055, milano, italy",corporation
iperal supermercati spa,,,,,,,,,,,,retail trade,,,,,,,,"via bolladore 64, sondalo, 23035, sondrio, italy",corporation
rosenbauer international ag,,,,,,,,,,,,wholesale trade,,,,,,,,"via dei campi della rienza 30, brunico, 39031, bolzano, italy",foreign company
turytes spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"galleria camillo benso conte di cavour 4, bologna, 40124, bologna, italy",corporation
alliancebernstein luxembourg sa' rl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza iv novembre 7, milano, 20124, milano, italy",foreign company
denso thermal systespa,,,,,,,,,,,,manufacturing,,,,,,,,"frazione masio 24, poirino, 10046, torino, italy",corporation
nova coop soc coop,,,,,,,,,,,,retail trade,,,,,,,,"via nelson mandela 4, vercelli, 13100, vercelli, italy",corporation
green network spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via giulio vincenzo bona 101, roma, 00156, roma, italy",corporation
amazon italia transport srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale monte grappa 3/5, milano, 20124, milano, italy",corporation
findomestic banca spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via jacopo da diacceto 48, firenze, 50123, firenze, italy",corporation
prenatal retail group spa ovvero in abbreviato pnt retail gr oup spa o prg spa,,,,,,,,,,,,retail trade,,,,,,,,"via delle primule 5, cogliate, 20815, monza e brianza, italy",corporation
azimut - benetti spa,,,,,,,,,,,,manufacturing,,,,,,,,"via michele coppino 104, viareggio, 55049, lucca, italy",corporation
agsm aim energia spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"lungadige galtarossa 8, verona, 37133, verona, italy",corporation
fif holding spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via vezza d'oglio 7, milano, 20139, milano, italy",corporation
coopservice societa' cooperativa per azioni,,,,,,,,,,,,services,,,,,,,,"via rochdale 5, reggio emilia, 42122, reggio emilia, italy",corporation
servizi energia italia spa,,,,,,,,,,,,services,,,,,,,,"via martiri di cefalonia 67, san donato milanese, 20097, milano, italy",corporation
bonfi srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"galleria guglielmo marconi 1, bologna, 40122, bologna, italy",corporation
bonfiglioli spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via clementino bonfiglioli 1, calderara di reno, 40012, bologna, italy",corporation
elecnor sa,,,,,,,,,,,,services,,,,,,,,"via giuseppe verdi 6, san pietro mosezzo, 28060, novara, italy",foreign company
rialto spa,,,,,,,,,,,,retail trade,,,,,,,,"via gian carlo clerici 342, bresso, 20091, milano, italy",corporation
industries spa,,,,,,,,,,,,retail trade,,,,,,,,"via venezia 1, trebaseleghe, 35010, padova, italy",corporation
riva azzurra spa,,,,,,,,,,,,retail trade,,,,,,,,"via pantano 28, milano, 20122, milano, italy",corporation
casillo commodities italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via antonio sant'elia zona industriale snc, corato, 70033, bari, italy",corporation
ludoil energy spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via taranto 40, nola, 80035, napoli, italy",corporation
supermercati tosano cerea srl,,,,,,,,,,,,retail trade,,,,,,,,"via palesella 1, cerea, 37053, verona, italy",corporation
skf industrie spa,,,,,,,,,,,,manufacturing,,,,,,,,"via pinerolo 44, airasca, 10060, torino, italy",corporation
hp italy srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via carlo donat cattin 5, cernusco sul naviglio, 20063, milano, italy",corporation
gottardo spa,,,,,,,,,,,,retail trade,,,,,,,,"galleria spagna 9, padova, 35127, padova, italy",corporation
maior srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"galleria spagna 9, padova, 35127, padova, italy",corporation
policlinico san donato spa,,,,,,,,,,,,services,,,,,,,,"via rodolfo morandi 30, san donato milanese, 20097, milano, italy",corporation
vender spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via alfred bernhard nobel 4/a, parma, 43122, parma, italy",corporation
ludoil energia srl,,,,,,,,,,,,wholesale trade,,,,,,,,"via taranto 40, nola, 80035, napoli, italy",corporation
in's mercato spa,,,,,,,,,,,,retail trade,,,,,,,,"via istituto santa maria della pieta' 6, venezia, 30173, venezia, italy",corporation
sorgenia power spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via adriano olivetti snc, termoli, 86039, campobasso, italy",corporation
ald automotive italia srl,,,,,,,,,,,,services,,,,,,,,"viale luca gaurico 187, roma, 00143, roma, italy",corporation
alliance healthcare italia spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via moggia 75/a, lavagna, 16033, genova, italy",corporation
estra energie srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via ugo panziera 16, prato, 59100, prato, italy",corporation
fibercop spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via gaetano negri 1, milano, 20123, milano, italy",corporation
d & g srl,,,,,,,,,,,,services,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
dolce & gabbana holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
ccs jv scarl,,,,,,,,,,,,services,,,,,,,,"via milano 10, san donato milanese, 20097, milano, italy",corporation
vandemoortele europe nv,,,,,,,,,,,,wholesale trade,,,,,,,,"via fiorenzo semini 12, genova, 16163, genova, italy",foreign company
pastificio rana spa,,,,,,,,,,,,manufacturing,,,,,,,,"via antonio pacinotti 25, san giovanni lupatoto, 37057, verona, italy",corporation
coim spa - chimica organica industriale milanese,,,,,,,,,,,,manufacturing,,,,,,,,"via delle azalee 19, buccinasco, 20090, milano, italy",corporation
astaris spa,,,,,,,,,,,,construction,,,,,,,,"via giulio vincenzo bona 65, roma, 00156, roma, italy",corporation
tirreno power spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"stradone vigliena 39, napoli, 80146, napoli, italy",corporation
eurospin tirrenica spa,,,,,,,,,,,,retail trade,,,,,,,,"via della chiocana 3, magione, 06063, perugia, italy",corporation
angelini pharma italia aziende chimiche riunite angelini francesco acraf spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale amelia 70, roma, 00181, roma, italy",corporation
electrade spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via aristide nonis 68/a, marostica, 36063, vicenza, italy",corporation
cereal docks spa,,,,,,,,,,,,manufacturing,,,,,,,,"via dell'innovazione 1, camisano vicentino, 36043, vicenza, italy",corporation
telecom italia sparkle spa,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"via di macchia palocco 223, roma, 00125, roma, italy",corporation
agos-ducato spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"viale fulvio testi 280, milano, 20126, milano, italy",corporation
fercam holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via marie curie 2, bolzano, 39100, bolzano, italy",corporation
prexta spa in forma abbreviata prexta spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"palazzo meucci via francesco sforza, basiglio, 20079, milano, italy",corporation
marelli europe spa,,,,,,,,,,,,manufacturing,,,,,,,,"viale aldo borletti 61/63, corbetta, 20011, milano, italy",corporation
coca-cola hbc italia srl,,,,,,,,,,,,manufacturing,,,,,,,,"piazza indro montanelli 30, sesto san giovanni, 20099, milano, italy",corporation
sonepar italia spa,,,,,,,,,,,,wholesale trade,,,,,,,,"riviera maestri del lavoro 24, padova, 35127, padova, italy",corporation
merck serono spa,,,,,,,,,,,,manufacturing,,,,,,,,"via casilina 125, roma, 00176, roma, italy",corporation
lottomatica spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via degli aldobrandeschi 300, roma, 00163, roma, italy",corporation
fratelli arena srl,,,,,,,,,,,,retail trade,,,,,,,,"contrada milocca snc, assoro, 94010, enna, italy",corporation
yoox net-a-porter group spa,,,,,,,,,,,,retail trade,,,,,,,,"via nerio nannetti 1, zola predosa, 40069, bologna, italy",corporation
almaviva - the italian innovation company spa,,,,,,,,,,,,services,,,,,,,,"via di casal boccone 188/190, roma, 00137, roma, italy",corporation
almaviva technologies srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza dei santi apostoli 66, roma, 00187, roma, italy",corporation
petronas lubricants italy spa,,,,,,,,,,,,manufacturing,,,,,,,,"via santena 1, villastellone, 10029, torino, italy",corporation
adi energia srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale certosa 239, milano, 20151, milano, italy",corporation
amazon italia logistica srl,,,,,,,,,,,,"transportation, communications, electric, gas, and sanitary services",,,,,,,,"viale monte grappa 3/5, milano, 20124, milano, italy",corporation
credito emiliano spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via emilia san pietro 4, reggio emilia, 42121, reggio emilia, italy",corporation
deutsche bank spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"piazza del calendario 3, milano, 20126, milano, italy",corporation
bunge italia spa,,,,,,,,,,,,manufacturing,,,,,,,,"via baiona 203, ravenna, 48123, ravenna, italy",corporation
enel global services srl,,,,,,,,,,,,services,,,,,,,,"viale regina margherita 125, roma, 00198, roma, italy",corporation
farvima holding srl,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via napoli 220, casandrino, 80025, napoli, italy",corporation
sogegross spa,,,,,,,,,,,,wholesale trade,,,,,,,,"lungotorrente secca 3/a, genova, 16163, genova, italy",corporation
gruppo arena spa,,,,,,,,,,,,"finance, insurance, and real estate",,,,,,,,"via giuseppe mazzini 36, valguarnera caropepe, 94019, enna, italy",corporation
eni angola spa,,,,,,,,,,,,mining,,,,,,,,"via emilia 1, san donato milanese, 20097, milano, italy",corporation
ferrovial construccion sa,,,,,,,,,,,,construction,,,,,,,,"foro buonaparte 67, milano, 20121, milano, italy",foreign company
alfa acciai spa,,,,,,,,,,,,manufacturing,,,,,,,,"via san polo 152, brescia, 25134, brescia, italy",corporation
cambielli edilfriuli spa,,,,,,,,,,,,wholesale trade,,,,,,,,"via assano 1791, cesena, 47521, forli'-cesena, italy",corporation
