name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
eog resources inc,,houston,tx,,,1999,"2,800",ezra y yacob,71900000000,"unitedstates, energy, oil&gase&p, unitedstatesenergy, unitedstatesoil&gase&p",,,,,,,,,,,
pt bank central asia tbk,,jakarta,indonesia,,,,"25,370",,rp1033.450 trillion,"indonesia, financials, banks, indonesiafinancials, indonesiabanks",,,,,,,,,,,
wal-mart de mexico sab de cv,,mexicocity,df,,,,"231,259",guilherme de souza macedo loureiro,mx$1.429 trillion,"mexico, consumerstaples, discountstores, mexicoconsumerstaples, mexicodiscountstores",,,,,,,,,,,
freeport-mcmoran inc,,phoenix,az,,,1912,"24,700",richard c adkerson,72160000000,"unitedstates, basicmaterials, copper, unitedstatesbasicmaterials, unitedstatescopper",,,,,,,,,,,
norfolk southern corporation,,norfolk,va,,,"july 23, 1980 in norfolk, virginia, united states","18,100",james a squires,72310000000,"unitedstates, industrials, railroads, unitedstatesindustrials, unitedstatesrailroads",,,,,,,,,,,
kddi corp,,tokyo,japan,,,,"47,320",,8.958 trillion,"japan, communicationservices, telecomservices, japancommunicationservices, japantelecomservices",,,,,,,,,,,
northrop grumman corporation,,fallschurch,va,,,1994,"88,000",kathy j warden,73250000000,"unitedstates, industrials, aerospace&defense, unitedstatesindustrials, unitedstatesaerospace&defense",,,,,,,,,,,
aon plc,,london,unitedkingdom,,,1982,"50,000",gregory clarence case,73330000000,"unitedkingdom, financials, insurancebrokers, unitedkingdomfinancials, unitedkingdominsurancebrokers",,,,,,,,,,,
relx plc,,london,unitedkingdom,,,1993,"33,500",erik engstrom,44.63 billion,"unitedkingdom, communicationservices, publishing, unitedkingdomcommunicationservices, unitedkingdompublishing",,,,,,,,,,,
workday inc,,pleasanton,ca,,,march 2005,"15,200",aneel bhusri,58700000000,"unitedstates, technology, softwareapplication, unitedstatestechnology, unitedstatessoftwareapplication",,,,,,,,,,,
vinci sa,,rueil-malmaison,france,,,,"218,569",xavier m p huillard,53.40 billion,"france, industrials, engineering&construction, franceindustrials, franceengineering&construction",,,,,,,,,,,
shenzhen mindray bio-medical electronics co ltd,,shenzhen,china,,,,"11,833",,cn377.08 billion,"china, healthcare, medicaldevices, chinahealthcare, chinamedicaldevices",,,,,,,,,,,
southern copper corporation,,phoenix,az,,,1952,"14,700",oscar gonzalez rocha,59460000000,"unitedstates, basicmaterials, copper, unitedstatesbasicmaterials, unitedstatescopper",,,,,,,,,,,
saudi telecom company,,riyadh,saudiarabia,,,,,,sr223.07 billion,"saudiarabia, communicationservices, telecomservices, saudiarabiacommunicationservices, saudiarabiatelecomservices",,,,,,,,,,,
nongfu spring co ltd,,hangzhou,china,,,,"20,773",,hk$466.10 billion,"china, consumerstaples, beveragesnon-alcoholic, chinaconsumerstaples, chinabeveragesnon-alcoholic",,,,,,,,,,,
reckitt benckiser group plc,,slough,unitedkingdom,,,1814,"43,000",,42.77 billion,"unitedkingdom, consumerstaples, household&personalproducts, unitedkingdomconsumerstaples, unitedkingdomhousehold&personalproducts",,,,,,,,,,,
australia and new zealand banking group limited,,melbourne,vic,,,1 october 1970,"39,684",shayne cary elliott bcom bcom,a$79.39 billion,"australia, financials, banks, australiafinancials, australiabanks",,,,,,,,,,,
palo alto networks inc,,santaclara,ca,,,2005,"11,527",nikesh arora cfa,59650000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
emerson electric co,,saintlouis,mo,,,1890,"86,700",surendralal lanca karsanbhai,59660000000,"unitedstates, industrials, specialtyindustrialmachinery, unitedstatesindustrials, unitedstatesspecialtyindustrialmachinery",,,,,,,,,,,
capital one financial corporation,,mclean,va,,,"july 21, 1994","50,767",richard d fairbank,59670000000,"unitedstates, financials, creditservices, unitedstatesfinancials, unitedstatescreditservices",,,,,,,,,,,
hong kong exchanges & clearing ltd,,,,,,,,,hk$468.08 billion,"hongkong, financials, financialdata&stockexchanges, hongkongfinancials, hongkongfinancialdata&stockexchanges",,,,,,,,,,,
netease inc,,,,,,,,,hk$468.16 billion,"china, communicationservices, internetcontent&information, chinacommunicationservices, chinainternetcontent&information",,,,,,,,,,,
deutsche post ag,,bonn,germany,,,,"548,042",frank appel,54.12 billion,"germany, industrials, integratedfreight&logistics, germanyindustrials, germanyintegratedfreight&logistics",,,,,,,,,,,
block inc,,sanfrancisco,ca,,,"february 14, 2009","8,521",jack dorsey,59950000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
nutrien ltd,,saskatoon,sk,,,,"23,500",kenneth a seitz,c$75.18 billion,"canada, basicmaterials, agriculturalinputs, canadabasicmaterials, canadaagriculturalinputs",,,,,,,,,,,
cnooc limited,,central,hongkong,,,august 1999,"18,151",keqiang xu,hk$471.48 billion,"hongkong, energy, oil&gase&p, hongkongenergy, hongkongoil&gase&p",,,,,,,,,,,
atlas copco ab,,nacka,sweden,,,,"42,862",mats rahmstram,kr571.47 billion,"sweden, industrials, specialtyindustrialmachinery, swedenindustrials, swedenspecialtyindustrialmachinery",,,,,,,,,,,
adyen nv,,amsterdam,netherlands,,,,"2,180",pieter willem van der does,55.31 billion,"netherlands, technology, softwareinfrastructure, netherlandstechnology, netherlandssoftwareinfrastructure",,,,,,,,,,,
hapag-lloyd ag,,hamburg,germany,,,,"14,106",rolf habben jansen,55.62 billion,"germany, industrials, marineshipping, germanyindustrials, germanymarineshipping",,,,,,,,,,,
banco santander sa,,madrid,spain,,,15 may 1857,"177,033",jose antonio alvarez alvarez,47.02 billion,"spain, financials, banks, spainfinancials, spainbanks",,,,,,,,,,,
fidelity national information services inc,,jacksonville,fl,,,1968,"65,000",gary adam norcross,61730000000,"unitedstates, technology, informationtechnologyservices, unitedstatestechnology, unitedstatesinformationtechnologyservices",,,,,,,,,,,
analog devices inc,,norwood,ma,,,"cambridge, massachusetts, united states 1965","24,700",vincent t roche,62000000000,"unitedstates, technology, semiconductors, unitedstatestechnology, unitedstatessemiconductors",,,,,,,,,,,
eaton corporation plc,,dublin,ireland,,,1911,"85,947",craig arnold,62170000000,"ireland, industrials, specialtyindustrialmachinery, irelandindustrials, irelandspecialtyindustrialmachinery",,,,,,,,,,,
pioneer natural resources company,,irving,tx,,,1997,"1,932",scott douglas sheffield,62190000000,"unitedstates, energy, oil&gase&p, unitedstatesenergy, unitedstatesoil&gase&p",,,,,,,,,,,
nintendo co ltd,,kyoto,japan,,,,"6,574",,7.621 trillion,"japan, communicationservices, electronicgaming&multimedia, japancommunicationservices, japanelectronicgaming&multimedia",,,,,,,,,,,
moody's corporation,,newyork,ny,,,1909 ,"13,460",robert scott fauber,62580000000,"unitedstates, financials, financialdata&stockexchanges, unitedstatesfinancials, unitedstatesfinancialdata&stockexchanges",,,,,,,,,,,
uber technologies inc,,sanfrancisco,ca,,,march 2009,"29,300",dara khosrowshahi,62660000000,"unitedstates, technology, softwareapplication, unitedstatestechnology, unitedstatessoftwareapplication",,,,,,,,,,,
sea limited,,singapore,singapore,,,,"29,800",xiaodong li,62660000000,"singapore, communicationservices, electronicgaming&multimedia, singaporecommunicationservices, singaporeelectronicgaming&multimedia",,,,,,,,,,,
macquarie group limited,,sydney,nsw,,,1969,"17,209",shemara r wikramanayake bcom llb llb bcom unsw,a$74.65 billion,"australia, financials, capitalmarkets, australiafinancials, australiacapitalmarkets",,,,,,,,,,,
bayerische motoren werke ag,,munich,germany,,,,"118,909",oliver zipse,50.83 billion,"germany, consumerdiscretionary, automanufacturers, germanyconsumerdiscretionary, germanyautomanufacturers",,,,,,,,,,,
bank of communications co ltd,,shanghai,china,,,,"90,238",,cn358.78 billion,"china, financials, banks, chinafinancials, chinabanks",,,,,,,,,,,
kla corporation,,milpitas,ca,,,1997,"11,300",richard p wallace,56480000000,"unitedstates, technology, semiconductorequipment&materials, unitedstatestechnology, unitedstatessemiconductorequipment&materials",,,,,,,,,,,
humana inc,,louisville,ky,,,"august 18, 1961","95,500",bruce dale broussard,56550000000,"unitedstates, healthcare, healthcareplans, unitedstateshealthcare, unitedstateshealthcareplans",,,,,,,,,,,
tc energy corporation,,calgary,ab,,,,"7,017",francois lionel poirier,c$71.07 billion,"canada, energy, oil&gasmidstream, canadaenergy, canadaoil&gasmidstream",,,,,,,,,,,
the saudi national bank,,riyadh,saudiarabia,,,,"16,113",saeed bin mohammed a al-ghamdi,sr213.38 billion,"saudiarabia, financials, banks, saudiarabiafinancials, saudiarabiabanks",,,,,,,,,,,
ihs markit ltd,,london,unitedkingdom,,,1959,"16,000",,56940000000,"unitedkingdom, industrials, consultingservices, unitedkingdomindustrials, unitedkingdomconsultingservices",,,,,,,,,,,
pinduoduo,,shanghai,china,,,,"7,986",lei chen,57090000000,"china, consumerdiscretionary, internetretail, chinaconsumerdiscretionary, chinainternetretail",,,,,,,,,,,
marriott international inc,,bethesda,md,,,"march 5, 1927","120,000",anthony g capuano jr,57180000000,"unitedstates, consumerdiscretionary, lodging, unitedstatesconsumerdiscretionary, unitedstateslodging",,,,,,,,,,,
canadian imperial bank of commerce,,toronto,on,,,"june 1, 1961","46,030",victor g dodig,c$71.61 billion,"canada, financials, banks, canadafinancials, canadabanks",,,,,,,,,,,
mitsubishi corp,,,,,,,,,7.011 trillion,"japan, industrials, conglomerates, japanindustrials, japanconglomerates",,,,,,,,,,,
foshan haitian flavouring and food company ltd,,,,,,,,,cn365.26 billion,"china, consumerstaples, packagedfoods, chinaconsumerstaples, chinapackagedfoods",,,,,,,,,,,
enterprise products partners lp,,houston,tx,,,1968,"7,000",a james teague,57430000000,"unitedstates, energy, oil&gasmidstream, unitedstatesenergy, unitedstatesoil&gasmidstream",,,,,,,,,,,
itau unibanco holding sa,,saopaulo,sp,,,,"99,600",milton maluhy filho,57450000000,"brazil, financials, banks, brazilfinancials, brazilbanks",,,,,,,,,,,
marvell technology inc,,wilmington,de,,,,"6,695",matthew j murphy,52.15 billion,"unitedstates, technology, semiconductors, unitedstatestechnology, unitedstatessemiconductors",,,,,,,,,,,
schlumberger limited,,houston,tx,,,1926,"92,000",olivier le peuch,57630000000,"unitedstates, energy, oil&gasequipment&services, unitedstatesenergy, unitedstatesoil&gasequipment&services",,,,,,,,,,,
pernod ricard sa,,paris,france,,,,"18,500",alexan ricard,52.27 billion,"france, consumerstaples, beverageswineries&distilleries, franceconsumerstaples, francebeverageswineries&distilleries",,,,,,,,,,,
air products and chemicals inc,,allentown,pa,,,1940,"20,000",seifollah ghasemi,57820000000,"unitedstates, basicmaterials, chemicals, unitedstatesbasicmaterials, unitedstateschemicals",,,,,,,,,,,
marvell technology group ltd,,hamilton,bermuda,,,1995,"6,695",matthew j murphy,58360000000,"technology, semiconductors",,,,,,,,,,,
honda motor co ltd,,tokyo,japan,,,"hamamatsu, japan october 1946, incorporated 24 september 1948","211,374",toshihiro mibe,6.017 trillion,"japan, consumerdiscretionary, automanufacturers, japanconsumerdiscretionary, japanautomanufacturers",,,,,,,,,,,
paychex inc,,rochester,ny,,,1971,"15,000",martin mucci,49230000000,"unitedstates, industrials, staffing&employmentservices, unitedstatesindustrials, unitedstatesstaffing&employmentservices",,,,,,,,,,,
centene corporation,,st.louis,mo,,,1984,"72,500",sarah m london,49320000000,"unitedstates, healthcare, healthcareplans, unitedstateshealthcare, unitedstateshealthcareplans",,,,,,,,,,,
the kraft heinz company,,pittsburgh,pa,,,"july 2, 2015","36,000",miguel patricio,49420000000,"unitedstates, consumerstaples, packagedfoods, unitedstatesconsumerstaples, unitedstatespackagedfoods",,,,,,,,,,,
roper technologies inc,,sarasota,fl,,,1890,"19,300",laurence neil hunn,49660000000,"unitedstates, industrials, specialtyindustrialmachinery, unitedstatesindustrials, unitedstatesspecialtyindustrialmachinery",,,,,,,,,,,
mercadolibre inc,,buenosaires,argentina,,,"august 2, 1999","29,957",marcos eduardo galperan,ar$5.541 trillion,"argentina, consumerdiscretionary, internetretail, argentinaconsumerdiscretionary, argentinainternetretail",,,,,,,,,,,
illumina inc,,sandiego,ca,,,1998,"9,800",francis a desouza,49910000000,"unitedstates, healthcare, diagnostics&research, unitedstateshealthcare, unitedstatesdiagnostics&research",,,,,,,,,,,
safran sa,,paris,france,,,,"77,008",olivier andries,45.27 billion,"france, industrials, aerospace&defense, franceindustrials, franceaerospace&defense",,,,,,,,,,,
synopsys inc,,mountainview,ca,,,"1986 in research triangle park, north carolina.","16,361",aart j de geus,50180000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
novatek pjsc,,tarko-sale,russia,,,,,leonid viktorovich mikhelson,4.304 trillion,"russia, energy, oil&gase&p, russiaenergy, russiaoil&gase&p",,,,,,,,,,,
ecolab inc,,saintpaul,mn,,,1923 ,"47,000",christophe beck,50290000000,"unitedstates, basicmaterials, specialtychemicals, unitedstatesbasicmaterials, unitedstatesspecialtychemicals",,,,,,,,,,,
china tourism group duty free corp ltd,,beijing,china,,,,"14,217",,cn321.08 billion,"china, consumerdiscretionary, travelservices, chinaconsumerdiscretionary, chinatravelservices",,,,,,,,,,,
hon hai precision industry co ltd,,newtaipeicity,taiwan,,,,,,tw$1.455 trillion,"taiwan, technology, electroniccomponents, taiwantechnology, taiwanelectroniccomponents",,,,,,,,,,,
fortescue metals group limited,,eastperth,wa,,,2003,"10,232",elizabeth anne gaines ca,a$67.68 billion,"australia, basicmaterials, otherindustrialmetals&mining, australiabasicmaterials, australiaotherindustrialmetals&mining",,,,,,,,,,,
american electric power company inc,,columbus,oh,,,1906,"16,688",nicholas k akins,50950000000,"unitedstates, utilities, utilitiesregulatedelectric, unitedstatesutilities, unitedstatesutilitiesregulatedelectric",,,,,,,,,,,
archer-daniels-midland company,,chicago,il,,,"minneapolis, minnesota, u.s.1902","39,218",juan ricardo luciano,51030000000,"unitedstates, consumerstaples, farmproducts, unitedstatesconsumerstaples, unitedstatesfarmproducts",,,,,,,,,,,
general accident plc,,,,,,,,,39.22 billion,"unitedkingdom, financials, insuranceproperty&casualty, unitedkingdomfinancials, unitedkingdominsuranceproperty&casualty",,,,,,,,,,,
agribank fcb,,saintpaul,mn,,,,,,51490000000,"unitedstates, financials, creditservices, unitedstatesfinancials, unitedstatescreditservices",,,,,,,,,,,
l3harris technologies inc,,melbourne,fl,,,"june 29, 2019","47,000",christopher e kubasik cpa cpa,51510000000,"unitedstates, industrials, aerospace&defense, unitedstatesindustrials, unitedstatesaerospace&defense",,,,,,,,,,,
toyota,,toyota,japan,,,"august 28, 1937","371,365",akio toyoda,6.316 trillion,"japan, consumerdiscretionary, automanufacturers, japanconsumerdiscretionary, japanautomanufacturers",,,,,,,,,,,
denso corp,,kariya,japan,,,,"168,391",koji arima,6.319 trillion,"japan, consumerdiscretionary, autoparts, japanconsumerdiscretionary, japanautoparts",,,,,,,,,,,
bce inc,,verdun,qc,,,1983,"49,781",mirko bibic,c$64.73 billion,"canada, communicationservices, telecomservices, canadacommunicationservices, canadatelecomservices",,,,,,,,,,,
stellantis nv,,,,,,,,,46.88 billion,"netherlands, consumerdiscretionary, automanufacturers, netherlandsconsumerdiscretionary, netherlandsautomanufacturers",,,,,,,,,,,
eni spa,,rome,rm,,,10 february 1953,"31,495",claudio descalzi,47.06 billion,"italy, energy, oil&gasintegrated, italyenergy, italyoil&gasintegrated",,,,,,,,,,,
itochu corp,,tokyo,japan,,,,"125,944",masahiro okafuji,6.394 trillion,"japan, industrials, conglomerates, japanindustrials, japanconglomerates",,,,,,,,,,,
xilinx inc,,sanjose,ca,,,1984,"4,890",victor peng,52190000000,"unitedstates, technology, semiconductors, unitedstatestechnology, unitedstatessemiconductors",,,,,,,,,,,
nxp semiconductors nv,,eindhoven,netherlands,,,established in 2006,"31,000",kurt sievers,52280000000,"netherlands, technology, semiconductors, netherlandstechnology, netherlandssemiconductors",,,,,,,,,,,
fast retailing co ltd,,yamaguchi,japan,,,,"55,589",tadashi yanai,6.406 trillion,"japan, consumerdiscretionary, apparelretail, japanconsumerdiscretionary, japanapparelretail",,,,,,,,,,,
liberty bancshares inc oh,,ada,oh,,,,,ronald l zimmerly jr,52300000000,"unitedstates, financials, banks, unitedstatesfinancials, unitedstatesbanks",,,,,,,,,,,
occidental petroleum corporation,,houston,tx,,,june 1909,"11,678",vicki a hollub,52300000000,"unitedstates, energy, oil&gase&p, unitedstatesenergy, unitedstatesoil&gase&p",,,,,,,,,,,
sempra energy,,sandiego,ca,,,1998,"15,390",jeffrey walker martin,52470000000,"unitedstates, utilities, utilitiesdiversified, unitedstatesutilities, unitedstatesutilitiesdiversified",,,,,,,,,,,
basf se,,ludwigshafenamrhein,germany,,,,"108,718",martin brudermuller,47.76 billion,"germany, basicmaterials, chemicals, germanybasicmaterials, germanychemicals",,,,,,,,,,,
thomson reuters corporation,,toronto,on,,,,"24,400",stephen john hasker bcom mba,c$66.72 billion,"canada, industrials, consultingservices, canadaindustrials, canadaconsultingservices",,,,,,,,,,,
london stock exchange group plc,,london,unitedkingdom,,,23 june 2007,"24,158",david a schwimmer,40.67 billion,"unitedkingdom, financials, financialdata&stockexchanges, unitedkingdomfinancials, unitedkingdomfinancialdata&stockexchanges",,,,,,,,,,,
lonza group ltd,,basel,switzerland,,,,"16,218",,chf49.76 billion,"switzerland, healthcare, diagnostics&research, switzerlandhealthcare, switzerlanddiagnostics&research",,,,,,,,,,,
ferrari nv,,maranello,mo,,,13 september 1939,"4,609",benedetto vigna,48.68 billion,"italy, consumerdiscretionary, automanufacturers, italyconsumerdiscretionary, italyautomanufacturers",,,,,,,,,,,
snap inc,,santamonica,ca,,,"september 16, 2011","5,661",evan spiegel,53860000000,"unitedstates, communicationservices, internetcontent&information, unitedstatescommunicationservices, unitedstatesinternetcontent&information",,,,,,,,,,,
fortinet inc,,sunnyvale,ca,,,2000,"10,195",ken xie,53860000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
dollar general corporation,,goodlettsville,tn,,,october 1939,"163,000",todd j vasos,54300000000,"unitedstates, consumerstaples, discountstores, unitedstatesconsumerstaples, unitedstatesdiscountstores",,,,,,,,,,,
american international group inc,,newyork,ny,,,"december 19, 1919","36,600",peter salvatore zaffino,54310000000,"unitedstates, financials, insurancediversified, unitedstatesfinancials, unitedstatesinsurancediversified",,,,,,,,,,,
marathon petroleum corporation,,findlay,oh,,,"november 9, 2009","17,700",michael j hennigan,54540000000,"unitedstates, energy, oil&gasrefining&marketing, unitedstatesenergy, unitedstatesoil&gasrefining&marketing",,,,,,,,,,,
canadian pacific railway limited,,calgary,ab,,,16 february 1881,"11,834",keith e creel,c$68.34 billion,"canada, industrials, railroads, canadaindustrials, canadarailroads",,,,,,,,,,,
ambev sa,,saopaulo,sp,,,,"53,000",jean jereissati neto,r$254.79 billion,"brazil, consumerstaples, beveragesbrewers, brazilconsumerstaples, brazilbeveragesbrewers",,,,,,,,,,,
heineken nv,,amsterdam,netherlands,,,,"81,070",rudolf gijsbert servaas van den brink,49.66 billion,"netherlands, consumerstaples, beveragesbrewers, netherlandsconsumerstaples, netherlandsbeveragesbrewers",,,,,,,,,,,
softbank group corp,,tokyo,japan,,,,"58,786",masayoshi son,6.730 trillion,"japan, communicationservices, telecomservices, japancommunicationservices, japantelecomservices",,,,,,,,,,,
ergo science corp,,northandover,ma,,,,,,55230000000,"unitedstates, industrials, staffing&employmentservices, unitedstatesindustrials, unitedstatesstaffing&employmentservices",,,,,,,,,,,
keurig pepper inc,,burlington,ma,,,1981,"27,500",robert j gamgort,55280000000,"unitedstates, consumerstaples, beveragesnon-alcoholic, unitedstatesconsumerstaples, unitedstatesbeveragesnon-alcoholic",,,,,,,,,,,
chugai pharmaceutical co ltd,,tokyo,japan,,,,"7,664",osamu okuda,6.776 trillion,"japan, healthcare, drugmanufacturersgeneral, japanhealthcare, japandrugmanufacturersgeneral",,,,,,,,,,,
daikin industriesltd,,osaka,japan,,,,"84,870",masanori togawa,6.809 trillion,"japan, industrials, buildingproducts&equipment, japanindustrials, japanbuildingproducts&equipment",,,,,,,,,,,
national grid plc,,london,unitedkingdom,,,1990,"23,683",,42.61 billion,"unitedkingdom, utilities, utilitiesdiversified, unitedkingdomutilities, unitedkingdomutilitiesdiversified",,,,,,,,,,,
pjsc lukoil,,moscow,russia,,,,"101,374",vagit yusufovich alekperov,3.855 trillion,"russia, energy, oil&gasintegrated, russiaenergy, russiaoil&gasintegrated",,,,,,,,,,,
saudi arabian mining company,,riyadh,saudiarabia,,,,,robert g wilt,sr168.80 billion,"saudiarabia, basicmaterials, otherindustrialmetals&mining, saudiarabiabasicmaterials, saudiarabiaotherindustrialmetals&mining",,,,,,,,,,,
mitsui & co ltd,,tokyo,japan,,,,"44,509",kenichi hori,5.524 trillion,"japan, energy, oil&gase&p, japanenergy, japanoil&gase&p",,,,,,,,,,,
datadog inc,,newyork,ny,,,2010,"3,200",olivier pomel,45130000000,"unitedstates, technology, softwareapplication, unitedstatestechnology, unitedstatessoftwareapplication",,,,,,,,,,,
constellation brands inc,,victor,ny,,,1945,"9,300",william a newlands,45210000000,"unitedstates, consumerstaples, beverageswineries&distilleries, unitedstatesconsumerstaples, unitedstatesbeverageswineries&distilleries",,,,,,,,,,,
infineon technologies ag,,munich,germany,,,,"50,280",reinhard ploss,41.04 billion,"germany, technology, semiconductors, germanytechnology, germanysemiconductors",,,,,,,,,,,
the travelers companies inc,,newyork,ny,,,1853,"30,184",alan david schnitzer,45560000000,"unitedstates, financials, insuranceproperty&casualty, unitedstatesfinancials, unitedstatesinsuranceproperty&casualty",,,,,,,,,,,
idexx laboratories inc,,westbrook,me,,,1983,"10,350",jonathan j mazelsky,45640000000,"unitedstates, healthcare, diagnostics&research, unitedstateshealthcare, unitedstatesdiagnostics&research",,,,,,,,,,,
vodafone group plc,,newbury,unitedkingdom,,,16 september 1991,"105,000",nicholas jonathan read,34.88 billion,"unitedkingdom, communicationservices, telecomservices, unitedkingdomcommunicationservices, unitedkingdomtelecomservices",,,,,,,,,,,
vanjia corp,,,,,,,,,45740000000,"unitedstates, consumerdiscretionary, residentialconstruction, unitedstatesconsumerdiscretionary, unitedstatesresidentialconstruction",,,,,,,,,,,
amphenol corporation,,wallingford,ct,,,1932,"90,000",richard adam norwitt,45770000000,"unitedstates, technology, electroniccomponents, unitedstatestechnology, unitedstateselectroniccomponents",,,,,,,,,,,
the hershey company,,hershey,pa,,,"february 8, 1894","16,620",michele gross buck,45830000000,"unitedstates, consumerstaples, confectioners, unitedstatesconsumerstaples, unitedstatesconfectioners",,,,,,,,,,,
takeda pharmaceutical company limited,,tokyo,japan,,,"doshomachi, osaka, japan june 12, 1781","47,099",christophe weber,5.621 trillion,"japan, healthcare, drugmanufacturersspecialty&generic, japanhealthcare, japandrugmanufacturersspecialty&generic",,,,,,,,,,,
baidu inc,,beijing,china,,,"january 1, 2000","45,500",yanhong li,hk$360.16 billion,"china, communicationservices, internetcontent&information, chinacommunicationservices, chinainternetcontent&information",,,,,,,,,,,
sika ag,,baar,switzerland,,,,"26,272",,chf42.59 billion,"switzerland, basicmaterials, specialtychemicals, switzerlandbasicmaterials, switzerlandspecialtychemicals",,,,,,,,,,,
adidas ag,,herzogenaurach,germany,,,,"53,870",kasper bo rorsted,41.75 billion,"germany, consumerdiscretionary, footwear&accessories, germanyconsumerdiscretionary, germanyfootwear&accessories",,,,,,,,,,,
nidec corp,,kyoto,japan,,,,758,jun seki,5.676 trillion,"japan, industrials, specialtyindustrialmachinery, japanindustrials, japanspecialtyindustrialmachinery",,,,,,,,,,,
banco bradesco sa,,osasco,sp,,,"march 10, 1943","85,264",octavio de lazari jr junior,r$217.62 billion,"brazil, financials, banks, brazilfinancials, brazilbanks",,,,,,,,,,,
dexcom inc,,sandiego,ca,,,1999,"6,300",kevin ronald sayer,46860000000,"unitedstates, healthcare, diagnostics&research, unitedstateshealthcare, unitedstatesdiagnostics&research",,,,,,,,,,,
nucor corporation,,charlotte,nc,,,,"28,800",leon j topalian,46860000000,"unitedstates, basicmaterials, steel, unitedstatesbasicmaterials, unitedstatessteel",,,,,,,,,,,
cognizant technology solutions corporation,,teaneck,nj,,,26 january 1994,"330,600",brian humphries,47070000000,"unitedstates, technology, informationtechnologyservices, unitedstatestechnology, unitedstatesinformationtechnologyservices",,,,,,,,,,,
open joint stock company omz,,moscow,russia,,,,,igor y zhilkin,4.043 trillion,"russia, industrials, specialtyindustrialmachinery, russiaindustrials, russiaspecialtyindustrialmachinery",,,,,,,,,,,
prudential financial inc,,,,,,,,,47170000000,"unitedstates, financials, insurancelife, unitedstatesfinancials, unitedstatesinsurancelife",,,,,,,,,,,
autodesk inc,,sanrafael,ca,,,"january 30, 1982","12,600",andrew anagnost,47690000000,"unitedstates, technology, softwareapplication, unitedstatestechnology, unitedstatessoftwareapplication",,,,,,,,,,,
naspers ltd,,capetown,southafrica,,,,"28,445",bob van dijk,r696.34 billion,"southafrica, communicationservices, internetcontent&information, southafricacommunicationservices, southafricainternetcontent&information",,,,,,,,,,,
crowdstrike holdings inc,,sunnyvale,ca,,,2011,"4,965",george r kurtz,47890000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
grupo mexico sab de cv,,mexicocity,df,,,,"29,707",,mx$953.25 billion,"mexico, basicmaterials, otherindustrialmetals&mining, mexicobasicmaterials, mexicootherindustrialmetals&mining",,,,,,,,,,,
o'reilly automotive inc,,springfield,mo,,,"december 2, 1957","82,852",gregory d johnson,48140000000,"unitedstates, consumerdiscretionary, specialtyretail, unitedstatesconsumerdiscretionary, unitedstatesspecialtyretail",,,,,,,,,,,
johnson controls international plc,,cork,ireland,,,1885,"101,000",george r oliver,48150000000,"ireland, industrials, engineering&construction, irelandindustrials, irelandengineering&construction",,,,,,,,,,,
vmware inc,,paloalto,ca,,,"february 10, 1998","34,000",rangarajan raghuram,48170000000,"unitedstates, technology, softwareinfrastructure, unitedstatestechnology, unitedstatessoftwareinfrastructure",,,,,,,,,,,
suncor energy inc,,calgary,ab,,,"montreal, quebec, canada in 1919","16,922",mark s little,c$60.42 billion,"canada, energy, oil&gasintegrated, canadaenergy, canadaoil&gasintegrated",,,,,,,,,,,
mckesson corporation,,irving,tx,,,"new york city, united states1833","59,000",brian s tyler phd,48460000000,"unitedstates, healthcare, medicaldistribution, unitedstateshealthcare, unitedstatesmedicaldistribution",,,,,,,,,,,
rosneft oil co pjsc,,moscow,russia,,,,,igor ivanovich sechin,4.159 trillion,"russia, energy, oil&gasintegrated, russiaenergy, russiaoil&gasintegrated",,,,,,,,,,,
dow inc,,midland,mi,,,"april 1, 2019","35,700",james r fitterling,48500000000,"unitedstates, basicmaterials, chemicals, unitedstatesbasicmaterials, unitedstateschemicals",,,,,,,,,,,
lululemon athletica inc,,vancouver,bc,,,1998,"25,000",calvin r mcdonald,48520000000,"canada, consumerdiscretionary, apparelretail, canadaconsumerdiscretionary, canadaapparelretail",,,,,,,,,,,
mediatek inc,,hsinchucity,taiwan,,,,,lih shyng tsai phd,tw$1.398 trillion,"taiwan, technology, semiconductors, taiwantechnology, taiwansemiconductors",,,,,,,,,,,
scentre group,,sydney,nsw,,,2014,"2,780",peter kenneth allen,a$65.11 billion,"australia, realestate, reitretail, australiarealestate, australiareitretail",,,,,,,,,,,
hitachi ltd,,tokyo,japan,,,,"350,864",toshiaki higashihara,5.993 trillion,"japan, industrials, conglomerates, japanindustrials, japanconglomerates",,,,,,,,,,,
