name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
webasto se,stockdorf,,,1901,"13,435",,,,,,automotive,www.webasto.com,private
asklepios kliniken gmbh,hamburg,,,1985,"35,327",,,,,,healthcare,www.asklepios.com,private
wieland group,ulm,,,1820,"7,000",,,,,,industrial manufacturing,www.wieland.com,private
hoyer energie,vi elhovede,,,1924,"1,700",,,,,,energy and utilities,www.hoyer-energie.de,private
festo ag & co kg,e lingen,,,1925,"21,200",,,,,,industrial manufacturing,www.festo.com,private
sew-eurodrive,bruchsal,,,1931,"17,500",,,,,,industrial manufacturing,www.sew-eurodrive.de,private
fti group,munchen,,,1983,"10,000",,,,,,profe ional services,www.fti.de,private
axel springer se,berlin,,,1946,"16,282",,,,,,media and entertainment,www.axelspringer.de,public
sixt se,pullach,,,1912,"7,540",,,,,,transportation and logistics,www.sixt.de,public
sgroup,du eldorf,,,1871,"13,872",,,,,,industrial manufacturing,www.sms-group.com,private
aunde group se,monchengladbach,,,1899,"24,500",,,,,,automotive,www.aunde.com,private
zech group gmbh,bremen,,,1909,"10,700",,,,,,industrial manufacturing,www.zech-group.com,private
goldbeck gmbh,bielefeld,,,1969,"5,500",,,,,,industrial manufacturing,www.goldbeck.de,private
otto fuchs kg,meinerzhagen,,,1910,"9,359",,,,,,industrial manufacturing,www.otto-fuchs.com,private
vorwerk & co kg,wuppertal,,,1883,"13,000",,,,,,consumer products,www.vorwerk.de,private
august storck kg,berlin,,,1903,"6,050",,,,,,foods and beverages,www.storck.com,private
hubert burda media holding kg,munchen,,,1903,"12,135",,,,,,media and entertainment,www.burda.com,private
drager group,lubeck,,,1889,"14,603",,,,,,healthcare,www.draeger.de,public
peter cremer holding gmbh & co kg,hamburg,,,1946,"2,000",,,,,,industrial manufacturing,www.cremer.de,private
phw group,visbek,,,1932,"6,979",,,,,,foods and beverages,www.phw-gruppe.de,private
leopold kostal gmbh & co kg,ludenscheid,,,1912,"17,946",,,,,,technology,www.kostal.com,private
hellmann worldwide logistics gmbh & co kg,osnabruck,,,1871,"13,034",,,,,,transportation and logistics,www.hellmann.net,private
fuchs petrolub se,mannheim,,,1931,"5,456",,,,,,industrial manufacturing,www.fuchs-oil.de,public
alfred karcher se & co kg,winnenden,,,1935,"12,300",,,,,,industrial manufacturing,www.kaercher.de,private
vaillant group,remscheid,,,1874,"12,070",,,,,,industrial manufacturing,www.vaillant-group.com,private
bauer media group,hamburg,,,1875,"11,500",,,,,,media and entertainment,www.bauermedia.com,private
aton gmbh,munchen,,,1969,"18,678",,,,,,financial services,www.aton.de,private
neumann group,hamburg,,,1934,"2,000",,,,,,foods and beverages,www.nkg.net,private
friedhelm loh stiftung & co kg,haiger,,,1961,"11,500",,,,,,industrial manufacturing,www.friedhelm-loh-gruppe.de,private
avag holding se,augsburg,,,1915,"5,200",,,,,,retail,www.avag.eu,private
skion gmbh aka altana ...,wesel,,,1873,"6,323",,,,,,industrial manufacturing,www.altana.com,private
muhr und bender kg,attendorn,,,1916,"13,000",,,,,,automotive,www.mubea.com,private
phoenix contact gmbh & co kg,blomberg,,,1923,"16,500",,,,,,industrial manufacturing,www.phoenixcontact.de,private
ebm-papst group,mulfingen,,,1963,"15,000",,,,,,profe ional services,www.ebmpapst.com,private
cronimet holding gmbh,karlsruhe,,,1980,"1,578",,,,,,industrial manufacturing,www.cronimet.de,private
ew group gmbh,visbek,,,1932,"10,373",,,,,,pharmaceuticals and life sciences,www.ew-group.de,private
ksb se & co kgaa,frankenthal,,,1871,"15,713",,,,,,industrial manufacturing,www.ksb.com,public
vie mann werke gmbh & co kg,allendorf,,,1917,"12,100",,,,,,industrial manufacturing,www.vie mann.com,private
giesecke & devrient gmbh,munchen,,,1852,"11,389",,,,,,profe ional services,www.gi-de.com,private
bernard krone holding gmbh & co kg,spelle,,,1906,"4,558",,,,,,industrial manufacturing,www.krone.de,private
schmitz cargobull ag,horstmar,,,1892,"6,400",,,,,,industrial manufacturing,www.cargobull.com,private
haribo holding gmbh & co kg,grafschaft,,,1920,"7,000",,,,,,foods and beverages,www.haribo.com,private
rochling se & co kg,mannheim,,,1822,"10,929",,,,,,industrial manufacturing,www.roechling.com,private
hartmann group,heidenheim,,,1818,"10,616",,,,,,healthcare,www.hartmann.info,public
allegro invest se aka fre napf ...,krefeld,,,1990,"12,300",,,,,,financial services,www.fre napf.com,private
aveco holding ag aka wisag facility service holding gmbh,frankfurt am main,,,1965,"49,703",,,,,,profe ional services,www.aveco.de,private
rohde & schwarz gmbh & co kg,munchen,,,1933,"11,500",,,,,,technology,www.rohde-schwarz.de,private
georgsmarienhutte holding gmbh,georgsmarienhutte,,,1856,"6,830",,,,,,industrial manufacturing,www.gmh.de,private
hager se,blieskastel,,,1955,"11,500",,,,,,industrial manufacturing,www.hagergroup.com,private
nagel logistik-holding gmbh & co kg,versmold,,,1935,"12,600",,,,,,transportation and logistics,www.nagel-group.com,private
diersch & schroder gmbh & co kg,bremen,,,1920,400,,,,,,industrial manufacturing,www.ds-bremen.de,private
kruger gmbh & co kg,bergisch gladbach,,,1971,"4,800",,,,,,foods and beverages,www.krueger.de,private
jm holding gmbh & co kgaa aka jakob muller gmbh & co kg renolit,worms,,,1946,"7,500",,,,,,industrial manufacturing,www.renolit.com,private
du mann stiftung & co kg auf aktien,berlin,,,1963,"64,500",,,,,,profe ional services,www.du mann.com,private
new yorker se,braunschweig,,,1971,"10,761",,,,,,retail,www.newyorker.de,private
alltours flugreisen gmbh,du eldorf,,,1974,"3,700",,,,,,profe ional services,www.alltours.de,private
alba plc & co kgaa,berlin,,,1968,"7,800",,,,,,profe ional services,www.alba.info,private
meyer neptun group,papenburg,,,1795,"3,713",,,,,,industrial manufacturing,www.meyerwerft.de,private
westfalen ag,munster,,,1923,"1,600",,,,,,energy and utilities,westfalen.com,private
wacker neuson se,munchen,,,1848,"5,370",,,,,,industrial manufacturing,www.wackerneusongroup.com,public
kaefer isoliertechnik gmbh & co kg,bremen,,,1918,"27,000",,,,,,industrial manufacturing,www.kaefer.com,private
schutz-werke gmbh & co kg,selters,,,1958,"4,473",,,,,,industrial manufacturing,www.schuetz.net,private
krau -maffei wegmann gmbh & co kg,munchen,,,1930,"4,985",,,,,,industrial manufacturing,www.kmweg.de,private
gottfried schultz gmbh & co kg,ratingen,,,1924,"1,954",,,,,,retail,www.gottfried-schultz.de,private
max bogl stiftung & co kg,sengenthal,,,1929,"6,500",,,,,,industrial manufacturing,www.max-boegl.de,private
elringklinger ag,dettingen an der erms,,,1879,"10,429",,,,,,automotive,www.elringklinger.de,public
haubrich zentrale gmbh & co kg aka electronicpartner,du eldorf,,,1937,"3,200",,,,,,financial services,www.electronicpartner.com,private
karl storz se & co kg,tuttlingen,,,1945,"6,716",,,,,,healthcare,www.karlstorz.de,private
j bunting beteiligungs ag,leer,,,1806,"14,275",,,,,,consumer products,www.buenting.de,private
fielmann ag,hamburg,,,1972,"19,379",,,,,,retail,www.fielmann.de,public
sick ag,waldkirch,,,1946,"9,737",,,,,,technology,www.sick.de,private
te ner holding kg,goslar,,,1969,"8,000",,,,,,retail,www.te ner.de,private
