name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
ryukyu style,,japan,,2014,9,,,,,,,https://www.ryukyustyle.co.jp/,
zomato,,india,,2010,,,,,,,,https://www.zomato.com/,
attest,,uk,,2015,124,,,,,,,https://www.askattest.com/,
id finance investments,,spain,,2015,400,,,,,,,https://www.idfinance.com,
and digital,,united kingdom,,2013,234,,,,,,,https://and.digital,
donatella,,germany,,2014,10,,,,,,,https://www.donatella.de/,
futureplay,,finland,,2015,26,,,,,,,http://www.futureplaygames.com/,
spark systems,,singapore,,2016,49,,,,,,,https://www.sparksystems.sg/,
e42 formerly nlpbots,,india,,2012,37,,,,,,,https://www.e42.ai/,
airx,,japan,,2015,9,,,,,,,https://airx.co.jp/,
prince education,,singapore,,2008,8,,,,,,,https://www.facebook.com/princeducation/,
hivery,,australia,,2015,33,,,,,,,https://www.hivery.com/,
sanmi,,japan,,2015,7,,,,,,,https://www.333sanmishopping.com/,
lgm immobilier,,france,,2016,11,,,,,,,https://www.lgm-immobilier.fr/,
wolfram chain,,the netherlands,,2017,29,,,,,,,https://www.wolframchain.nl/,
nisa gebaudeservice,,germany,,2015,220,,,,,,,http://www.nisa.services,
velocity mobile,,uk,,2014,52,,,,,,,https://www.velocity.black,
perkbox,,united kingdom,,2010,161,,,,,,,https://www.perkbox.com,
jobandtalent,,spain,,2008,302,,,,,,,https://www.jobandtalent.com/,
jungle creations,,united kingdom,,2014,135,,,,,,,https://junglecreations.com/,
sqreem technologies,,singapore,,2010,175,,,,,,,https://sqreemtech.com/,
taiwan cogeneration corporation,,taiwan,,1992,296,,,,,,,http://www.cogen.com.tw/,
astro group,,taiwan,,1989,170,,,,,,,http://www.astrocorp.com.tw/,
partners,,japan,,2011,70,,,,,,,https://www.partners-re.co.jp/,
microwave chemical,,japan,,2007,48,,,,,,,https://www.mwcc.jp/,
techforce services,,australia,,2015,21,,,,,,,https://techforceservices.com.au/,
rightnow,,germany,,2017,38,,,,,,,https://www.rightnow.de/,
eo charging,,uk,,2014,63,,,,,,,https://www.eocharging.com/,
lmm logistics,,italy,,2015,5,,,,,,,http://www.lmmlogistics.com,
kolinpharma,,italy,,2013,22,,,,,,,https://www.kolinpharma.com,
sinob,,germany,,2015,14,,,,,,,https://www.sinob.de/,
arcontek co ltd,,south korea,,2017,11,,,,,,,http://www.arconkor.com/,
ad intelligence,,south korea,,2015,25,,,,,,,https://www.ad-i.com/,
solabo,,japan,,2015,50,,,,,,,https://so-labo.co.jp/,
sonicon construction,,malaysia,,2016,26,,,,,,,https://coringmalaysia.com/,
inglewood,,japan,,2005,140,,,,,,,https://www.inglewood.co.jp/,
paidy,,japan,,2008,131,,,,,,,https://www.paidy.com/,
chetariffait,,italy,,2013,9,,,,,,,https://chetariffa.it/,
franco fresco,,germany,,2016,202,,,,,,,http://www.gustavogusto.com,
anteco systems,,spain,,2014,190,,,,,,,https://www.anytech365.com,
global-e online,,united kingdom,,2013,179,,,,,,,https://www.global-e.com/,
artience,,south korea,,2009,78,,,,,,,http://www.artience.co.kr/,
vahdam india,,india,,2015,400,,,,,,,https://www.vahdamteas.com/,
increff,,india,,2016,113,,,,,,,https://www.increff.com/,
cyber security cloud,,japan,,2010,30,,,,,,,https://www.cscloud.co.jp/,
ga technologies,,japan,,2013,314,,,,,,,https://www.ga-tech.co.jp/en/,
superox japan,,japan,,2011,18,,,,,,,http://www.superoxjapan.com/,
simply,,uk,,2017,90,,,,,,,https://simply.finance/,
salary finance,,uk,,2015,187,,,,,,,https://www.salaryfinance.com/uk/,
gellify,,italy,,2016,41,,,,,,,https://www.gellify.com,
kavera elektrotechnik,,germany,,2016,70,,,,,,,https://www.kavera.de,
tooploox,,poland,,2012,104,,,,,,,https://www.tooploox.com,
rinah,,italy,,2015,5,,,,,,,https://www.danjohn.it/,
zeal digital,,australia,,2015,60,,,,,,,https://www.zealdigital.com.au/,
homage co,,singapore,,2016,120,,,,,,,https://www.homage.sg/,
postype,,south korea,,2016,19,,,,,,,https://www.postype.com/,
hoec,,india,,1983,100,,,,,,,https://www.hoec.com/,
isprava,,india,,2016,116,,,,,,,https://www.isprava.com/,
dbt,,sweden,,2017,10,,,,,,,https://www.dbt.se/,
mg project,,italy,,2016,34,,,,,,,https://www.mg-project.com,
musement,,italy,,2013,67,,,,,,,https://www.musement.com/it,
domator24com,,poland,,2004,40,,,,,,,https://www.domator24.com/,
shuumatsu worker,,japan,,2016,40,,,,,,,https://company.shuuumatu-worker.jp/,
my rewards,,australia,,2000,11,,,,,,,https://www.myrewardsinternational.com/,
nj-enex,,japan,,2015,45,,,,,,,https://nj-enex.co.jp/,
grain,,singapore,,2014,155,,,,,,,https://grain.com.sg/,
indiabulls ventures,,india,,1995,,,,,,,,https://www.indiabullsventures.com/,
dipon group,,india,,2008,19,,,,,,,https://www.dipongroup.com/,
tutlo,,poland,,2016,140,,,,,,,https://pl.tutlo.com/,
ponera,,france,,2013,27,,,,,,,https://www.ponera.fr/,
grover group,,germany,,2015,103,,,,,,,https://www.grover.com,
spotawheel,,greece,,2015,86,,,,,,,https://www.spotawheel.com,
dms,,germany,,2013,18,,,,,,,https://www.druck-media-service.com,
uplink network,,germany,,2013,29,,,,,,,https://www.uplink-network.de/,
trouva,,united kingdom,,2015,80,,,,,,,https://www.trouva.com/,
logispot,,south korea,,2016,85,,,,,,,https://www.logi-spot.com/,
spacecloud,,south korea,,2013,22,,,,,,,https://www.spacecloud.kr/,
macarong factory,,south korea,,2015,20,,,,,,,https://www.mycle.co.kr/,
kinara capital,,india,,2011,1235,,,,,,,https://www.kinaracapital.com/,
cb ltd,,japan,,2015,10,,,,,,,,
calleo,,australia,,2015,170,,,,,,,https://www.calleo.com.au/,
active energy solutions,,greece,,2014,2,,,,,,,https://www.active-energy.gr/,
le hibou,,france,,2016,28,,,,,,,https://www.lehibou.com,
one retail group,,united kingdom,,2014,12,,,,,,,https://www.oneretailgroup.com,
sta portage h2s,,france,,2012,237,,,,,,,https://www.sta-portage.com/,
softwarehut,,poland,,2015,200,,,,,,,https://softwarehut.com/,
zairyo,,singapore,,2014,10,,,,,,,https://www.zairyo.com.sg/,
kujiraterrace,,japan,,2017,3,,,,,,,https://kuji-ra.com/,
gsc,,japan,,2014,26,,,,,,,https://gsc-corp.jp/,
pksha technology,,japan,,2012,240,,,,,,,https://www.pkshatech.com/,
interviewbit,,india,,2015,52,,,,,,,https://www.interviewbit.com/practice/,
acteam enr,,france,,2012,8,,,,,,,https://www.acteamenr.fr/,
everflow,,uk,,2015,70,,,,,,,https://www.everflowwater.com/,
elvie,,uk,,2013,87,,,,,,,https://www.elvie.com,
unicoenergia,,italy,,2013,15,,,,,,,https://www.unicoenergia.com,
beattie passive group,,united kingdom,,2014,21,,,,,,,http://www.beattiepassive.com/,
fensterblick,,germany,,2013,10,,,,,,,https://fensterblick.de/,
inglewood,,japan,,2005,150,,,,,,,https://inglewood.co.jp/,
cim environmental pty ltd,,australia,,2013,45,,,,,,,https://cim.io/,
food force,,japan,,2015,20,,,,,,,http://www.foodforce.nagoya/,
i switch,,singapore,,2015,57,,,,,,,https://iswitch.com.sg/,
declarators,,singapore,,2014,24,,,,,,,https://declarators.com.sg/,
lintes technology,,taiwan,,2011,1371,,,,,,,https://www.lintestech.com/,
azure prism,,uk,,2016,1,,,,,,,https://azureprism.com/,
wr logistics,,germany,,2017,7,,,,,,,https://www.wr-group.global/,
mavoco,,austria,,2010,48,,,,,,,https://www.mavoco.com/,
byte london,,united kingdom,,2013,68,,,,,,,https://www.bytelondon.com,
eskimoz,,france,,2012,90,,,,,,,https://www.eskimoz.fr/,
indie campers,,portugal,,2013,93,,,,,,,https://indiecampers.com/,
united silk,,japan,,2016,8,,,,,,,https://united-silk.co.jp/,
medtecs,,taiwan,,1989,"7,500",,,,,,,https://www.medtecs.com/,
