name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
vodafone,,"berkshire, united kingdom",,1984,,,,,,,,,
nintendo,,"kyoto, japan",,1889,,,,,,,,,
hana financial group,,"seoul, south korea",,2005,,,,,,,,,
hyundai mobis,,"seoul, south korea",,1977,,,,,,,,,
ntpc,,"new delhi, india",,1975,,,,,,,,,
maybank,,"kuala lumpur, malaysia",,1960,,,,,,,,,
cme group,,"chicago, illinois",,1898,,,,,,,,,
taqa,,"abu dhabi, united arab emirates",,2005,,,,,,,,,
pernod ricard,,"paris, france",,1975,,,,,,,,,
bank mandiri,,"jakarta, indonesia",,1824,,,,,,,,,
femsa,,"monterrey , mexico",,1890,,,,,,,,,
paccar,,"bellevue, washington",,1972,,,,,,,,,
consolidated edison,,"new york, new york",,1823,,,,,,,,,
mitsui fudosan,,"tokyo, japan",,1941,,,,,,,,,
evergreen marine corp taiwan,,"taipei, taiwan",,,,,,,,,,,
komatsu,,"tokyo, japan",,1921,,,,,,,,,
shaanxi coal industry,,"xi'an, china",,2008,,,,,,,,,
lenovo group,,"quarry bay, hong kong",,1984,,,,,,,,,
fast retailing,,"yamaguchi, japan",,1963,,,,,,,,,
london stock exchange,,"london, united kingdom",,1802,,,,,,,,,
vonovia,,"bochum, germany",,1998,,,,,,,,,
aviva,,"london, united kingdom",,2000,,,,,,,,,
sherwin-williams,,"cleveland, ohio",,1866,,,,,,,,,
fujifilm holdings,,"tokyo, japan",,1934,,,,,,,,,
intuit,,"mountain view, california",,1983,,,,,,,,,
lam research,,"fremont, california",,1980,,,,,,,,,
erste group bank,,"vienna, austria",,2008,,,,,,,,,
lincoln national,,"radnor, pennsylvania",,1968,,,,,,,,,
carrier global,,"palm beach gardens, florida",,1915,,,,,,,,,
dish network,,"englewood, colorado",,1980,,,,,,,,,
china coal energy,,"beijing, china",,2006,,,,,,,,,
continental,,"hanover, germany",,1871,,,,,,,,,
vtb bank,,"moscow, russia",,1990,,,,,,,,,
murata manufacturing,,"nagaokakyo, japan",,1944,,,,,,,,,
larsen & toubro,,"mumbai, india",,1938,,,,,,,,,
ally financial,,"detroit, michigan",,1919,,,,,,,,,
netease,,"hangzhou, china",,1997,,,,,,,,,
bank central asia,,"jakarta, indonesia",,1955,,,,,,,,,
volvo car,,"gothenburg, sweden",,2010,,,,,,,,,
intact financial,,"toronto, canada",,1809,,,,,,,,,
orsted,,"fredericia, denmark",,1972,,,,,,,,,
cummins,,"columbus, ohio",,1919,,,,,,,,,
williams,,"tulsa, oklahoma",,1908,,,,,,,,,
capgemini,,"paris, france",,1967,,,,,,,,,
prologis,,"denver, colorado",,1993,,,,,,,,,
thales,,"paris, france",,1949,,,,,,,,,
bouygues,,"paris, france",,1952,,,,,,,,,
banorte,,"san pedro garza garcia, mexico",,1899,,,,,,,,,
ck asset holdings,,"hong kong, hong kong",,2015,,,,,,,,,
orange,,"paris, france",,1988,,,,,,,,,
kuehne & nagel international,,"schindellegi, switzerland",,1890,,,,,,,,,
bunge,,"st. louis, missouri",,1818,,,,,,,,,
samsung life insurance,,"seoul, south korea",,1957,,,,,,,,,
vmware,,"palo alto, california",,1998,,,,,,,,,
albertsons,,"boise, idaho",,1939,,,,,,,,,
crrc,,"beijing, china",,2007,,,,,,,,,
cbre group,,"dallas, texas",,1906,,,,,,,,,
toshiba,,"tokyo, japan",,1875,,,,,,,,,
samsung c&t,,"seoul, south korea",,1963,,,,,,,,,
infosys,,"bangalore, india",,1981,,,,,,,,,
prudential,,"hong kong, london, united kingdom",,1848,,,,,,,,,
yankuang energy group,,"zoucheng, china",,1997,,,,,,,,,
canadian pacific railway,,"calgary, canada",,1881,,,,,,,,,
loews,,"new york, new york",,1954,,,,,,,,,
tokyo electron,,"tokyo, japan",,1963,,,,,,,,,
lg electronics,,"seoul, south korea",,1958,,,,,,,,,
csl,,"parkville, australia",,1916,,,,,,,,,
magna international,,"aurora, canada",,1957,,,,,,,,,
analog devices,,"wilmington, massachusetts",,1965,,,,,,,,,
kubota,,"osaka, japan",,1890,,,,,,,,,
air products & chemicals,,"allentown, pennsylvania",,1940,,,,,,,,,
newmont mining,,"denver, colorado",,1921,,,,,,,,,
te connectivity,,"schaffhausen, switzerland",,2007,,,,,,,,,
aon,,"dublin, ireland",,1982,,,,,,,,,
telus,,"vancouver, canada",,1990,,,,,,,,,
dollar tree,,"chesapeake, virginia",,1986,,,,,,,,,
keycorp,,"cleveland, ohio",,1958,,,,,,,,,
wtw,,"london, united kingdom",,1828,,,,,,,,,
china zheshang bank,,"hangzhou, china",,1993,,,,,,,,,
wesfarmers,,"perth, australia",,1914,,,,,,,,,
suzuki motor,,"hamamatsu, japan",,1909,,,,,,,,,
best buy,,"richfield, minnesota",,1966,,,,,,,,,
svb financial group,,"santa clara, california",,1983,,,,,,,,,
advanced micro devices,,"santa clara, california",,1969,,,,,,,,,
markel,,"glen allen, virginia",,1930,,,,,,,,,
muyuan foodstuff,,"nanyang, china",,2000,,,,,,,,,
kimberly-clark,,"irving, texas",,1872,,,,,,,,,
swedbank,,"sundbyberg, sweden",,1991,,,,,,,,,
cognizant,,"teaneck, new jersey",,1994,,,,,,,,,
corning,,"corning, new york",,1851,,,,,,,,,
infineon technologies,,"neubiberg, germany",,1999,,,,,,,,,
citizens financial group,,"providence, rhode island",,1828,,,,,,,,,
devon energy,,"oklahoma city, oklahoma",,1971,,,,,,,,,
asahi group holdings,,"tokyo, japan",,1949,,,,,,,,,
jsw steel,,"mumbai, india",,1994,,,,,,,,,
lumen technologies,,"monroe, louisiana",,1968,,,,,,,,,
regions financial,,"birmingham, alabama",,1971,,,,,,,,,
svenska handelsbanken,,"stockholm, sweden",,1871,,,,,,,,,
raymond james financial,,"saint petersburg, florida",,1962,,,,,,,,,
byd,,"shenzhen, china",,1995,,,,,,,,,
illinois tool works,,"glenview, illinois",,1912,,,,,,,,,
pinduoduo,,"shanghai, china",,,,,,,,,,,
activision blizzard,,"santa monica, california",,2008,,,,,,,,,
liberty global,,"london, united kingdom",,2005,,,,,,,,,
colgate-palmolive,,"new york, new york",,1806,,,,,,,,,
sse,,"perth, united kingdom",,1989,,,,,,,,,
nan ya plastics,,"kaohsiung city, taiwan",,1958,,,,,,,,,
vivendi,,"paris, france",,1853,,,,,,,,,
baxter international,,"deerfield, illinois",,1931,,,,,,,,,
fosun international,,"shanghai, china",,1992,,,,,,,,,
weichai power,,"weifang, china",,2002,,,,,,,,,
fidelity national financial,,"jacksonville, florida",,1847,,,,,,,,,
parker-hannifin,,"cleveland, ohio",,1918,,,,,,,,,
vedanta limited,,"mumbai, india",,1976,,,,,,,,,
woori financial group,,"seoul, south korea",,2001,,,,,,,,,
sysco,,"houston, texas",,1969,,,,,,,,,
telstra,,"melbourne, australia",,1975,,,,,,,,,
credit suisse group,,"zurich, switzerland",,1856,,,,,,,,,
rogers communications,,"toronto, canada",,1960,,,,,,,,,
m&t bank,,"buffalo, new york",,1856,,,,,,,,,
boston scientific,,"marlborough, massachusetts",,1979,,,,,,,,,
edison international,,"rosemead, california",,1886,,,,,,,,,
financiere de l'odet,,"paris, france",,1929,,,,,,,,,
sumitomo mitsui trust,,"tokyo, japan",,2002,,,,,,,,,
entergy,,"new orleans, louisiana",,1913,,,,,,,,,
swisscom,,"worblaufen, switzerland",,1998,,,,,,,,,
enbw-energie baden,,"karlsruhe, germany",,1997,,,,,,,,,
hikvision,,"hangzhou, china",,2001,,,,,,,,,
nippon yusen,,"tokyo, japan",,1885,,,,,,,,,
stanley black & decker,,"new britain, connecticut",,1843,,,,,,,,,
oneok,,"tulsa, oklahoma",,1906,,,,,,,,,
marriott international,,"bethesda, maryland",,1927,,,,,,,,,
warner bros discovery,,"new york, new york",,2022,,,,,,,,,
sf holding,,"shenzhen, china",,1993,,,,,,,,,
delta air lines,,"atlanta, georgia",,1924,,,,,,,,,
bharat petroleum,,"mumbai, india",,1928,,,,,,,,,
halliburton,,"houston, texas",,1919,,,,,,,,,
metallurgical corp of china,,"beijing, china",,2008,,,,,,,,,
northern trust,,"chicago, illinois",,1889,,,,,,,,,
heidelbergcement,,"heidelberg, germany",,1874,,,,,,,,,
china steel,,"kaohsiung city, taiwan",,1971,,,,,,,,,
eversource energy,,"hartford, connecticut",,1996,,,,,,,,,
sany heavy industry,,"beijing, china",,1994,,,,,,,,,
hermes international,,"paris, france",,1837,,,,,,,,,
international paper,,"memphis, tennessee",,1898,,,,,,,,,
koc holding,,"istanbul, turkey",,1963,,,,,,,,,
nidec,,"kyoto, japan",,1973,,,,,,,,,
meituan,,"beijing, china",,2010,,,,,,,,,
kotak mahinbank,,"mumbai, india",,1985,,,,,,,,,
teck resources,,"vancouver, canada",,1906,,,,,,,,,
southwest airlines,,"dallas, texas",,1967,,,,,,,,,
deutsche boerse,,"eschborn, germany",,1990,,,,,,,,,
labcorp,,"burlington, north carolina",,1978,,,,,,,,,
china tower corp,,"beijing, china",,2014,,,,,,,,,
inpex,,"tokyo, japan",,2006,,,,,,,,,
coca-cola european partners,,"uxbridge, united kingdom",,2016,,,,,,,,,
wuliangye yibin,,"yibin, china",,1998,,,,,,,,,
shimao property holdings,,"hong kong, hong kong",,2004,,,,,,,,,
idemitsu kosan,,"tokyo, japan",,1911,,,,,,,,,
formosa petrochemical,,"taipei, taiwan",,1992,,,,,,,,,
crown castle international,,"houston, texas",,1994,,,,,,,,,
firstenergy,,"akron, ohio",,1997,,,,,,,,,
rongsheng petrochemical,,"hangzhou, china",,1995,,,,,,,,,
hindalco industries,,"mumbai, india",,1958,,,,,,,,,
bank of hangzhou,,"hangzhou, china",,1996,,,,,,,,,
renault,,"boulogne-billancourt, france",,1898,,,,,,,,,
international holding company,,"abu dhabi, united arab emirates",,1998,,,,,,,,,
cincinnati financial,,"fairfield, ohio",,1950,,,,,,,,,
mitsubishi estate,,"tokyo, japan",,1937,,,,,,,,,
cleveland-cliffs,,"cleveland, ohio",,1847,,,,,,,,,
grupo acs,,"madrid, spain",,1997,,,,,,,,,
cgn power,,"shenzhen, china",,2014,,,,,,,,,
ase technology holding,,"kaohsiung city, taiwan",,1984,,,,,,,,,
jfe holdings,,"tokyo, japan",,2002,,,,,,,,,
dte energy,,"detroit, michigan",,1996,,,,,,,,,
china hongqiao group,,"binzhou, china",,1994,,,,,,,,,
nxp semiconductors,,"eindhoven, netherlands",,2006,,,,,,,,,
western digital,,"san jose, california",,1970,,,,,,,,,
booking holdings,,"norwalk, connecticut",,1996,,,,,,,,,
aeon,,"chiba, japan",,1926,,,,,,,,,
first republic bank,,"san francisco, california",,1985,,,,,,,,,
lufax holding,,"shanghai, china",,2005,,,,,,,,,
atlas copco,,"nacka, sweden",,1873,,,,,,,,,
fidelity national information fis,,"jacksonville, florida",,2006,,,,,,,,,
mitsubishi chemical,,"tokyo, japan",,2005,,,,,,,,,
edp-energias de portugal,,"lisbon, portugal",,1976,,,,,,,,,
kyocera,,"kyoto, japan",,1959,,,,,,,,,
xiamen c&d,,"xiamen, china",,1998,,,,,,,,,
autozone,,"memphis, tennessee",,1979,,,,,,,,,
china taiping insurance,,"hong kong, hong kong",,1931,,,,,,,,,
cenovus energy,,"calgary, canada",,1881,,,,,,,,,
neste,,"espoo, finland",,1948,,,,,,,,,
porsche automobil holding,,"stuttgart, germany",,1930,,,,,,,,,
h&m - hennes & mauritz,,"stockholm, sweden",,1947,,,,,,,,,
relx,,"london, united kingdom",,1903,,,,,,,,,
pg&e,,"san francisco, california",,1995,,,,,,,,,
republic services,,"phoenix, arizona",,1998,,,,,,,,,
ross stores,,"dublin, california",,1982,,,,,,,,,
wec energy group,,"milwaukee, wisconsin",,1981,,,,,,,,,
cardinal health,,"dublin, delaware",,1971,,,,,,,,,
carmax,,"richmond, virginia",,1993,,,,,,,,,
china development financial,,"taipei, taiwan",,2001,,,,,,,,,
riyad bank,,"riyadh, saudi arabia",,1983,,,,,,,,,
thomson reuters,,"eagan, minnesota",,2008,,,,,,,,,
transneft,,"moscow, russia",,1993,,,,,,,,,
ferguson,,"wokingham, united kingdom",,1887,,,,,,,,,
iqvia,,"durham, north carolina",,1982,,,,,,,,,
hong kong exchanges,,"hong kong, hong kong",,2000,,,,,,,,,
ppg,,"pittsburgh, pennsylvania",,1883,,,,,,,,,
legend holding,,"beijing, china",,1984,,,,,,,,,
ecolab,,"saint paul, minnesota",,1923,,,,,,,,,
sinopharm group,,"shanghai, china",,2003,,,,,,,,,
luxshare precision industry,,"dongguan, china",,2004,,,,,,,,,
seazen group,,"shanghai, china",,1996,,,,,,,,,
global payments,,"atlanta, georgia",,2000,,,,,,,,,
china energy engineering,,"beijing, china",,2014,,,,,,,,,
safran,,"paris, france",,1984,,,,,,,,,
s&p global,,"new york, new york",,1888,,,,,,,,,
huntington bank,,"columbus, ohio",,1866,,,,,,,,,
arch capital group,,"pembroke, bermuda",,1995,,,,,,,,,
jackson financial,,"lansing, michigan",,,,,,,,,,,
bank leumi,,"tel aviv, israel",,1902,,,,,,,,,
trane technologies,,"dublin, ireland",,1885,,,,,,,,,
veolia environnement,,"paris, france",,1853,,,,,,,,,
o'reilly automotive,,"springfield, missouri",,1957,,,,,,,,,
biogen,,"cambridge, massachusetts",,1978,,,,,,,,,
publicis groupe,,"paris, france",,1926,,,,,,,,,
hanwha,,"seoul, south korea",,1952,,,,,,,,,
the mosaic company,,"tampa, florida",,2004,,,,,,,,,
bharti airtel,,"new delhi, india",,1995,,,,,,,,,
daqin railway,,"datong, china",,2004,,,,,,,,,
uber,,"san francisco, california",,2009,,,,,,,,,
stmicroelectronics,,"geneva, switzerland",,1987,,,,,,,,,
gemdale,,"shenzhen, china",,1988,,,,,,,,,
ageas,,"brussels, belgium",,1824,,,,,,,,,
quanta computer,,"taoyuan, taiwan",,1988,,,,,,,,,
george weston,,"toronto, canada",,1882,,,,,,,,,
weyerhaeuser,,"federal way, washington",,1900,,,,,,,,,
korea electric power,,"naju, south korea",,1915,,,,,,,,,
fox,,"new york, new york",,2015,,,,,,,,,
mitsubishi heavy industries,,"tokyo, japan",,1934,,,,,,,,,
steel dynamics,,"fort wayne, indiana",,1993,,,,,,,,,
keyence,,"osaka, japan",,1972,,,,,,,,,
longi green energy technology,,"xi'an, china",,2000,,,,,,,,,
reckitt benckiser group,,"slough, united kingdom",,1823,,,,,,,,,
coal india,,"kolkata, india",,1973,,,,,,,,,
aisin seiki,,"kariya, japan",,1949,,,,,,,,,
digital realty trust,,"austin, texas",,2004,,,,,,,,,
tata motors,,"mumbai, india",,1945,,,,,,,,,
resona holdings,,"tokyo, japan",,2001,,,,,,,,,
simon property group,,"indianapolis, indiana",,1993,,,,,,,,,
industrial bank of korea,,"seoul, south korea",,1961,,,,,,,,,
clp holdings,,"hong kong, hong kong",,1901,,,,,,,,,
national bank of kuwait,,"kuwait city, kuwait",,1952,,,,,,,,,
singtel,,"singapore, singapore",,1879,,,,,,,,,
coinbase,,"san francisco, california",,2012,,,,,,,,,
centerpoint energy,,"houston, texas",,1882,,,,,,,,,
saudi arabian mining,,"riyadh, saudi arabia",,1997,,,,,,,,,
china cinda asset management,,"beijing, china",,1999,,,,,,,,,
asahi kasei,,"tokyo, japan",,1931,,,,,,,,,
nec,,"tokyo, japan",,1899,,,,,,,,,
united airlines holdings,,"chicago, illinois",,1968,,,,,,,,,
mgm resorts,,"las vegas, nevada",,1986,,,,,,,,,
dsm,,"heerlen, netherlands",,1902,,,,,,,,,
telkom indonesia,,"jakarta, indonesia",,1965,,,,,,,,,
pkn orlen,,"p ock, poland",,1999,,,,,,,,,
guotai junan securities,,"wanchai, china",,1999,,,,,,,,,
norsk hydro,,"oslo, norway",,1905,,,,,,,,,
formosa plastics,,"kaohsiung city, taiwan",,1954,,,,,,,,,
nrg energy,,"houston, texas",,1989,,,,,,,,,
public bank,,"kuala lumpur, malaysia",,1966,,,,,,,,,
tcl,,"huizhou, china",,1981,,,,,,,,,
huatai securities,,"nanjing, china",,1990,,,,,,,,,
kellogg,,"battle creek, michigan",,1906,,,,,,,,,
inner mongolia yili,,"hohhot, china",,,,,,,,,,,
wpp,,"london, united kingdom",,1971,,,,,,,,,
omnicom group,,"new york, new york",,1986,,,,,,,,,
sekisui house,,"osaka, japan",,1960,,,,,,,,,
cheniere energy,,"houston, texas",,1983,,,,,,,,,
sandvik,,"stockholm, sweden",,1862,,,,,,,,,
siam cement,,"bangkok, thailand",,1913,,,,,,,,,
east japan railway,,"tokyo, japan",,1987,,,,,,,,,
abu dhabi commercial bank,,"abu dhabi, united arab emirates",,1985,,,,,,,,,
huishang bank,,"hefei, china",,1997,,,,,,,,,
great wall motor,,"baoding, china",,1984,,,,,,,,,
haitong securities,,"shanghai, china",,1988,,,,,,,,,
dongfeng motor group,,"wuhan, china",,1969,,,,,,,,,
china reinsurance group,,"beijing, china",,1996,,,,,,,,,
henderson land,,"hong kong, hong kong",,1976,,,,,,,,,
samsung sdi,,"yongin, south korea",,1970,,,,,,,,,
fortis canada,,"st. john's, canada",,1987,,,,,,,,,
sk telecom,,"seoul, south korea",,1984,,,,,,,,,
hal trust,,"willemstad, netherlands",,1977,,,,,,,,,
banco btg pactual,,"rio de janeiro, brazil",,1979,,,,,,,,,
baker hughes company,,"houston, texas",,1987,,,,,,,,,
gallagher,,"rolling meadows, illinois",,2016,,,,,,,,,
everest re group,,"hamilton, bermuda",,1999,,,,,,,,,
amphenol,,"wallingford, connecticut",,1932,,,,,,,,,
american airlines group,,"fort worth, texas",,1930,,,,,,,,,
kla,,"milpitas, california",,1997,,,,,,,,,
astellas pharma,,"tokyo, japan",,2005,,,,,,,,,
otsuka holding,,"tokyo, japan",,1950,,,,,,,,,
china bohai bank,,"tianjin, china",,2005,,,,,,,,,
kasikornbank,,"bangkok, thailand",,1993,,,,,,,,,
bank hapoalim,,"tel aviv, israel",,1921,,,,,,,,,
woodside petroleum,,"perth, australia",,1954,,,,,,,,,
mtr,,"hong kong, hong kong",,2000,,,,,,,,,
tatneft,,"almetyevsk, russia",,1950,,,,,,,,,
power finance,,"new delhi, india",,1986,,,,,,,,,
zoetis,,"parsippany, new jersey",,1952,,,,,,,,,
lonza group,,"basel, switzerland",,1897,,,,,,,,,
eiffage,,"velizy-villacoublay, france",,1992,,,,,,,,,
sumitomo chemical,,"tokyo, japan",,1913,,,,,,,,,
vertex pharmaceuticals,,"boston, massachusetts",,1989,,,,,,,,,
constellation energy,,"baltimore, maryland",,,,,,,,,,,
cifi holdings group,,"shanghai, china",,2000,,,,,,,,,
raiffeisen bank international,,"vienna, austria",,2010,,,,,,,,,
whirlpool,,"benton harbor, michigan",,1911,,,,,,,,,
siemens energy,,"munich, germany",,1866,,,,,,,,,
westrock,,"atlanta, georgia",,2015,,,,,,,,,
samsung fire & marine,,"seoul, south korea",,1952,,,,,,,,,
us steel,,"pittsburgh, pennsylvania",,1901,,,,,,,,,
upm-kymmene,,"helsinki, finland",,1978,,,,,,,,,
formosa chemicals,,"changhua, taiwan",,1965,,,,,,,,,
sk innovation,,"seoul, south korea",,1962,,,,,,,,,
telia,,"solna, sweden",,1966,,,,,,,,,
t&d holdings,,"tokyo, japan",,2004,,,,,,,,,
mapfre,,"majadahonda, spain",,1935,,,,,,,,,
hcl technologies,,"noida, india",,1976,,,,,,,,,
sumitomo realty,,"tokyo, japan",,1949,,,,,,,,,
westlake chemical,,"houston, texas",,1986,,,,,,,,,
apollo global management,,"new york, new york",,1990,,,,,,,,,
united rentals,,"stamford, connecticut",,1997,,,,,,,,,
diamondback energy,,"midland, texas",,2007,,,,,,,,,
otis worldwide,,"farmington, connecticut",,1853,,,,,,,,,
chongqing rural bank,,"chongqing, china",,2008,,,,,,,,,
ball,,"westminster, colorado",,1880,,,,,,,,,
stora enso,,"helsinki, finland",,1996,,,,,,,,,
yang ming marine transport,,"keelung, taiwan",,,,,,,,,,,
phoenix group holdings,,"london, united kingdom",,1857,,,,,,,,,
wipro,,"bengaluru, india",,1945,,,,,,,,,
power grid of india,,"gurgaon, india",,1989,,,,,,,,,
absa group,,"johannesburg, south africa",,1991,,,,,,,,,
novolipetsk steel,,"moscow, russia",,1934,,,,,,,,,
sumitomo electric,,"osaka, japan",,1911,,,,,,,,,
st james's place,,"cirencester, united kingdom",,,,,,,,,,,
grasim industries,,"mumbai, india",,1947,,,,,,,,,
segro,,"london, united kingdom",,1920,,,,,,,,,
mega financial holding,,"taipei, taiwan",,2002,,,,,,,,,
zhongsheng group holdings,,"dalian, china",,2008,,,,,,,,,
shin kong financial,,"taipei, taiwan",,2002,,,,,,,,,
cenergy,,"jackson, michigan",,1987,,,,,,,,,
quinenco,,"las condes, chile",,1957,,,,,,,,,
evonik industries,,"essen, germany",,2007,,,,,,,,,
east money information,,"shanghai, china",,2004,,,,,,,,,
qbe insurance group,,"sydney, australia",,1886,,,,,,,,,
tenaga nasional,,"kuala lumpur, malaysia",,1949,,,,,,,,,
naver,,"seongnam, south korea",,1999,,,,,,,,,
tdk,,"tokyo, japan",,1935,,,,,,,,,
nomura,,"tokyo, japan",,1925,,,,,,,,,
jinke property group,,"chongqing, china",,1987,,,,,,,,,
tokyo electric power,,"tokyo, japan",,1951,,,,,,,,,
cdw,,"vernon hills, illinois",,1984,,,,,,,,,
the hershey company,,"derry township, pennsylvania",,1894,,,,,,,,,
itc,,"kolkata, india",,1910,,,,,,,,,
pgnig group,,"warsaw, poland",,1976,,,,,,,,,
mtn group,,"roodepoort, south africa",,1994,,,,,,,,,
compass group,,"chertsey, united kingdom",,1994,,,,,,,,,
wr berkley,,"greenwich, connecticut",,1967,,,,,,,,,
moody's,,"new york, new york",,1909,,,,,,,,,
genuine parts,,"atlanta, georgia",,1928,,,,,,,,,
beijing-shanghai high-speed railway,,"beijing, china",,2007,,,,,,,,,
aluminum corp of china,,"beijing, china",,2001,,,,,,,,,
kansai electric power,,"osaka, japan",,1951,,,,,,,,,
public storage,,"glendale, california",,1972,,,,,,,,,
china international travel service,,"beijing, china",,1984,,,,,,,,,
sika,,"baar, switzerland",,1910,,,,,,,,,
signature bank,,"new york, new york",,2000,,,,,,,,,
t rowe price,,"baltimore, maryland",,1937,,,,,,,,,
international flavors & fragrances,,"new york, new york",,1833,,,,,,,,,
atlantia,,"rome, italy",,1982,,,,,,,,,
roper technologies,,"sarasota, florida",,1981,,,,,,,,,
shanghai international port,,"shanghai, china",,1993,,,,,,,,,
daiichi sankyo,,"tokyo, japan",,2005,,,,,,,,,
rakuten,,"tokyo, japan",,1997,,,,,,,,,
franklin resources,,"san mateo, california",,1947,,,,,,,,,
bank of ireland,,"dublin, ireland",,1783,,,,,,,,,
mitsui osk lines,,"tokyo, japan",,1942,,,,,,,,,
saudi british bank,,"riyadh, saudi arabia",,1978,,,,,,,,,
ameren,,"st. louis, missouri",,1902,,,,,,,,,
chunghwa telecom,,"teipei city, taiwan",,1996,,,,,,,,,
assa abloy,,"stockholm, sweden",,1994,,,,,,,,,
zte,,"shenzhen, china",,1985,,,,,,,,,
asr nederland,,"utrecht, netherlands",,2000,,,,,,,,,
conagra brands,,"chicago, illinois",,1919,,,,,,,,,
commerzbank,,"frankfurt, germany",,1870,,,,,,,,,
bajaj finserv,,"pune, india",,2007,,,,,,,,,
hyundai steel,,"inchon, south korea",,1953,,,,,,,,,
lg display,,"seoul, south korea",,1985,,,,,,,,,
kt,,"seongnam, south korea",,1981,,,,,,,,,
logan property holdings,,"shenzhen, china",,2010,,,,,,,,,
public service enterprise group,,"newark, new jersey",,1903,,,,,,,,,
en group international,,"kaliningrad, russia",,2002,,,,,,,,,
isbank,,"istanbul, turkey",,1924,,,,,,,,,
expeditors international,,"seattle, washington",,1979,,,,,,,,,
ternium,,"luxembourg, luxembourg",,1961,,,,,,,,,
cez group,,"prague, czech republic",,1992,,,,,,,,,
isuzu motors,,"yokohama, japan",,1916,,,,,,,,,
renesas electronics,,"tokyo, japan",,2002,,,,,,,,,
unipol gruppo,,"bologna, italy",,1961,,,,,,,,,
sbi holdings,,"tokyo, japan",,1999,,,,,,,,,
techtronic industries,,"hong kong, hong kong",,1985,,,,,,,,,
ferrovial,,"madrid, spain",,1952,,,,,,,,,
cimb group holdings,,"kuala lumpur, malaysia",,1924,,,,,,,,,
kone,,"helsinki, finland",,1910,,,,,,,,,
e-mart,,"seoul, south korea",,1993,,,,,,,,,
gf securities,,"guangzhou, china",,1991,,,,,,,,,
china merchants securities,,"shenzhen, china",,1991,,,,,,,,,
annaly capital management,,"new york, new york",,1996,,,,,,,,,
coles group,,"melbourne, australia",,1914,,,,,,,,,
central japan railway,,"nagoya, japan",,1987,,,,,,,,,
sabanci holding,,"istanbul, turkey",,1966,,,,,,,,,
yuanta financial holding,,"taipei, taiwan",,2002,,,,,,,,,
antarchile,,"las condes, chile",,2003,,,,,,,,,
hmm,,"seoul, south korea",,,,,,,,,,,
seagate technology,,"dublin, ireland",,1978,,,,,,,,,
alleghany,,"new york, new york",,1929,,,,,,,,,
guosen securities,,"shenzhen, china",,1994,,,,,,,,,
avis budget group,,"parsippany, new jersey",,1946,,,,,,,,,
jiangxi copper,,"nanchang, china",,1997,,,,,,,,,
mitsubishi ufj lease,,"tokyo, japan",,1971,,,,,,,,,
sumitomo metal mining,,"tokyo, japan",,1950,,,,,,,,,
asustek computer,,"taipei, taiwan",,1989,,,,,,,,,
associated british foods,,"london, united kingdom",,1935,,,,,,,,,
china national nuclear power,,"beijing, china",,2008,,,,,,,,,
china international capital,,"beijing, china",,1995,,,,,,,,,
china molybdenum,,"luoyang, china",,2006,,,,,,,,,
equitable holdings,,"new york, new york",,1859,,,,,,,,,
covestro,,"leverkusen, germany",,2015,,,,,,,,,
m&g,,"london, united kingdom",,2018,,,,,,,,,
shopify,,"ottawa, canada",,2006,,,,,,,,,
shanghai construction,,"shanghai, china",,1994,,,,,,,,,
essity,,"stockholm, sweden",,1929,,,,,,,,,
ww grainger,,"lake forest, illinois",,1927,,,,,,,,,
canara bank,,"bangalore, india",,1906,,,,,,,,,
viatris,,"canonsburg, pennsylvania",,1961,,,,,,,,,
american water works,,"camden, new jersey",,1886,,,,,,,,,
united microelectronics,,"hsinchu, taiwan",,1980,,,,,,,,,
vf,,"denver, colorado",,1899,,,,,,,,,
intuitive surgical,,"sunnyvale, california",,1995,,,,,,,,,
snam,,"milan, italy",,1941,,,,,,,,,
vestas wind systems,,"aarhus, denmark",,1945,,,,,,,,,
subaru,,"tokyo, japan",,1953,,,,,,,,,
jiangsu zhongnan construction group,,"shanghai, china",,1998,,,,,,,,,
carlsberg,,"copenhagen, denmark",,1847,,,,,,,,,
builders firstsource,,"dallas, texas",,1998,,,,,,,,,
semiconductor manufacturing international,,"shanghai, china",,2000,,,,,,,,,
pko bank polski,,"warsaw, poland",,1919,,,,,,,,,
enn energy holdings,,"langfang, china",,1992,,,,,,,,,
wh group,,"hong kong, hong kong",,2006,,,,,,,,,
amcor,,"warmley, united kingdom",,1860,,,,,,,,,
korea gas,,"daegu, south korea",,1983,,,,,,,,,
jefferies financial,,"new york, new york",,1968,,,,,,,,,
severstal,,"cherepovets, russia",,1955,,,,,,,,,
alexandria real estate equities,,"pasadena, california",,1994,,,,,,,,,
julius baer group,,"zurich, switzerland",,1890,,,,,,,,,
sanlam,,"bellville, south africa",,1918,,,,,,,,,
emaar properties,,"dubai, united arab emirates",,1997,,,,,,,,,
joint stock commercial bank for foreign trade of vietnam,,"ha noi, vietnam",,1955,,,,,,,,,
motorola solutions,,"chicago, illinois",,2011,,,,,,,,,
shanghai rural commercial bank,,"shanghai, china",,2005,,,,,,,,,
braskem,,"butanta, brazil",,2002,,,,,,,,,
bank of baroda,,"vadodara, india",,1957,,,,,,,,,
s-oil,,"seoul, south korea",,1976,,,,,,,,,
