name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
megamark srl,,,,,,,,,,,,,,,"strada provinciale 130 andria-trani, trani, 76125, barletta andria trani, italy",corporation
acciaierie venete spa,,,,,,,,,,,,,,,"riviera francia 9/11, padova, 35127, padova, italy",corporation
parsid spa,,,,,,,,,,,,,,,"riviera francia 9/11, padova, 35127, padova, italy",corporation
cnh industrial nv,,,,,,,,,,,,,,,"lungostura lazio 3a, torino, 10100, torino, italy",foreign company
nestle' italiana spa,,,,,,,,,,,,,,,"via del mulino 6, assago, 20057, milano, italy",corporation
granarolo spa,,,,,,,,,,,,,,,"via cadriano 27/2, bologna, 40127, bologna, italy",corporation
fideuram intesa sanpaolo private banking spa,,,,,,,,,,,,,,,"piazzale giulio douhet 31, roma, 00143, roma, italy",corporation
cln coils lamiere nastri spa,,,,,,,,,,,,,,,"corso susa 13/15, caselette, 10040, torino, italy",corporation
ferfina spa,,,,,,,,,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
finanziaria dei dogi srl,,,,,,,,,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
engineering - ingegneria informatica spa,,,,,,,,,,,,,,,"piazzale dell'agricoltura 24, roma, 00144, roma, italy",corporation
granlatte soc coop agricola a rl,,,,,,,,,,,,,,,"via cadriano 36, bologna, 40127, bologna, italy",corporation
eon energia spa,,,,,,,,,,,,,,,"via dell'unione 1, milano, 20122, milano, italy",corporation
metro italia cash and carry spa,,,,,,,,,,,,,,,"via xxv aprile 23, san donato milanese, 20097, milano, italy",corporation
grimaldi euromed spa,,,,,,,,,,,,,,,"via marchese campodisola 13, napoli, 80133, napoli, italy",corporation
procter & gamble holding srl,,,,,,,,,,,,,,,"viale giorgio ribotta 11, roma, 00144, roma, italy",corporation
cassa di compensazione e garanzia spa,,,,,,,,,,,,,,,"via tomacelli 146, roma, 00186, roma, italy",corporation
tech data italia srl,,,,,,,,,,,,,,,"viale leone tolstoj 65, san giuliano milanese, 20098, milano, italy",corporation
waterfall italia spa,,,,,,,,,,,,,,,"viale giosue' carducci 48, bologna, 40125, bologna, italy",corporation
id 4 italia srl,,,,,,,,,,,,,,,"viale giosue' carducci 48, bologna, 40125, bologna, italy",corporation
alperia trading srl,,,,,,,,,,,,,,,"via dodiciville 8, bolzano, 39100, bolzano, italy",corporation
sogefi spa,,,,,,,,,,,,,,,"via ciovassino 1/a, milano, 20121, milano, italy",corporation
conad centro nord soc coop,,,,,,,,,,,,,,,"via john fitzgerald kennedy 5, campegine, 42040, reggio emilia, italy",corporation
societa' agricola la pellegrina spa,,,,,,,,,,,,,,,"via valpantena 18/g, verona, 37142, verona, italy",corporation
siderurgica investimenti srl,,,,,,,,,,,,,,,"via giuseppe verdi 8, bedizzole, 25081, brescia, italy",corporation
zucchetti group spa,,,,,,,,,,,,,,,"via solferino 1, lodi, 26900, lodi, italy",corporation
finde spa,,,,,,,,,,,,,,,"corso giovanni lanza 101, torino, 10133, torino, italy",corporation
shell italia holding spa,,,,,,,,,,,,,,,"viale thomas alva edison 110, sesto san giovanni, 20099, milano, italy",corporation
marseglia group spa,,,,,,,,,,,,,,,"via baione 200, monopoli, 70043, bari, italy",corporation
bricoman italia srl,,,,,,,,,,,,,,,"via guglielmo marconi 24, rozzano, 20089, milano, italy",corporation
centurion newco spa,,,,,,,,,,,,,,,"viale bianca maria 25, milano, 20122, milano, italy",corporation
egea commerciale,,,,,,,,,,,,,,,"corso nino bixio 8, alba, 12051, cuneo, italy",corporation
basell poliolefine italia srl,,,,,,,,,,,,,,,"piazzale guido donegani 12, ferrara, 44122, ferrara, italy",corporation
luxottica srl,,,,,,,,,,,,,,,"frazione valcozzena 10, agordo, 32021, belluno, italy",corporation
fater spa,,,,,,,,,,,,,,,"via mare adriatico 122, spoltore, 65010, pescara, italy",corporation
ut communications spa,,,,,,,,,,,,,,,"via monte napoleone 8, milano, 20121, milano, italy",corporation
ali' spa,,,,,,,,,,,,,,,"via olanda 2, padova, 35127, padova, italy",corporation
lukoil italia srl,,,,,,,,,,,,,,,"via leonida bissolati 20, roma, 00187, roma, italy",corporation
bitron industrie spa,,,,,,,,,,,,,,,"strada del portone 95, grugliasco, 10095, torino, italy",corporation
ali' group srl,,,,,,,,,,,,,,,"via olanda 2, padova, 35127, padova, italy",corporation
epta spa,,,,,,,,,,,,,,,"via mecenate 86, milano, 20138, milano, italy",corporation
epta hdp spa,,,,,,,,,,,,,,,"via mecenate 86, milano, 20138, milano, italy",corporation
postepay spa,,,,,,,,,,,,,,,"viale europa 190, roma, 00144, roma, italy",corporation
pini holding srl,,,,,,,,,,,,,,,"via ruggero boscovich 27, milano, 20124, milano, italy",corporation
itinera spa,,,,,,,,,,,,,,,"strada statale per alessandria 6/a, tortona, 15057, alessandria, italy",corporation
acciaierie valbruna spa,,,,,,,,,,,,,,,"viale della scienza 25, vicenza, 36100, vicenza, italy",corporation
penny market srl,,,,,,,,,,,,,,,"strada provinciale 11 padana superiore 2/b, cernusco sul naviglio, 20063, milano, italy",corporation
valentino spa,,,,,,,,,,,,,,,"viale dei lanifici 1, valdagno, 36078, vicenza, italy",corporation
dana graziano srl,,,,,,,,,,,,,,,"via cumiana 14, rivoli, 10098, torino, italy",corporation
iris mobili srl,,,,,,,,,,,,,,,"via carlo poma 11, pomezia, 00071, roma, italy",corporation
padana tubi e profilati acciaio spa,,,,,,,,,,,,,,,"via portamurata 8/a, guastalla, 42016, reggio emilia, italy",corporation
adler plastic spa,,,,,,,,,,,,,,,"via mozzoni localita' s.domenico, ottaviano, 80044, napoli, italy",corporation
cofco international italy srl,,,,,,,,,,,,,,,"piazza john fitzgerald kennedy 3, ravenna, 48121, ravenna, italy",corporation
diasorin spa,,,,,,,,,,,,,,,"via crescentino, saluggia, 13040, vercelli, italy",corporation
tca trattamenti ceneri auroargentifere spa,,,,,,,,,,,,,,,"localita' castelluccio 11, capolona, 52010, arezzo, italy",corporation
groupama assicurazioni spa,,,,,,,,,,,,,,,"viale cesare pavese 385, roma, 00144, roma, italy",corporation
electrolux italia spa,,,,,,,,,,,,,,,"corso lino zanussi 24, porcia, 33080, porde , italy",corporation
societa' di partecipazione tra lavoratori spa,,,,,,,,,,,,,,,"via ubaldo poli 4, zola predosa, 40069, bologna, italy",corporation
dimar spa,,,,,,,,,,,,,,,"via cuneo 34, cherasco, 12062, cuneo, italy",corporation
tnt global express srl,,,,,,,,,,,,,,,"corso giulio cesare 268, torino, 10154, torino, italy",corporation
unico la farmacia dei farmacisti spa,,,,,,,,,,,,,,,"via garbagnate 63, lainate, 20045, milano, italy",corporation
engycalor energia calore srl,,,,,,,,,,,,,,,"via aurelia 915, roma, 00165, roma, italy",corporation
comet spa,,,,,,,,,,,,,,,"via michelino 105, bologna, 40127, bologna, italy",corporation
comet holding spa,,,,,,,,,,,,,,,"via michelino 105, bologna, 40127, bologna, italy",corporation
unione farmaceutica novarese,,,,,,,,,,,,,,,"corso vercelli 120/c, novara, 28100, novara, italy",corporation
ferragamo finanziaria spa,,,,,,,,,,,,,,,"via dei tornabuoni 2, firenze, 50123, firenze, italy",corporation
ge avio srl,,,,,,,,,,,,,,,"via i maggio 99, rivalta di torino, 10040, torino, italy",corporation
alrescha investimenti srl,,,,,,,,,,,,,,,"corso europa 2, milano, 20122, milano, italy",corporation
same deutz fahr italia spa,,,,,,,,,,,,,,,"viale francesco cassani 15, treviglio, 24047, bergamo, italy",corporation
agora' network soc consrl,,,,,,,,,,,,,,,"via giovanni battista pergolesi 25, milano, 20124, milano, italy",corporation
erg spa,,,,,,,,,,,,,,,"via de marini 1, genova, 16149, genova, italy",corporation
erg power generation spa,,,,,,,,,,,,,,,"via de marini 1, genova, 16149, genova, italy",corporation
san quirico spa,,,,,,,,,,,,,,,"via martin piaggio 17/4, genova, 16122, genova, italy",corporation
unes maxi spa,,,,,,,,,,,,,,,"viale delle industrie snc, vimodrone, 20055, milano, italy",corporation
iperal supermercati spa,,,,,,,,,,,,,,,"via bolladore 64, sondalo, 23035, sondrio, italy",corporation
rosenbauer international ag,,,,,,,,,,,,,,,"via dei campi della rienza 30, brunico, 39031, bolzano, italy",foreign company
turytes spa,,,,,,,,,,,,,,,"galleria camillo benso conte di cavour 4, bologna, 40124, bologna, italy",corporation
alliancebernstein luxembourg sa' rl,,,,,,,,,,,,,,,"piazza iv novembre 7, milano, 20124, milano, italy",foreign company
denso thermal systespa,,,,,,,,,,,,,,,"frazione masio 24, poirino, 10046, torino, italy",corporation
nova coop soc coop,,,,,,,,,,,,,,,"via nelson mandela 4, vercelli, 13100, vercelli, italy",corporation
green network spa,,,,,,,,,,,,,,,"via giulio vincenzo bona 101, roma, 00156, roma, italy",corporation
amazon italia transport srl,,,,,,,,,,,,,,,"viale monte grappa 3/5, milano, 20124, milano, italy",corporation
findomestic banca spa,,,,,,,,,,,,,,,"via jacopo da diacceto 48, firenze, 50123, firenze, italy",corporation
prenatal retail group spa ovvero in abbreviato pnt retail gr oup spa o prg spa,,,,,,,,,,,,,,,"via delle primule 5, cogliate, 20815, monza e brianza, italy",corporation
azimut - benetti spa,,,,,,,,,,,,,,,"via michele coppino 104, viareggio, 55049, lucca, italy",corporation
agsm aim energia spa,,,,,,,,,,,,,,,"lungadige galtarossa 8, verona, 37133, verona, italy",corporation
fif holding spa,,,,,,,,,,,,,,,"via vezza d'oglio 7, milano, 20139, milano, italy",corporation
coopservice societa' cooperativa per azioni,,,,,,,,,,,,,,,"via rochdale 5, reggio emilia, 42122, reggio emilia, italy",corporation
servizi energia italia spa,,,,,,,,,,,,,,,"via martiri di cefalonia 67, san donato milanese, 20097, milano, italy",corporation
bonfi srl,,,,,,,,,,,,,,,"galleria guglielmo marconi 1, bologna, 40122, bologna, italy",corporation
bonfiglioli spa,,,,,,,,,,,,,,,"via clementino bonfiglioli 1, calderara di reno, 40012, bologna, italy",corporation
elecnor sa,,,,,,,,,,,,,,,"via giuseppe verdi 6, san pietro mosezzo, 28060, novara, italy",foreign company
rialto spa,,,,,,,,,,,,,,,"via gian carlo clerici 342, bresso, 20091, milano, italy",corporation
industries spa,,,,,,,,,,,,,,,"via venezia 1, trebaseleghe, 35010, padova, italy",corporation
riva azzurra spa,,,,,,,,,,,,,,,"via pantano 28, milano, 20122, milano, italy",corporation
casillo commodities italia spa,,,,,,,,,,,,,,,"via antonio sant'elia zona industriale snc, corato, 70033, bari, italy",corporation
ludoil energy spa,,,,,,,,,,,,,,,"via taranto 40, nola, 80035, napoli, italy",corporation
supermercati tosano cerea srl,,,,,,,,,,,,,,,"via palesella 1, cerea, 37053, verona, italy",corporation
skf industrie spa,,,,,,,,,,,,,,,"via pinerolo 44, airasca, 10060, torino, italy",corporation
hp italy srl,,,,,,,,,,,,,,,"via carlo donat cattin 5, cernusco sul naviglio, 20063, milano, italy",corporation
gottardo spa,,,,,,,,,,,,,,,"galleria spagna 9, padova, 35127, padova, italy",corporation
maior srl,,,,,,,,,,,,,,,"galleria spagna 9, padova, 35127, padova, italy",corporation
policlinico san donato spa,,,,,,,,,,,,,,,"via rodolfo morandi 30, san donato milanese, 20097, milano, italy",corporation
vender spa,,,,,,,,,,,,,,,"via alfred bernhard nobel 4/a, parma, 43122, parma, italy",corporation
ludoil energia srl,,,,,,,,,,,,,,,"via taranto 40, nola, 80035, napoli, italy",corporation
in's mercato spa,,,,,,,,,,,,,,,"via istituto santa maria della pieta' 6, venezia, 30173, venezia, italy",corporation
sorgenia power spa,,,,,,,,,,,,,,,"via adriano olivetti snc, termoli, 86039, campobasso, italy",corporation
ald automotive italia srl,,,,,,,,,,,,,,,"viale luca gaurico 187, roma, 00143, roma, italy",corporation
alliance healthcare italia spa,,,,,,,,,,,,,,,"via moggia 75/a, lavagna, 16033, genova, italy",corporation
estra energie srl,,,,,,,,,,,,,,,"via ugo panziera 16, prato, 59100, prato, italy",corporation
fibercop spa,,,,,,,,,,,,,,,"via gaetano negri 1, milano, 20123, milano, italy",corporation
d & g srl,,,,,,,,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
dolce & gabbana holding srl,,,,,,,,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
ccs jv scarl,,,,,,,,,,,,,,,"via milano 10, san donato milanese, 20097, milano, italy",corporation
vandemoortele europe nv,,,,,,,,,,,,,,,"via fiorenzo semini 12, genova, 16163, genova, italy",foreign company
pastificio rana spa,,,,,,,,,,,,,,,"via antonio pacinotti 25, san giovanni lupatoto, 37057, verona, italy",corporation
coim spa - chimica organica industriale milanese,,,,,,,,,,,,,,,"via delle azalee 19, buccinasco, 20090, milano, italy",corporation
astaris spa,,,,,,,,,,,,,,,"via giulio vincenzo bona 65, roma, 00156, roma, italy",corporation
tirreno power spa,,,,,,,,,,,,,,,"stradone vigliena 39, napoli, 80146, napoli, italy",corporation
eurospin tirrenica spa,,,,,,,,,,,,,,,"via della chiocana 3, magione, 06063, perugia, italy",corporation
angelini pharma italia aziende chimiche riunite angelini francesco acraf spa,,,,,,,,,,,,,,,"viale amelia 70, roma, 00181, roma, italy",corporation
electrade spa,,,,,,,,,,,,,,,"via aristide nonis 68/a, marostica, 36063, vicenza, italy",corporation
cereal docks spa,,,,,,,,,,,,,,,"via dell'innovazione 1, camisano vicentino, 36043, vicenza, italy",corporation
telecom italia sparkle spa,,,,,,,,,,,,,,,"via di macchia palocco 223, roma, 00125, roma, italy",corporation
agos-ducato spa,,,,,,,,,,,,,,,"viale fulvio testi 280, milano, 20126, milano, italy",corporation
fercam holding srl,,,,,,,,,,,,,,,"via marie curie 2, bolzano, 39100, bolzano, italy",corporation
prexta spa in forma abbreviata prexta spa,,,,,,,,,,,,,,,"palazzo meucci via francesco sforza, basiglio, 20079, milano, italy",corporation
marelli europe spa,,,,,,,,,,,,,,,"viale aldo borletti 61/63, corbetta, 20011, milano, italy",corporation
coca-cola hbc italia srl,,,,,,,,,,,,,,,"piazza indro montanelli 30, sesto san giovanni, 20099, milano, italy",corporation
sonepar italia spa,,,,,,,,,,,,,,,"riviera maestri del lavoro 24, padova, 35127, padova, italy",corporation
merck serono spa,,,,,,,,,,,,,,,"via casilina 125, roma, 00176, roma, italy",corporation
lottomatica spa,,,,,,,,,,,,,,,"via degli aldobrandeschi 300, roma, 00163, roma, italy",corporation
fratelli arena srl,,,,,,,,,,,,,,,"contrada milocca snc, assoro, 94010, enna, italy",corporation
yoox net-a-porter group spa,,,,,,,,,,,,,,,"via nerio nannetti 1, zola predosa, 40069, bologna, italy",corporation
almaviva - the italian innovation company spa,,,,,,,,,,,,,,,"via di casal boccone 188/190, roma, 00137, roma, italy",corporation
almaviva technologies srl,,,,,,,,,,,,,,,"piazza dei santi apostoli 66, roma, 00187, roma, italy",corporation
petronas lubricants italy spa,,,,,,,,,,,,,,,"via santena 1, villastellone, 10029, torino, italy",corporation
adi energia srl,,,,,,,,,,,,,,,"viale certosa 239, milano, 20151, milano, italy",corporation
amazon italia logistica srl,,,,,,,,,,,,,,,"viale monte grappa 3/5, milano, 20124, milano, italy",corporation
credito emiliano spa,,,,,,,,,,,,,,,"via emilia san pietro 4, reggio emilia, 42121, reggio emilia, italy",corporation
deutsche bank spa,,,,,,,,,,,,,,,"piazza del calendario 3, milano, 20126, milano, italy",corporation
bunge italia spa,,,,,,,,,,,,,,,"via baiona 203, ravenna, 48123, ravenna, italy",corporation
enel global services srl,,,,,,,,,,,,,,,"viale regina margherita 125, roma, 00198, roma, italy",corporation
farvima holding srl,,,,,,,,,,,,,,,"via napoli 220, casandrino, 80025, napoli, italy",corporation
sogegross spa,,,,,,,,,,,,,,,"lungotorrente secca 3/a, genova, 16163, genova, italy",corporation
gruppo arena spa,,,,,,,,,,,,,,,"via giuseppe mazzini 36, valguarnera caropepe, 94019, enna, italy",corporation
eni angola spa,,,,,,,,,,,,,,,"via emilia 1, san donato milanese, 20097, milano, italy",corporation
ferrovial construccion sa,,,,,,,,,,,,,,,"foro buonaparte 67, milano, 20121, milano, italy",foreign company
alfa acciai spa,,,,,,,,,,,,,,,"via san polo 152, brescia, 25134, brescia, italy",corporation
cambielli edilfriuli spa,,,,,,,,,,,,,,,"via assano 1791, cesena, 47521, forli'-cesena, italy",corporation
comdata spa,,,,,,,,,,,,,,,"via sebastiano caboto 1, corsico, 20094, milano, italy",corporation
shell energy italia srl,,,,,,,,,,,,,,,"viale thomas alva edison 110, sesto san giovanni, 20099, milano, italy",corporation
fattoria san michele a torri srl,,,,,,,,,,,,,,,"via san michele 36, scandicci, 50018, firenze, italy",corporation
bottega veneta srl,,,,,,,,,,,,,,,"localita' conti maltraverso 1, montebello vicentino, 36054, vicenza, italy",corporation
bolton food spa,,,,,,,,,,,,,,,"via einaudi 18/22, cermenate, 22072, como, italy",corporation
silmar group spa,,,,,,,,,,,,,,,"localita' merlaro 2, vestone, 25078, brescia, italy",corporation
ferretti spa,,,,,,,,,,,,,,,"via giovanni ansaldo 7, forli', 47122, forli'-cesena, italy",corporation
ferretti international holding spa,,,,,,,,,,,,,,,"via alessandro manzoni 41, milano, 20121, milano, italy",corporation
dalmine spa,,,,,,,,,,,,,,,"piazza caduti 6 luglio 1944 1, dalmine, 24044, bergamo, italy",corporation
banca popolare di sondrio spa,,,,,,,,,,,,,,,"piazza giuseppe garibaldi 16, sondrio, 23100, sondrio, italy",corporation
general cavi spa,,,,,,,,,,,,,,,"via dell'industria 22, conselice, 48017, ravenna, italy",corporation
solvay specialty polymers italy spa,,,,,,,,,,,,,,,"viale lombardia 20, bollate, 20021, milano, italy",corporation
arcese holding sapa di eleuterio arcese e c,,,,,,,,,,,,,,,"via aldo moro 95, arco, 38062, trento, italy",corporation
infineum italia srl,,,,,,,,,,,,,,,"strada di scorrimento 2, vado ligure, 17047, savona, italy",corporation
smeg spa,,,,,,,,,,,,,,,"via leonardo da vinci 4, guastalla, 42016, reggio emilia, italy",corporation
sasol italy spa,,,,,,,,,,,,,,,"viale enrico forlanini 23, milano, 20134, milano, italy",corporation
nordea investment funds sa,,,,,,,,,,,,,,,"via tortona 9, milano, 20144, milano, italy",foreign company
sanpellegrino spa,,,,,,,,,,,,,,,"via del mulino 6, assago, 20057, milano, italy",corporation
retitalia spa,,,,,,,,,,,,,,,"via gaspare gozzi 1/a, milano, 20129, milano, italy",corporation
unoenergy spa,,,,,,,,,,,,,,,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",corporation
united parcel service italia srl,,,,,,,,,,,,,,,"via gaudenzio fantoli 15/2 15/8, milano, 20138, milano, italy",corporation
alstom ferroviaria spa,,,,,,,,,,,,,,,"via ottavio moreno 23, savigliano, 12038, cuneo, italy",corporation
elfin srl,,,,,,,,,,,,,,,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",corporation
uno holding srl,,,,,,,,,,,,,,,"via caldera 21, milano, 20153, milano, italy",corporation
bticino spa,,,,,,,,,,,,,,,"viale luigi borri 231, varese, 21100, varese, italy",corporation
prysmian powerlink srl,,,,,,,,,,,,,,,"via chiese 6, milano, 20126, milano, italy",corporation
compass banca spa,,,,,,,,,,,,,,,"foro buonaparte 10, milano, 20121, milano, italy",corporation
carlo colombo spa,,,,,,,,,,,,,,,"via regona 3, pizzighettone, 26026, cremona, italy",corporation
lb holding spa,,,,,,,,,,,,,,,"via colombara 113, venezia, 30176, venezia, italy",corporation
verofin srl,,,,,,,,,,,,,,,"piazza giovine italia 3, milano, 20123, milano, italy",corporation
umana spa,,,,,,,,,,,,,,,"via colombara 113, venezia, 30176, venezia, italy",corporation
gruppo ltc spa,,,,,,,,,,,,,,,"via orna 35, brendola, 36040, vicenza, italy",corporation
alliance healthcare italia distribuzione spa,,,,,,,,,,,,,,,"via moggia 75/a, lavagna, 16033, genova, italy",corporation
montanwerke brixlegg aktiengesellschaft,,,,,,,,,,,,,,,"via bolzano 63, appiano sulla strada del vino, 39057, bolzano, italy",foreign company
societa' italiana per condotte d'acqua spa,,,,,,,,,,,,,,,"via salaria 1039, roma, 00138, roma, italy",corporation
sacyr construccion sa,,,,,,,,,,,,,,,"via invorio 24/a, torino, 10146, torino, italy",foreign company
arneg spa,,,,,,,,,,,,,,,"via venezia 58, campo san martino, 35010, padova, italy",corporation
general logistics systeitaly spa,,,,,,,,,,,,,,,"via basento 19, san giuliano milanese, 20098, milano, italy",corporation
rizzoli corriere della sera mediagroup spa,,,,,,,,,,,,,,,"via angelo rizzoli 8, milano, 20132, milano, italy",corporation
metinvest trametal spa,,,,,,,,,,,,,,,"via xii ottobre 1, genova, 16121, genova, italy",corporation
sarlux srl,,,,,,,,,,,,,,,"galleria passarella 2, milano, 20122, milano, italy",corporation
seetech global industries spa,,,,,,,,,,,,,,,"via antonio pacinotti 3, bolzano, 39100, bolzano, italy",corporation
henkel italia srl,,,,,,,,,,,,,,,"via carlo amoretti 78, milano, 20157, milano, italy",corporation
unicoop tirreno soc coop,,,,,,,,,,,,,,,"strada statale s.s. aurelia km. 237 snc, piombino, 57025, livorno, italy",cooperative
banco bpm vita spa,,,,,,,,,,,,,,,"via massaua 6, milano, 20146, milano, italy",corporation
tod's spa,,,,,,,,,,,,,,,"via filippo della valle 1, sant'elpidio a mare, 63811, fermo, italy",corporation
divi finanziaria di diego della valle & c srl,,,,,,,,,,,,,,,"via settecamini 116, sant'elpidio a mare, 63811, fermo, italy",corporation
tigros spa,,,,,,,,,,,,,,,"via del lavoro 45, solbiate arno, 21048, varese, italy",corporation
unigra' srl,,,,,,,,,,,,,,,"via gardizza 9/b, conselice, 48017, ravenna, italy",corporation
amissima vita spa,,,,,,,,,,,,,,,"mura di santa chiara 1, genova, 16128, genova, italy",corporation
eli lilly italia spa,,,,,,,,,,,,,,,"via antonio gramsci 731/733, sesto fiorentino, 50019, firenze, italy",corporation
intesa sanpaolo assicura spa,,,,,,,,,,,,,,,"corso inghilterra 3, torino, 10138, torino, italy",corporation
ferriera valsider spa,,,,,,,,,,,,,,,"via antonio salieri 36, oppeano, 37050, verona, italy",corporation
friul intagli industries spa,,,,,,,,,,,,,,,"via oderzo 68, prata di porde , 33080, porde , italy",corporation
costantin spa,,,,,,,,,,,,,,,"via canareggio 1823/1, borgo veneto, 35046, padova, italy",corporation
eurovo srl,,,,,,,,,,,,,,,"via mensa 3, lugo, 48022, ravenna, italy",corporation
prima sole components spa,,,,,,,,,,,,,,,"via casilina sud snc km90,200, torrice, 03020, frosi , italy",corporation
biesse spa,,,,,,,,,,,,,,,"via della meccanica 16, pesaro, 61122, pesaro e urbino, italy",corporation
scm group spa,,,,,,,,,,,,,,,"via emilia 69/71/77, rimini, 47921, rimini, italy",corporation
agfa,,,,,,,,,,,,,,,"via massimo gorki 69, cinisello balsamo, 20092, milano, italy",foreign company
bifin srl,,,,,,,,,,,,,,,"viale fratelli rosselli 46, pesaro, 61121, pesaro e urbino, italy",corporation
dolce & gabbana srl,,,,,,,,,,,,,,,"via carlo goldoni 10, milano, 20129, milano, italy",corporation
dana italia srl,,,,,,,,,,,,,,,"localita' linfano, arco, 38062, trento, italy",corporation
flli martini & c spa,,,,,,,,,,,,,,,"via emilia 2614, longiano, 47020, forli'-cesena, italy",corporation
dow italia divisione commerciale srl,,,,,,,,,,,,,,,"via francesco albani 65, milano, 20148, milano, italy",corporation
magna powertrain italia srl,,,,,,,,,,,,,,,"via dei ciclamini 4, modugno, 70026, bari, italy",corporation
sicim spa,,,,,,,,,,,,,,,"via consolatico superiore 96/98, busseto, 43011, parma, italy",corporation
jaguar land rover italia spa,,,,,,,,,,,,,,,"viale alessandro marchetti 105, roma, 00148, roma, italy",corporation
nova aeg spa,,,,,,,,,,,,,,,"via nelson mandela 4, vercelli, 13100, vercelli, italy",corporation
jas jet air service spa,,,,,,,,,,,,,,,"viuzzo di porto 4/b, scandicci, 50018, firenze, italy",corporation
acegasapsamga spa,,,,,,,,,,,,,,,"via del teatro 5, trieste, 34121, trieste, italy",corporation
siram spa,,,,,,,,,,,,,,,"via anna maria mozzoni 12, milano, 20152, milano, italy",corporation
lenovo italy srl,,,,,,,,,,,,,,,"via san bovio 3, segrate, 20054, milano, italy",corporation
urbaser sa,,,,,,,,,,,,,,,"via consortile, avellino, 83100, avellino, italy",foreign company
huawei technologies italia srl,,,,,,,,,,,,,,,"via lorenteggio 240, milano, 20147, milano, italy",corporation
sace spa,,,,,,,,,,,,,,,"piazza poli 37/42, roma, 00187, roma, italy",corporation
ducati motor holding spa,,,,,,,,,,,,,,,"via antonio cavalieri ducati 3, bologna, 40132, bologna, italy",corporation
equensworldline se,,,,,,,,,,,,,,,"via enrico cialdini 16, milano, 20161, milano, italy",foreign company
itas istituto trentino alto adige per assicurazioni societa' mutua di assicurazioni,,,,,,,,,,,,,,,"piazza delle donne lavoratrici 2, trento, 38121, trento, italy",cooperative
lvmh italia spa,,,,,,,,,,,,,,,"largo augusto 8, milano, 20122, milano, italy",corporation
farvima medicinali spa,,,,,,,,,,,,,,,"via napoli 220, casandrino, 80025, napoli, italy",corporation
smurfit kappa italia spa,,,,,,,,,,,,,,,"strada serravalle 65, novi ligure, 15067, alessandria, italy",corporation
blackrock netherlands bv,,,,,,,,,,,,,,,"piazza san fedele 2, milano, 20121, milano, italy",foreign company
schneider electric spa,,,,,,,,,,,,,,,"via circonvallazione est 1, stezzano, 24040, bergamo, italy",corporation
omnicom media group srl,,,,,,,,,,,,,,,"via giovanni spadolini 5, milano, 20141, milano, italy",corporation
volvo group italia spa,,,,,,,,,,,,,,,"corso europa 2, boltiere, 24040, bergamo, italy",corporation
italia srl,,,,,,,,,,,,,,,"via vitorchiano 151, roma, 00189, roma, italy",corporation
gnutti carlo spa,,,,,,,,,,,,,,,"via artigiani 2, maclodio, 25030, brescia, italy",corporation
l'oreal italia spa,,,,,,,,,,,,,,,"via francesco primaticcio 155, milano, 20147, milano, italy",corporation
italia marittima spa,,,,,,,,,,,,,,,"passeggio sant'andrea 4, trieste, 34123, trieste, italy",corporation
cura consorzio utilities ravenna soc cons arl,,,,,,,,,,,,,,,"via granarolo 175/3, faenza, 48018, ravenna, italy",corporation
progefin spa,,,,,,,,,,,,,,,"via bartolomeo zucchi 1, monza, 20900, monza e brianza, italy",corporation
glaxosmithkline spa,,,,,,,,,,,,,,,"viale dell'agricoltura 7, verona, 37135, verona, italy",corporation
compagnia generale trattori spa,,,,,,,,,,,,,,,"via padana superiore 19, vimodrone, 20055, milano, italy",corporation
stabilo international gmbh,,,,,,,,,,,,,,,"via messina 38, milano, 20154, milano, italy",foreign company
ariston spa,,,,,,,,,,,,,,,"viale aristide merloni 45, fabriano, 60044, ancona, italy",corporation
saviola holding srl,,,,,,,,,,,,,,,"viale lombardia 29, viadana, 46019, mantova, italy",corporation
google italy srl,,,,,,,,,,,,,,,"via federico confalonieri 4, milano, 20124, milano, italy",corporation
sacchi giuseppe spa,,,,,,,,,,,,,,,"via filippo da desio 60, desio, 20832, monza e brianza, italy",corporation
polynt spa,,,,,,,,,,,,,,,"via enrico fermi 51, scanzorosciate, 24020, bergamo, italy",corporation
brunello cucinelli spa,,,,,,,,,,,,,,,"viale parco dell'industria 5, corciano, 06073, perugia, italy",corporation
foro delle arti srl,,,,,,,,,,,,,,,"piazzetta dei sapienti 1, corciano, 06073, perugia, italy",corporation
pro-gest spa,,,,,,,,,,,,,,,"via castellana 90, istrana, 31036, treviso, italy",corporation
zignago holding spa,,,,,,,,,,,,,,,"viale ita marzotto 8, fossalta di portogruaro, 30025, venezia, italy",corporation
maiora srl,,,,,,,,,,,,,,,"via san magno 31, corato, 70033, bari, italy",corporation
loro piana spa,,,,,,,,,,,,,,,"corso pietro rolandi 10, quarona, 13017, vercelli, italy",corporation
grandi salumifici italiani spa,,,,,,,,,,,,,,,"strada gherbella 320, modena, 41126, modena, italy",corporation
