name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
d'ieteren sa,,belgium,,,,,,,,consumer cyclical,,,,,,
leg immobilien ag,,germany,,,,,,,,real estate,,,,,,
tele2 ab publ,,sweden,,,,,,,,communication services,,,,,,
raiffeisen bank international ag,,austria,,,,,,,,financial services,,,,,,
melrose industries,,uk,,,,,,,,industries,,,,,,
tosysteasa,,norway,,,,,,,,industries,,,,,,
sensata technologies holding,,uk,,,,,,,,technology,,,,,,
united utilities group,,uk,,,,,,,,utilities,,,,,,
severn trent,,uk,,,,,,,,utilities,,,,,,
prysmian,,italy,,,,,,,,industries,,,,,,
eiffage sa,,france,,,,,,,,industries,,,,,,
pjsc phosagro,,russia,,,,,,,,basic materials,,,,,,
kingfisher,,uk,,,,,,,,consumer cyclical,,,,,,
ssab ab publ,,sweden,,,,,,,,basic materials,,,,,,
elisa oyj,,finland,,,,,,,,communication services,,,,,,
pik group,,russia,,,,,,,,real estate,,,,,,
dassault aviation sa,,france,,,,,,,,industries,,,,,,
allegroeu sa,,luxembourg,,,,,,,,consumer cyclical,,,,,,
burberry group,,uk,,,,,,,,consumer cyclical,,,,,,
orkla asa,,norway,,,,,,,,consumer defensive,,,,,,
metso outotec oyj,,finland,,,,,,,,industries,,,,,,
temenos ag,,switzerland,,,,,,,,technology,,,,,,
diasorin,,italy,,,,,,,,healthcare,,,,,,
deutsche lufthansa ag,,germany,,,,,,,,industries,,,,,,
ternium,,luxembourg,,,,,,,,basic materials,,,,,,
gea group,,germany,,,,,,,,industries,,,,,,
kinnevik ab,,sweden,,,,,,,,financial services,,,,,,
autoliv,,sweden,,,,,,,,consumer cyclical,,,,,,
santander bank polska,,poland,,,,,,,,financial services,,,,,,
auto trader group,,uk,,,,,,,,ecommerce,,,,,,
accor sa,,france,,,,,,,,consumer cyclical,,,,,,
phoenix group holdings,,uk,,,,,,,,financial services,,,,,,
bachem holding ag,,switzerland,,,,,,,,basic materials,,,,,,
polskie gornictwo naftowe i gazownictwo,,poland,,,,,,,,energy,,,,,,
castellum ab publ,,sweden,,,,,,,,real estate,,,,,,
sig combibloc group ag,,switzerland,,,,,,,,consumer cyclical,,,,,,
hargreaves lansdown,,uk,,,,,,,,financial services,,,,,,
husqvarna ab publ,,sweden,,,,,,,,industries,,,,,,
dino polska sa,,poland,,,,,,,,consumer defensive,,,,,,
galp energia sgps,,portugal,,,,,,,,energy,,,,,,
rightmove,,uk,,,,,,,,communication services,,,,,,
getlink se,,france,,,,,,,,industries,,,,,,
sinch ab publ,,sweden,,,,,,,,communication services,,,,,,
j sainsbury,,uk,,,,,,,,consumer defensive,,,,,,
elia system operator sa,,belgium,,,,,,,,utilities,,,,,,
whitbread,,uk,,,,,,,,consumer cyclical,,,,,,
seb sa,,france,,,,,,,,consumer cyclical,,,,,,
hellenic telecommunications organization,,greece,,,,,,,,communication services,,,,,,
rtl group sa,,luxembourg,,,,,,,,communication services,,,,,,
wartsila oyj abp,,finland,,,,,,,,industries,,,,,,
avast,,czech republic,,,,,,,,technology,,,,,,
taylor wimpey,,uk,,,,,,,,consumer cyclical,,,,,,
edison spa,,italy,,,,,,,,utilities,,,,,,
bechtle ag,,germany,,,,,,,,technology,,,,,,
warehouses de pauw,,belgium,,,,,,,,real estate,,,,,,
dws group gmbh & co kgaa,,germany,,,,,,,,financial services,,,,,,
adecco group ag,,switzerland,,,,,,,,industries,,,,,,
la francaise des jeux societe anonyme,,france,,,,,,,,consumer cyclical,,,,,,
vtb bank,,russia,,,,,,,,financial services,,,,,,
telefonica deutschland holding ag,,germany,,,,,,,,communication services,,,,,,
jazz pharmaceuticals,,ireland,,,,,,,,healthcare,,,,,,
b&m european value retail,,luxembourg,,,,,,,,consumer defensive,,,,,,
intermediate capital group,,uk,,,,,,,,financial services,,,,,,
ctp nv,,netherlands,,,,,,,,real estate,,,,,,
fresnillo,,uk,,,,,,,,basic materials,,,,,,
dcc,,ireland,,,,,,,,energy,,,,,,
lpp sa,,poland,,,,,,,,consumer cyclical,,,,,,
komercni banka,,czech republic,,,,,,,,financial services,,,,,,
grandvision,,netherlands,,,,,,,,consumer cyclical,,,,,,
swire pacific,,hong kong,,,,,,,,industries,,,,,,
rockwool international a/s,,denmark,,,,,,,,industries,,,,,,
schibsted asa,,norway,,,,,,,,communication services,,,,,,
bank of ireland group,,ireland,,,,,,,,financial services,,,,,,
unipolsai assicurazioni,,italy,,,,,,,,financial services,,,,,,
holmen aktiebolag publ,,sweden,,,,,,,,basic materials,,,,,,
salmar asa,,norway,,,,,,,,consumer defensive,,,,,,
endava,,uk,,,,,,,,technology,,,,,,
meggitt,,uk,,,,,,,,industries,,,,,,
covivio,,france,,,,,,,,real estate,,,,,,
oxford nanopore technologies plc,,uk,,,,,,,,healthcare,,,,,,
land securities group,,uk,,,,,,,,real estate,,,,,,
hella gmbh & co kgaa,,germany,,,,,,,,consumer cyclical,,,,,,
baloise holding ag,,switzerland,,,,,,,,financial services,,,,,,
wacker chemie ag,,germany,,,,,,,,basic materials,,,,,,
ipsen,,france,,,,,,,,healthcare,,,,,,
wizz air holdings,,switzerland,,,,,,,,industries,,,,,,
gn store nord a/s,,denmark,,,,,,,,healthcare,,,,,,
beijer ref ab publ,,sweden,,,,,,,,industries,,,,,,
electrocomponents,,uk,,,,,,,,industries,,,,,,
valeo sa,,france,,,,,,,,consumer cyclical,,,,,,
trelleborg ab publ,,sweden,,,,,,,,industries,,,,,,
m&g plc,,uk,,,,,,,,financial services,,,,,,
ds smith,,uk,,,,,,,,consumer cyclical,,,,,,
belimo holding ag,,switzerland,,,,,,,,industries,,,,,,
interpump group,,italy,,,,,,,,industries,,,,,,
kobenhavns lufthavne a/s,,denmark,,,,,,,,industries,,,,,,
sixt se,,germany,,,,,,,,industries,,,,,,
magnit,,russia,,,,,,,,consumer defensive,,,,,,
evotec se,,germany,,,,,,,,healthcare,,,,,,
banca mediolanum,,italy,,,,,,,,financial services,,,,,,
cts eventim ag & co kgaa,,germany,,,,,,,,communication services,,,,,,
datwyler holding,,switzerland,,,,,,,,industries,,,,,,
howden joinery group,,uk,,,,,,,,consumer cyclical,,,,,,
aalberts nv,,netherlands,,,,,,,,industries,,,,,,
klepierre sa,,france,,,,,,,,real estate,,,,,,
pirelli & c spa,,italy,,,,,,,,consumer cyclical,,,,,,
pirelli & c,,italy,,,,,,,,consumer cyclical,,,,,,
united internet ag,,germany,,,,,,,,communication services,,,,,,
janus henderson group,,uk,,,,,,,,financial services,,,,,,
swiss prime site ag,,switzerland,,,,,,,,real estate,,,,,,
gsw immobilien ag,,germany,,,,,,,,real estate,,,,,,
abrdn plc,,uk,,,,,,,,financial services,,,,,,
berkeley group holdings,,uk,,,,,,,,consumer cyclical,,,,,,
thyssenkrupp ag,,germany,,,,,,,,industries,,,,,,
acs actividades de construccion y servicios,,spain,,,,,,,,industries,,,,,,
kghm polska miedz,,poland,,,,,,,,basic materials,,,,,,
fluidra,,spain,,,,,,,,industries,,,,,,
x5 retail group,,russia,,,,,,,,consumer defensive,,,,,,
aib group,,ireland,,,,,,,,financial services,,,,,,
airtel africa,,uk,,,,,,,,telecom,,,,,,
british land company,,uk,,,,,,,,real estate,,,,,,
aroundtown sa,,luxembourg,,,,,,,,real estate,,,,,,
vsmpo-avisma corporation,,russia,,,,,,,,basic materials,,,,,,
royal mail,,uk,,,,,,,,industries,,,,,,
aker asa,,norway,,,,,,,,energy,,,,,,
vitrolife ab publ,,sweden,,,,,,,,healthcare,,,,,,
clariant ag,,switzerland,,,,,,,,basic materials,,,,,,
mobile telesystems,,russia,,,,,,,,communication services,,,,,,
novocure,,uk,,,,,,,,healthcare,,,,,,
voestalpine ag,,austria,,,,,,,,basic materials,,,,,,
marks and spencer group,,uk,,,,,,,,consumer cyclical,,,,,,
ab electrolux publ,,sweden,,,,,,,,technology,,,,,,
reply,,italy,,,,,,,,technology,,,,,,
hunter douglas,,netherlands,,,,,,,,consumer cyclical,,,,,,
faurecia se,,france,,,,,,,,consumer cyclical,,,,,,
hikma pharmaceuticals,,uk,,,,,,,,healthcare,,,,,,
somfy sa,,france,,,,,,,,consumer cyclical,,,,,,
bkw ag,,switzerland,,,,,,,,utilities,,,,,,
banque cantonale vaudoise,,switzerland,,,,,,,,financial services,,,,,,
cpi property group,,luxembourg,,,,,,,,real estate,,,,,,
ascendis pharma a/s,,denmark,,,,,,,,healthcare,,,,,,
eurazeo se,,france,,,,,,,,financial services,,,,,,
pepco group nv,,uk,,,,,,,,consumer defensive,,,,,,
dechra pharmaceuticals,,uk,,,,,,,,healthcare,,,,,,
tecan group,,switzerland,,,,,,,,healthcare,,,,,,
ald sa,,france,,,,,,,,industries,,,,,,
helvetia holding ag,,switzerland,,,,,,,,financial services,,,,,,
rexel,,france,,,,,,,,industries,,,,,,
fraport ag,,germany,,,,,,,,industries,,,,,,
f&c investment trust,,uk,,,,,,,,investments,,,,,,
asr nederland,,netherlands,,,,,,,,financial services,,,,,,
ackermans & van haaren nv,,belgium,,,,,,,,industries,,,,,,
signify,,netherlands,,,,,,,,industries,,,,,,
easyjet,,uk,,,,,,,,industries,,,,,,
orpea sa,,france,,,,,,,,healthcare,,,,,,
valmet oyj,,finland,,,,,,,,industries,,,,,,
sweco ab publ,,sweden,,,,,,,,industries,,,,,,
financiere de l'odet sa,,france,,,,,,,,industries,,,,,,
nvent electric,,uk,,,,,,,,industries,,,,,,
proximus,,belgium,,,,,,,,communication services,,,,,,
itv,,uk,,,,,,,,communication services,,,,,,
emmi ag,,switzerland,,,,,,,,consumer defensive,,,,,,
be semiconductor industries,,netherlands,,,,,,,,technology,,,,,,
weir group,,uk,,,,,,,,industries,,,,,,
pearson plc,,uk,,,,,,,,education,,,,,,
goodyear tire & rubber company,,switzerland,,,,,,,,consumer cyclical,,,,,,
ambu a/s,,denmark,,,,,,,,healthcare,,,,,,
imi,,uk,,,,,,,,industries,,,,,,
vgp nv,,belgium,,,,,,,,real estate,,,,,,
thule group ab publ,,sweden,,,,,,,,consumer cyclical,,,,,,
tritax big box reit,,uk,,,,,,,,real estate,,,,,,
l'occitane international,,luxembourg,,,,,,,,consumer defensive,,,,,,
nordic semiconductor asa,,norway,,,,,,,,technology,,,,,,
hera,,italy,,,,,,,,utilities,,,,,,
enagas,,spain,,,,,,,,utilities,,,,,,
kongsberg gruppen asa,,norway,,,,,,,,industries,,,,,,
alten sa,,france,,,,,,,,technology,,,,,,
centrica,,uk,,,,,,,,utilities,,,,,,
unite group,,uk,,,,,,,,real estate,,,,,,
kojamo oyj,,finland,,,,,,,,real estate,,,,,,
axfood ab publ,,sweden,,,,,,,,consumer defensive,,,,,,
scout24 ag,,germany,,,,,,,,communication services,,,,,,
telekom austria ag,,austria,,,,,,,,communication services,,,,,,
future,,uk,,,,,,,,communication services,,,,,,
schaeffler ag,,germany,,,,,,,,consumer cyclical,,,,,,
scor se,,france,,,,,,,,financial services,,,,,,
rit capital partners,,uk,,,,,,,,investments,,,,,,
a2a,,italy,,,,,,,,utilities,,,,,,
addtech ab publ,,sweden,,,,,,,,industries,,,,,,
tui ag,,germany,,,,,,,,consumer cyclical,,,,,,
lanxess,,germany,,,,,,,,basic materials,,,,,,
curevac,,germany,,,,,,,,healthcare,,,,,,
ubisoft entertainment sa,,france,,,,,,,,communication services,,,,,,
oci,,netherlands,,,,,,,,basic materials,,,,,,
lechwerke ag,,germany,,,,,,,,utilities,,,,,,
flughafen zurich ag,,switzerland,,,,,,,,industries,,,,,,
wallenstam ab publ,,sweden,,,,,,,,real estate,,,,,,
acron,,russia,,,,,,,,basic materials,,,,,,
jcdecaux sa,,france,,,,,,,,communication services,,,,,,
orion oyj,,finland,,,,,,,,healthcare,,,,,,
etn fr colruyt nv,,belgium,,,,,,,,consumer defensive,,,,,,
shurgard self storage,,luxembourg,,,,,,,,real estate,,,,,,
royal unibrew a/s,,denmark,,,,,,,,consumer defensive,,,,,,
medicover ab publ,,sweden,,,,,,,,healthcare,,,,,,
icade,,france,,,,,,,,real estate,,,,,,
psp swiss property ag,,switzerland,,,,,,,,real estate,,,,,,
ardagh metal packaging sa,,luxembourg,,,,,,,,consumer cyclical,,,,,,
fuchs petrolub se,,germany,,,,,,,,basic materials,,,,,,
hochtief,,germany,,,,,,,,industries,,,,,,
bawag group ag,,austria,,,,,,,,financial services,,,,,,
synlab ag,,germany,,,,,,,,healthcare,,,,,,
spectris,,uk,,,,,,,,technology,,,,,,
aak ab publ,,sweden,,,,,,,,consumer defensive,,,,,,
gelsenwasser ag,,germany,,,,,,,,utilities,,,,,,
perrigo company,,ireland,,,,,,,,healthcare,,,,,,
diploma plc,,uk,,,,,,,,industries,,,,,,
nokian renkaat oyj,,finland,,,,,,,,automobile parts,,,,,,
bellway,,uk,,,,,,,,real estate,,,,,,
johnson matthey,,uk,,,,,,,,basic materials,,,,,,
fielmann,,germany,,,,,,,,consumer cyclical,,,,,,
lotus bakeries nv,,belgium,,,,,,,,consumer defensive,,,,,,
sfs group ag,,switzerland,,,,,,,,industries,,,,,,
cyfrowy polsat,,poland,,,,,,,,communication services,,,,,,
frasers group,,uk,,,,,,,,consumer cyclical,,,,,,
alk-abello a/s,,denmark,,,,,,,,healthcare,,,,,,
italgas,,italy,,,,,,,,utilities,,,,,,
evn ag,,austria,,,,,,,,utilities,,,,,,
de'longhi,,italy,,,,,,,,consumer cyclical,,,,,,
dksh holding,,switzerland,,,,,,,,industries,,,,,,
mimecast,,uk,,,,,,,,technology,,,,,,
avanza bank holding ab publ,,sweden,,,,,,,,financial services,,,,,,
direct line insurance group,,uk,,,,,,,,financial services,,,,,,
wendel,,france,,,,,,,,financial services,,,,,,
convatec group,,uk,,,,,,,,healthcare,,,,,,
greek organization of football prognostics,,greece,,,,,,,,consumer cyclical,,,,,,
fomento de construcciones y contratas,,spain,,,,,,,,industries,,,,,,
fabege ab publ,,sweden,,,,,,,,real estate,,,,,,
andritz ag,,austria,,,,,,,,industries,,,,,,
crispr therapeutics ag,,switzerland,,,,,,,,healthcare,,,,,,
powszechny zaklad ubezpieczen sa,,poland,,,,,,,,financial services,,,,,,
derwent london,,uk,,,,,,,,real estate,,,,,,
topdanmark a/s,,denmark,,,,,,,,financial services,,,,,,
varta ag,,germany,,,,,,,,industries,,,,,,
cd projekt,,poland,,,,,,,,communication services,,,,,,
mbank,,poland,,,,,,,,financial services,,,,,,
bucher industries ag,,switzerland,,,,,,,,industry machinery,,,,,,
jungheinrich,,germany,,,,,,,,industries,,,,,,
merlin properties socimi,,spain,,,,,,,,real estate,,,,,,
marel,,iceland,,,,,,,,industries,,,,,,
inpost sa,,luxembourg,,,,,,,,industries,,,,,,
cofinimmo sa,,belgium,,,,,,,,real estate,,,,,,
martens plc,,uk,,,,,,,,footwear,,,,,,
richter gedeon vegyeszeti gyar nyilvanosan mukodo,,hungary,,,,,,,,healthcare,,,,,,
inmobiliaria colonial socimi,,spain,,,,,,,,real estate,,,,,,
vontobel holding ag,,switzerland,,,,,,,,financial services,,,,,,
deliveroo plc,,uk,,,,,,,,online food delivery,,,,,,
securitas ab,,sweden,,,,,,,,industries,,,,,,
bankinter,,spain,,,,,,,,financial services,,,,,,
storebrand asa,,norway,,,,,,,,financial services,,,,,,
glanbia,,ireland,,,,,,,,consumer defensive,,,,,,
h lundbeck a/s,,denmark,,,,,,,,healthcare,,,,,,
banca generali,,italy,,,,,,,,financial services,,,,,,
bb biotech ag,,switzerland,,,,,,,,healthcare,,,,,,
atotech ltd,,uk,,,,,,,,electronics,,,,,,
atos se,,france,,,,,,,,technology,,,,,,
sportradar,,switzerland,,,,,,,,media,,,,,,
banco bpm societa per azioni,,italy,,,,,,,,financial services,,,,,,
ig group holdings,,uk,,,,,,,,financial services,,,,,,
travis perkins,,uk,,,,,,,,industries,,,,,,
dufry ag,,switzerland,,,,,,,,consumer cyclical,,,,,,
1&1 ag,,germany,,,,,,,,communication services,,,,,,
dermapharm holding se,,germany,,,,,,,,healthcare,,,,,,
brembo,,italy,,,,,,,,consumer cyclical,,,,,,
harbour energy plc,,uk,,,,,,,,energy,,,,,,
stevanato group spa,,italy,,,,,,,,medical equipment,,,,,,
abcam,,uk,,,,,,,,healthcare,,,,,,
netcompany group a/s,,denmark,,,,,,,,technology,,,,,,
leroy seafood group asa,,norway,,,,,,,,consumer defensive,,,,,,
colas sa,,france,,,,,,,,industries,,,,,,
inchcape,,uk,,,,,,,,consumer cyclical,,,,,,
polar capital technology trust,,uk,,,,,,,,investments,,,,,,
hexpol ab publ,,sweden,,,,,,,,basic materials,,,,,,
oatly group ab,,sweden,,,,,,,,non-alcoholic beverages,,,,,,
melexis nv,,belgium,,,,,,,,technology,,,,,,
brunello cucinelli,,italy,,,,,,,,consumer cyclical,,,,,,
elekta ab publ,,sweden,,,,,,,,healthcare,,,,,,
watches of switzerland group,,uk,,,,,,,,consumer cyclical,,,,,,
sophos group,,uk,,,,,,,,technology,,,,,,
erg spa,,italy,,,,,,,,utilities,,,,,,
tikehau capital,,france,,,,,,,,financial services,,,,,,
aag,,austria,,,,,,,,technology,,,,,,
aedifica sa,,belgium,,,,,,,,real estate,,,,,,
hicl infrastructure,,uk,,,,,,,,investments,,,,,,
siltronic ag,,germany,,,,,,,,technology,,,,,,
arrival,,uk,,,,,,,,electric vehicles,,,,,,
ses,,luxembourg,,,,,,,,communication services,,,,,,
interparfusa,,france,,,,,,,,consumer defensive,,,,,,
adient,,ireland,,,,,,,,consumer cyclical,,,,,,
huhtamaki oyj,,finland,,,,,,,,consumer cyclical,,,,,,
compagnie du cambodge,,france,,,,,,,,industries,,,,,,
aurubis ag,,germany,,,,,,,,basic materials,,,,,,
financiere de tubize sa,,belgium,,,,,,,,healthcare,,,,,,
greencoat uk wind,,uk,,,,,,,,asset management,,,,,,
stroer se & co kgaa,,germany,,,,,,,,communication services,,,,,,
stadler rail ag,,switzerland,,,,,,,,industries,,,,,,
salvatore ferragamo,,italy,,,,,,,,consumer cyclical,,,,,,
nexans sa,,france,,,,,,,,industries,,,,,,
softcat,,uk,,,,,,,,technology,,,,,,
nordnet ab publ,,sweden,,,,,,,,financial services,,,,,,
smithson investment trust,,uk,,,,,,,,asset management,,,,,,
moscow exchange micex-rts,,russia,,,,,,,,financial services,,,,,,
games workshop group,,uk,,,,,,,,consumer cyclical,,,,,,
corem property group ab publ,,sweden,,,,,,,,real estate,,,,,,
dometic group ab publ,,sweden,,,,,,,,technology,,,,,,
aperam,,luxembourg,,,,,,,,basic materials,,,,,,
livanova,,uk,,,,,,,,healthcare,,,,,,
vopak,,netherlands,,,,,,,,energy,,,,,,
petershill partners plc,,uk,,,,,,,,financial services,,,,,,
strabag se,,austria,,,,,,,,industries,,,,,,
federal hydro-generating company - rushydro,,russia,,,,,,,,utilities,,,,,,
tate & lyle,,uk,,,,,,,,consumer defensive,,,,,,
3i infrastructure,,uk,,,,,,,,investments,,,,,,
nexans,,france,,,,,,,,industries,,,,,,
acea spa,,italy,,,,,,,,utilities,,,,,,
spie sa,,france,,,,,,,,industries,,,,,,
diversey holdings ltd,,uk,,,,,,,,fmcg,,,,,,
pennon group,,uk,,,,,,,,utilities,,,,,,
addlife ab publ,,sweden,,,,,,,,healthcare,,,,,,
computacenter,,uk,,,,,,,,technology,,,,,,
brederode sa,,luxembourg,,,,,,,,financial services,,,,,,
rheinmetall ag,,germany,,,,,,,,industries,,,,,,
alliance trust,,uk,,,,,,,,financial services,,,,,,
greggs,,uk,,,,,,,,consumer defensive,,,,,,
telenet group holding nv,,belgium,,,,,,,,communication services,,,,,,
mayr-melnhof karton ag,,austria,,,,,,,,consumer cyclical,,,,,,
ihs holding ltd,,uk,,,,,,,,telecom,,,,,,
raspadskaya,,russia,,,,,,,,basic materials,,,,,,
laboratorios farmaceuticos rovi,,spain,,,,,,,,healthcare,,,,,,
buzzi unicem,,italy,,,,,,,,basic materials,,,,,,
simcorp a/s,,denmark,,,,,,,,technology,,,,,,
rotork,,uk,,,,,,,,industries,,,,,,
united aircraft corporation,,russia,,,,,,,,industries,,,,,,
wienerberger ag,,austria,,,,,,,,basic materials,,,,,,
banco de sabadell,,spain,,,,,,,,financial services,,,,,,
neoen,,france,,,,,,,,utilities,,,,,,
monks investment trust,,uk,,,,,,,,investments,,,,,,
man group,,uk,,,,,,,,financial services,,,,,,
leonardo,,italy,,,,,,,,industries,,,,,,
vz holding ag,,switzerland,,,,,,,,financial services,,,,,,
s4 capital,,uk,,,,,,,,advertising,,,,,,
the renewables infrastructure group limited,,uk,,,,,,,,renewable energy,,,,,,
polypeptide group ag,,switzerland,,,,,,,,healthcare,,,,,,
entra asa,,norway,,,,,,,,real estate,,,,,,
inter rao ues,,russia,,,,,,,,utilities,,,,,,
genus,,uk,,,,,,,,healthcare,,,,,,
big yellow group,,uk,,,,,,,,real estate,,,,,,
grupo catalana occidente,,spain,,,,,,,,financial services,,,,,,
nepi rockcastle,,isle of man,,,,,,,,real estate,,,,,,
iwg,,luxembourg,,,,,,,,industries,,,,,,
fevertree drinks,,uk,,,,,,,,consumer defensive,,,,,,
verbio vereinigte bioenergie ag,,germany,,,,,,,,utilities,,,,,,
arcadis nv,,netherlands,,,,,,,,industries,,,,,,
hugo boss ag,,germany,,,,,,,,consumer cyclical,,,,,,
veoneer,,sweden,,,,,,,,consumer cyclical,,,,,,
beazley,,uk,,,,,,,,financial services,,,,,,
trigano,,france,,,,,,,,consumer cyclical,,,,,,
investec group,,uk,,,,,,,,financial services,,,,,,
elis sa,,france,,,,,,,,industries,,,,,,
metro ag,,germany,,,,,,,,consumer defensive,,,,,,
safestore holdings,,uk,,,,,,,,property investments,,,,,,
kbc ancora sca,,belgium,,,,,,,,financial services,,,,,,
public power corporation sa,,greece,,,,,,,,utilities,,,,,,
sparebank 1 sr-bank asa,,norway,,,,,,,,financial services,,,,,,
unipol gruppo,,italy,,,,,,,,financial services,,,,,,
international public partnerships ld,,uk,,,,,,,,investments,,,,,,
alstria office reit-ag,,germany,,,,,,,,real estate,,,,,,
azimut holding,,italy,,,,,,,,financial services,,,,,,
sectra ab publ,,sweden,,,,,,,,healthcare,,,,,,
billerudkorsnas ab publ,,sweden,,,,,,,,basic materials,,,,,,
ringkjobing landbobank a/s,,denmark,,,,,,,,financial services,,,,,,
tag immobilien ag,,germany,,,,,,,,real estate,,,,,,
cie automotive,,spain,,,,,,,,consumer cyclical,,,,,,
compagnie plastic omnium sa,,france,,,,,,,,consumer cyclical,,,,,,
grafton group plc,,ireland,,,,,,,,construction materials,,,,,,
siegfried holding ag,,switzerland,,,,,,,,healthcare,,,,,,
also holding ag,,switzerland,,,,,,,,technology,,,,,,
zooplus ag,,germany,,,,,,,,consumer cyclical,,,,,,
homeserve,,uk,,,,,,,,industries,,,,,,
alkermes,,ireland,,,,,,,,healthcare,,,,,,
lagardere sca,,france,,,,,,,,consumer cyclical,,,,,,
eurobank ergasias,,greece,,,,,,,,financial services,,,,,,
societe fonciere lyonnaise sa,,france,,,,,,,,real estate,,,,,,
lenzing,,austria,,,,,,,,basic materials,,,,,,
luzerner kantonalbank ag,,switzerland,,,,,,,,financial services,,,,,,
royal boskalis westminster,,netherlands,,,,,,,,industries,,,,,,
iren spa,,italy,,,,,,,,utilities,,,,,,
grand city properties,,luxembourg,,,,,,,,real estate,,,,,,
vienna insurance group ag,,austria,,,,,,,,financial services,,,,,,
dottikon es holding ag,,switzerland,,,,,,,,basic materials,,,,,,
nordic entertainment group ab publ,,sweden,,,,,,,,communication services,,,,,,
atlantica yield,,uk,,,,,,,,utilities,,,,,,
virbac sa,,france,,,,,,,,healthcare,,,,,,
altarea,,france,,,,,,,,real estate,,,,,,
altarea sca,,france,,,,,,,,real estate,,,,,,
ca immobilien anlagen ag,,austria,,,,,,,,real estate,,,,,,
pge polska grupa energetyczna,,poland,,,,,,,,utilities,,,,,,
dmg mori aktiengesellschaft,,germany,,,,,,,,industries,,,,,,
zardoya otis sa,,spain,,,,,,,,industries,,,,,,
jyske bank a/s,,denmark,,,,,,,,financial services,,,,,,
dunelm group,,uk,,,,,,,,consumer cyclical,,,,,,
compugroup medical societas europaea,,germany,,,,,,,,healthcare,,,,,,
o2 czech republic,,czech republic,,,,,,,,communication services,,,,,,
p/f bakkafrost,,faroe islands,,,,,,,,consumer defensive,,,,,,
darktrace plc,,uk,,,,,,,,artificial intelligence,,,,,,
prosiebensat1 media se,,germany,,,,,,,,communication services,,,,,,
acerinox,,spain,,,,,,,,basic materials,,,,,,
peab ab publ,,sweden,,,,,,,,industries,,,,,,
metsa board oyj,,finland,,,,,,,,basic materials,,,,,,
galenica ag,,switzerland,,,,,,,,healthcare,,,,,,
virgin money uk,,uk,,,,,,,,financial services,,,,,,
oberbank ag,,austria,,,,,,,,financial services,,,,,,
londonmetric property,,uk,,,,,,,,real estate,,,,,,
bovis homes group,,uk,,,,,,,,consumer cyclical,,,,,,
tietoevry corporation,,finland,,,,,,,,technology,,,,,,
thg plc,,uk,,,,,,,,ecommerce,,,,,,
compagnie d'entreprises cfe sa,,belgium,,,,,,,,industries,,,,,,
mainova ag,,germany,,,,,,,,utilities,,,,,,
fortnox ab publ,,sweden,,,,,,,,technology,,,,,,
jet2 plc,,uk,,,,,,,,industries,,,,,,
tietoevry oyj,,finland,,,,,,,,technology,,,,,,
vistry group,,uk,,,,,,,,real estate,,,,,,
imerys,,france,,,,,,,,basic materials,,,,,,
sopra steria group sa,,france,,,,,,,,technology,,,,,,
interroll holding ag,,switzerland,,,,,,,,industries,,,,,,
rostelecom,,russia,,,,,,,,communication services,,,,,,
iss a/s,,denmark,,,,,,,,industries,,,,,,
reinet investments,,luxembourg,,,,,,,,financial services,,,,,,
ks,,germany,,,,,,,,basic materials,,,,,,
idorsia ltd,,switzerland,,,,,,,,healthcare,,,,,,
bnp paribas bank polska sa,,poland,,,,,,,,financial services,,,,,,
saab ab publ,,sweden,,,,,,,,industries,,,,,,
corporacion financiera alba,,spain,,,,,,,,financial services,,,,,,
allreal holding ag,,switzerland,,,,,,,,real estate,,,,,,
qt group oyj,,finland,,,,,,,,technology,,,,,,
tradegate ag wertpapierhandelsbank,,germany,,,,,,,,financial services,,,,,,
pierer mobility ag,,austria,,,,,,,,consumer cyclical,,,,,,
rothschild & co sca,,france,,,,,,,,financial services,,,,,,
quilter,,uk,,,,,,,,financial services,,,,,,
hypoport ag,,germany,,,,,,,,financial services,,,,,,
freenet ag,,germany,,,,,,,,communication services,,,,,,
britvic,,uk,,,,,,,,consumer defensive,,,,,,
oc oerlikon corporation ag,,switzerland,,,,,,,,industries,,,,,,
q-linea ab publ,,sweden,,,,,,,,healthcare,,,,,,
galapagos nv,,belgium,,,,,,,,healthcare,,,,,,
inficon holding ag,,switzerland,,,,,,,,technology,,,,,,
cargotec corporation,,finland,,,,,,,,industries,,,,,,
krones ag,,germany,,,,,,,,industries,,,,,,
onesavings bank,,uk,,,,,,,,financial services,,,,,,
gaztransport & technigaz sa,,france,,,,,,,,energy,,,,,,
hays,,uk,,,,,,,,industries,,,,,,
korian,,france,,,,,,,,healthcare,,,,,,
basic-fit,,netherlands,,,,,,,,consumer cyclical,,,,,,
cint group ab publ,,sweden,,,,,,,,technology,,,,,,
kuka,,germany,,,,,,,,industries,,,,,,
wihlborgs fastigheter ab publ,,sweden,,,,,,,,real estate,,,,,,
redrow,,uk,,,,,,,,real estate,,,,,,
konecranes,,finland,,,,,,,,industries,,,,,,
sulzer ltd,,switzerland,,,,,,,,industries,,,,,,
durr,,germany,,,,,,,,industries,,,,,,
bure equity ab publ,,sweden,,,,,,,,financial services,,,,,,
rubis,,france,,,,,,,,utilities,,,,,,
fromageries bel sa,,france,,,,,,,,consumer defensive,,,,,,
